run_id,policy,head_type,loss_mode,source_loss_weight,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,source_accept_quantile,proxy_far_quantile,known_query_count,unknown_query_count,train_known_correct_only,satellite_tta_policy,satellite_tta_view_count
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP_M20_PROXY05,mlp,margin,20.0,proxy_far,0.09749999642372131,False,0.24166666666666667,0.04666666666666667,19.5,False,False,0.11416666666666667,0.40875912408759124,1.0,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP_M20_SRC9999,mlp,margin,20.0,source_accept,0.8299999833106995,False,0.24166666666666667,0.20416666666666666,3.7500000000000004,False,False,0.8241666666666667,0.24772497472194135,0.9999,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP_M50_COR_PROXY05,mlp,margin,50.0,proxy_far,0.05000000074505806,True,0.24166666666666667,0.051666666666666666,19.0,False,False,0.12,0.4305555555555556,1.0,0.05,1200,400,True,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP_M50_COR_SRC9999,mlp,margin,50.0,source_accept,0.4424999952316284,False,0.24166666666666667,0.14666666666666667,9.5,False,False,0.48833333333333334,0.3003412969283277,0.9999,0.05,1200,400,True,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP_M50_PROXY02,mlp,margin,50.0,proxy_far,0.032499998807907104,True,0.24166666666666667,0.024166666666666666,21.75,False,False,0.04833333333333333,0.5,1.0,0.02,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP_M50_PROXY05,mlp,margin,50.0,proxy_far,0.0625,False,0.24166666666666667,0.04416666666666667,19.75,False,False,0.09833333333333333,0.4491525423728814,1.0,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP_M50_SRC9999,mlp,margin,50.0,source_accept,0.9399999976158142,False,0.24166666666666667,0.23083333333333333,1.0833333333333335,True,False,0.9425,0.24491600353669318,0.9999,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_LIN_MIN05,linear,bce,1.0,min_source_proxy,0.10555555671453476,False,0.34833333333333333,0.1175,23.083333333333332,False,False,0.17916666666666667,0.6558139534883721,1.0,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_LIN_PROXY05,linear,bce,1.0,proxy_far,0.10555555671453476,False,0.34833333333333333,0.1175,23.083333333333332,False,False,0.17916666666666667,0.6558139534883721,1.0,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_LIN_SRC999,linear,bce,1.0,source_accept,0.9611111283302307,False,0.34833333333333333,0.3458333333333333,0.2500000000000002,True,False,0.9883333333333333,0.34991568296795955,0.999,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_LIN_SRC9999,linear,bce,1.0,source_accept,0.9722222089767456,False,0.34833333333333333,0.3466666666666667,0.16666666666666496,True,False,0.9908333333333333,0.34987384356602186,0.9999,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP64_MIN05,mlp,bce,1.0,min_source_proxy,0.2666666805744171,False,0.34833333333333333,0.17916666666666667,16.916666666666664,False,False,0.36833333333333335,0.48642533936651583,1.0,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP64_PROXY05,mlp,bce,1.0,proxy_far,0.2666666805744171,False,0.34833333333333333,0.17916666666666667,16.916666666666664,False,False,0.36833333333333335,0.48642533936651583,1.0,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP64_SRC9999,mlp,bce,1.0,source_accept,0.5388888716697693,False,0.34833333333333333,0.2675,8.083333333333332,False,False,0.6658333333333334,0.40175219023779724,0.9999,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP_M20_PROXY05,mlp,margin,20.0,proxy_far,0.15000000596046448,False,0.34833333333333333,0.10416666666666667,24.416666666666664,False,False,0.16,0.6510416666666666,1.0,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP_M20_SRC9999,mlp,margin,20.0,source_accept,0.7777777910232544,False,0.34833333333333333,0.315,3.3333333333333326,False,False,0.86,0.36627906976744184,0.9999,0.05,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP_M50_COR_PROXY05,mlp,margin,50.0,proxy_far,0.10000000149011612,False,0.34833333333333333,0.1375,21.083333333333332,False,False,0.1975,0.6962025316455697,1.0,0.05,1200,180,True,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP_M50_COR_SRC9999,mlp,margin,50.0,source_accept,0.5388888716697693,False,0.34833333333333333,0.265,8.333333333333332,False,False,0.6241666666666666,0.42456608811748997,0.9999,0.05,1200,180,True,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP_M50_PROXY02,mlp,margin,50.0,proxy_far,0.06666667014360428,False,0.34833333333333333,0.09,25.83333333333333,False,False,0.12166666666666667,0.7397260273972602,1.0,0.02,1200,180,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx7_14_u10_20260702,SATREPAIR9_MLP_M50_PROXY05,mlp,margin,50.0,proxy_far,0.1111111119389534,False,0.34833333333333333,0.11583333333333333,23.25,False,False,0.17166666666666666,0.6747572815533981,1.0,0.05,1200,180,False,sat_rx_repair9,9
