method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario_count,cell_receipt_sha256,old_acc_before_increment_mean_3scenarios,old_acc_after_increment_mean_3scenarios,seen_new_acc_mean_3scenarios,H_old_new_mean_3scenarios,candidate_average_forgetting_mean_3scenarios,min_old_class_acc_mean_3scenarios,direct_adv3b02_old_acc_mean_3scenarios,identity_old_acc_after_increment_mean_3scenarios
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_5__mopc_hr_official_repo__k_1,7-7,713102,5,1,3,4a8fc6ea74da057e8e69299aeaa3c0fe781ff5c0679e089a1675910db1cce6e4,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.15,0.8333333333333334,0.9
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_5__mopc_hr_official_repo__k_5,7-7,713102,5,5,3,90ad1b383546493a6a94292e1fa0d87bdb15a14151a0432ebc21b725affb48c3,0.8333333333333334,0.7472222222222222,0.22,0.33343613409388245,0.08611111111111118,0.11666666666666665,0.8333333333333334,0.8583333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_5__mopc_hr_official_repo__k_10,7-7,713102,5,10,3,cff6d86aff04d3064b4c2ddb0281ba1deae02b1c3f47532fd2583b5328f900a7,0.8333333333333334,0.4694444444444445,0.5499999999999999,0.5061890726547594,0.36388888888888893,0.0,0.8333333333333334,0.8611111111111112
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_5__mopc_hr_official_repo__k_20,7-7,713102,5,20,3,22b93c43c9d68a8aed20f50e188e8f61b718b8f8f6a6256be70ea6ee084d37e3,0.8333333333333334,0.17500000000000002,0.7066666666666667,0.2761259935404246,0.6583333333333333,0.0,0.8333333333333334,0.8638888888888889
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_10__mopc_hr_official_repo__k_1,7-7,713102,10,1,3,ad52c64f60061a3f78d4a4347f56b4aa5c99cd5ef2254a41453e0e2456988fb5,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.15,0.8333333333333334,0.8694444444444445
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_10__mopc_hr_official_repo__k_5,7-7,713102,10,5,3,b0efa588422cacd562641de537310f39372f6176aedcc88776ec5b407eceed07,0.8333333333333334,0.5638888888888889,0.17833333333333334,0.27076739948703565,0.2694444444444445,0.03333333333333333,0.8333333333333334,0.8555555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_10__mopc_hr_official_repo__k_10,7-7,713102,10,10,3,f84bc744046d67f945ef210d488bec45b28e93f4e35bb03f81012bdf87190967,0.8333333333333334,0.3194444444444445,0.2966666666666667,0.30294408956576485,0.5138888888888888,0.0,0.8333333333333334,0.8611111111111112
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_10__mopc_hr_official_repo__k_20,7-7,713102,10,20,3,f5f45e89920a75fe97f09c9810d5aa183eee5da82bd91a6009079a17d6174e42,0.8333333333333334,0.15555555555555556,0.5016666666666666,0.22828047523760117,0.6777777777777777,0.0,0.8333333333333334,0.8638888888888889
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_25__mopc_hr_official_repo__k_1,7-7,713102,25,1,3,c7b8ca645a0e1af7fbf73f5b3220c0526ffc260f2ace6b442924d598d32c5aa6,0.8333333333333334,0.8305555555555556,0.008,0.015847353204356228,0.0027777777777778048,0.16666666666666666,0.8333333333333334,0.8527777777777777
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_25__mopc_hr_official_repo__k_5,7-7,713102,25,5,3,0a7f7045e7c51e75007b4d8c91e66edc54022ff89482131ba758b9a1a4d35b3c,0.8333333333333334,0.5333333333333333,0.158,0.24373743067577402,0.30000000000000004,0.03333333333333333,0.8333333333333334,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_25__mopc_hr_official_repo__k_10,7-7,713102,25,10,3,d353e813ea1ec0980125f42f0a82b69dbde1f5178ce503bb637854a332bd0012,0.8333333333333334,0.30833333333333335,0.26333333333333336,0.28184112382283427,0.525,0.0,0.8333333333333334,0.85
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713102__new_25__mopc_hr_official_repo__k_20,7-7,713102,25,20,3,ad07271dc579bbefc219c0fc9c1f3ca3258c77024e9eee94bbfecf86bbf8b62c,0.8333333333333334,0.16111111111111112,0.34933333333333333,0.212914893599948,0.6722222222222222,0.0,0.8333333333333334,0.8527777777777777
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_1__mopc_hr_official_repo__k_1,7-7,713103,1,1,3,b83a7ed47be7519ac26f52d2011f18a86270972a1eece3c89d1b88742a3dcae2,0.85,0.85,0.0,0.0,0.0,0.20000000000000004,0.85,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_1__mopc_hr_official_repo__k_5,7-7,713103,1,5,3,7becc9f229aca46749db3bdcc242beb08ae08c1b61f3e4310be1f908b0747aca,0.85,0.85,0.0,0.0,0.0,0.20000000000000004,0.85,0.875
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_1__mopc_hr_official_repo__k_10,7-7,713103,1,10,3,599b0e4cc0a135cb1b57612a58fb218626a4fde1a0eceea3ba2a66012f2d7c36,0.85,0.85,0.0,0.0,0.0,0.20000000000000004,0.85,0.875
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_1__mopc_hr_official_repo__k_20,7-7,713103,1,20,3,0efecf432327149212063261c64eb4531089834bc75e610d9ee99fedb99d5cd0,0.85,0.6027777777777777,0.9500000000000001,0.7325198992543159,0.2472222222222222,0.06666666666666667,0.85,0.8833333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_3__mopc_hr_official_repo__k_1,7-7,713103,3,1,3,9316828506997495c6cf61f54d168787650d6015fed240d22bd3e13d95d47e8b,0.85,0.85,0.0,0.0,0.0,0.20000000000000004,0.85,0.8138888888888888
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_3__mopc_hr_official_repo__k_5,7-7,713103,3,5,3,5ee32b2a4454565465ca2aa1e3617c4f135b6e37bad6ff81c3d31700733843b6,0.85,0.85,0.0,0.0,0.0,0.20000000000000004,0.85,0.8722222222222222
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_3__mopc_hr_official_repo__k_10,7-7,713103,3,10,3,199eb863d58a39757f97516892d715d61c9c9b6a31cc516949906d288307a9ec,0.85,0.6694444444444444,0.5277777777777778,0.5795959595959596,0.18055555555555555,0.08333333333333333,0.85,0.875
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_3__mopc_hr_official_repo__k_20,7-7,713103,3,20,3,e9a34c231042c1961d55d267bd83559c6d26c5ad92fd24cbf46a3b5d69897ad8,0.85,0.39444444444444443,0.7555555555555555,0.5058428951663508,0.45555555555555555,0.0,0.85,0.8833333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_5__mopc_hr_official_repo__k_1,7-7,713103,5,1,3,2a9b23f475c4bb07071018c515d587c4a0fd2d727aaa214cc9c6ca5eb985455d,0.85,0.85,0.0,0.0,0.0,0.20000000000000004,0.85,0.7916666666666666
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_5__mopc_hr_official_repo__k_5,7-7,713103,5,5,3,39b5343f9b38f3acfeb05abbd3b5fc5856d4353367425652b3d4e8bb0856433f,0.85,0.8416666666666667,0.27666666666666667,0.410430290996052,0.008333333333333304,0.35000000000000003,0.85,0.8722222222222222
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_5__mopc_hr_official_repo__k_10,7-7,713103,5,10,3,210dc087aa422c02dcb4040b5317b054d7735a0b5988edcf18882c6727179013,0.85,0.49444444444444446,0.5599999999999999,0.5143293245283036,0.35555555555555557,0.03333333333333333,0.85,0.8694444444444445
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_5__mopc_hr_official_repo__k_20,7-7,713103,5,20,3,c8a10ffcd2dd37bfc4bb95d9877f47ce86ef887ce6ba164212c9103edab5dcbc,0.85,0.22777777777777777,0.6699999999999999,0.33094618882018284,0.6222222222222221,0.0,0.85,0.8833333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_10__mopc_hr_official_repo__k_1,7-7,713103,10,1,3,35eef35b11ef19bd9586a4648547a19068ca6bd627d88833121d2bcc51615932,0.85,0.85,0.0,0.0,0.0,0.20000000000000004,0.85,0.7722222222222223
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_10__mopc_hr_official_repo__k_5,7-7,713103,10,5,3,930783dd4433100e0114f1a49604b3dbdab3858801887ec4bbe2651b4571247b,0.85,0.6333333333333333,0.205,0.30701888971077446,0.21666666666666665,0.10000000000000002,0.85,0.8694444444444445
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_10__mopc_hr_official_repo__k_10,7-7,713103,10,10,3,8104e56b5361f0474208af28aa5867e8be1a3e7fdd9002b38564d5498d34b1c1,0.85,0.3972222222222222,0.355,0.3718158293442097,0.4527777777777777,0.0,0.85,0.8666666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_10__mopc_hr_official_repo__k_20,7-7,713103,10,20,3,ddf3b0eb778328a772aeaaad62fa0ba72fb57ffd50fac77e82a4931a2c75b8be,0.85,0.30833333333333335,0.4683333333333333,0.36495261591478695,0.5416666666666666,0.0,0.85,0.8833333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_1,7-7,713103,25,1,3,35a54427f358ff769a7c90bb18040049bfb6181c1804a1e7051940418d45c839,0.85,0.7888888888888889,0.011333333333333334,0.022239908569627237,0.06111111111111108,0.3333333333333333,0.85,0.6083333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_5,7-7,713103,25,5,3,0b0051e732f543b287641076b18f434100583d783fc81d128ba28a945006e9f1,0.85,0.6,0.14466666666666667,0.23054530430704023,0.24999999999999992,0.049999999999999996,0.85,0.8555555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_10,7-7,713103,25,10,3,9818f870e63a7291d48971f458a1508b925bb8ecf4db4fddf82ef220a3413967,0.85,0.35555555555555557,0.19333333333333333,0.24651198224297963,0.4944444444444444,0.049999999999999996,0.85,0.861111111111111
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_20,7-7,713103,25,20,3,5959cb30409e20782c8ed7727cdb7085ccd4b22780cf413db7a1474855dbf401,0.85,0.2916666666666667,0.29533333333333334,0.26758950339598797,0.5583333333333332,0.0,0.85,0.8805555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_1,7-7,713104,1,1,3,b84a5a9cad68f25d0bc338ec7e97611af49f412012b4926ae855e6010cca60f0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.20000000000000004,0.8583333333333333,0.8333333333333334
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_5,7-7,713104,1,5,3,a78bb817d9a979267522bcdf88a5eaa75ab21e15c5540feca2841ed39b5a2001,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.20000000000000004,0.8583333333333333,0.9333333333333332
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_10,7-7,713104,1,10,3,29ccc6ee4e0727086af1ee2cdecc6d014a1b3ae4fb45ebfa61ee99fa5ec77547,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.20000000000000004,0.8583333333333333,0.9166666666666666
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_20,7-7,713104,1,20,3,1d7567774fe2b4184749890859fa253b49d5991bf42c237c44979d60519c56dc,0.8583333333333333,0.6777777777777777,0.9666666666666667,0.7952941831183827,0.1805555555555555,0.16666666666666666,0.8583333333333333,0.8833333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_1,7-7,713104,3,1,3,9f801e75df2b5af56e3830b4d06d1fab7597be2d88610a495f236495f3559ded,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.20000000000000004,0.8583333333333333,0.8305555555555556
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_5,7-7,713104,3,5,3,bbd4f526f8c0790d790727c485d04baceca045260673d9bafa6621d9b2c096ab,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.20000000000000004,0.8583333333333333,0.9333333333333332
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_10,7-7,713104,3,10,3,1b412cd345980f58f44f05ddc9b5f0cb01e702683c35c1b69d619cb55784f274,0.8583333333333333,0.686111111111111,0.5055555555555555,0.5753373239587248,0.1722222222222222,0.13333333333333333,0.8583333333333333,0.9166666666666666
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_20,7-7,713104,3,20,3,49b8d5c4377dc11ddc8e6cdd74c1e3e343f3e59255660ddffbc59cbb029b7f4d,0.8583333333333333,0.38055555555555554,0.7833333333333333,0.5098642348642348,0.4777777777777777,0.0,0.8583333333333333,0.8833333333333333
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_1,7-7,713104,5,1,3,c21aee8e13a2465396dacd97964c1705ce3f0aec5436d97da25214fa62559736,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.20000000000000004,0.8583333333333333,0.7916666666666666
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_5,7-7,713104,5,5,3,23cf8dd483d2b4cb99cb2c40c80fd27b1ce1fd1e478dc6da8bf92a8dc405a166,0.8583333333333333,0.8361111111111111,0.22666666666666668,0.35256379867557514,0.02222222222222218,0.26666666666666666,0.8583333333333333,0.9277777777777777
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_10,7-7,713104,5,10,3,707ef4346196a4946f872a9445aaa87d10c1093510b30e1566d4ff2b30354eb2,0.8583333333333333,0.39999999999999997,0.5066666666666667,0.4293535708148572,0.45833333333333326,0.0,0.8583333333333333,0.9055555555555556
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_20,7-7,713104,5,20,3,7b89a5d80c4d6c5e2100e760668f705fda55e37f28ed356c4a47ada6b885c286,0.8583333333333333,0.10833333333333334,0.6633333333333333,0.1753262046427059,0.75,0.0,0.8583333333333333,0.8805555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_10__mopc_hr_official_repo__k_1,7-7,713104,10,1,3,295ba1c7407780b0595a3144d2bb667c78e9293d5dc7a8a3c001202230f6cedb,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.20000000000000004,0.8583333333333333,0.7861111111111111
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_10__mopc_hr_official_repo__k_5,7-7,713104,10,5,3,25096baaca81f8e981a6ebf8aaa3af57dbad9a9ae002047cf5e7df96b81a4e75,0.8583333333333333,0.5388888888888889,0.22666666666666666,0.3175067313283902,0.3194444444444444,0.0,0.8583333333333333,0.9249999999999999
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_10__mopc_hr_official_repo__k_10,7-7,713104,10,10,3,67a28bba23636a388b3346f9bb03818d74560f574ba9674c3dec02b73bb11636,0.8583333333333333,0.41944444444444445,0.34,0.3749511508869798,0.43888888888888883,0.0,0.8583333333333333,0.9
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_10__mopc_hr_official_repo__k_20,7-7,713104,10,20,3,27927af3ed5feb576b49193aa25ffb2b4ea6fbd0180a179a1ca68de2f5f39eef,0.8583333333333333,0.10277777777777779,0.4583333333333333,0.15308245897228948,0.7555555555555555,0.0,0.8583333333333333,0.8805555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_25__mopc_hr_official_repo__k_1,7-7,713104,25,1,3,2e7e92aaf92f1a10fcdb7017b3d9da0e1ac810f34591ebfba7479ff37116d9ae,0.8583333333333333,0.8694444444444445,0.004666666666666667,0.009221036215220765,-0.011111111111111183,0.2833333333333333,0.8583333333333333,0.7555555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_25__mopc_hr_official_repo__k_5,7-7,713104,25,5,3,8b3fd31c8773deb78cac66390e913eac5eafa73be1852fcd1b8691e5265f02ea,0.8583333333333333,0.5805555555555556,0.12133333333333333,0.20009911483036957,0.27777777777777773,0.049999999999999996,0.8583333333333333,0.9249999999999999
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_25__mopc_hr_official_repo__k_10,7-7,713104,25,10,3,3dcaa01c6814de72b7ae1b8e6a059e27153feead5a76672486cb5019a03fd5fd,0.8583333333333333,0.3833333333333333,0.214,0.27085887495780864,0.4749999999999999,0.0,0.8583333333333333,0.9
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_25__mopc_hr_official_repo__k_20,7-7,713104,25,20,3,a95e37f3b66915bd3a48e0385e6919197dd0ab9c213f3072f769ffbd89cc6911,0.8583333333333333,0.23611111111111113,0.316,0.2594285127348079,0.6222222222222222,0.0,0.8583333333333333,0.8805555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_1__mopc_hr_official_repo__k_1,7-7,713105,1,1,3,8f03129f0ab156f5fc07860df09322abf517d0f7d72cdc8632677acd7810bc1d,0.85,0.85,0.0,0.0,0.0,0.25,0.8583333333333333,0.8166666666666668
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_1__mopc_hr_official_repo__k_5,7-7,713105,1,5,3,a65de11e7654099c19511ce2f7c4989f7b13211ca3d3f847298ae4f94c16ee5e,0.85,0.85,0.0,0.0,0.0,0.25,0.8583333333333333,0.8666666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_1__mopc_hr_official_repo__k_10,7-7,713105,1,10,3,b95c2e5fafa5c16d748adfff4ff696ce341412b56c9c5bb2d94b05b763b3df96,0.85,0.85,0.0,0.0,0.0,0.25,0.8583333333333333,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_1__mopc_hr_official_repo__k_20,7-7,713105,1,20,3,e64655d92d8c99d36ba931fdba18c60ca9f4af9cd2c909fb45e21c77b82856b5,0.85,0.6749999999999999,0.9666666666666667,0.7894868723170609,0.17500000000000002,0.20000000000000004,0.8583333333333333,0.8249999999999998
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_3__mopc_hr_official_repo__k_1,7-7,713105,3,1,3,6cfb4ab083fa01872eb6ee06bcc01e86e5f19755f55bfc8ae90bc727a6eab411,0.85,0.85,0.0,0.0,0.0,0.25,0.8583333333333333,0.7999999999999999
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_3__mopc_hr_official_repo__k_5,7-7,713105,3,5,3,419c294dbfc1224d287421db7dd9193dcea57ad9a8bdb7a5ab36eedd4ed8baa0,0.85,0.85,0.0,0.0,0.0,0.25,0.8583333333333333,0.85
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_3__mopc_hr_official_repo__k_10,7-7,713105,3,10,3,5972aa34721ad07dad8dc9a44906316a48a35fc0a0a3718f78070b9ea1224553,0.85,0.7166666666666667,0.47222222222222227,0.562253374115839,0.1333333333333333,0.2333333333333333,0.8583333333333333,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_3__mopc_hr_official_repo__k_20,7-7,713105,3,20,3,25976e78d042655e333999ad447663cdd414f8e867ef09eef36e0d0b75ffc7fe,0.85,0.4222222222222222,0.8000000000000002,0.5467019792715009,0.42777777777777776,0.0,0.8583333333333333,0.8249999999999998
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_5__mopc_hr_official_repo__k_1,7-7,713105,5,1,3,5b490f762186213e15f8eac627e7a2aa5ff5d64109e02d27f3f0dd3b69dddccc,0.85,0.85,0.0,0.0,0.0,0.25,0.8583333333333333,0.7555555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_5__mopc_hr_official_repo__k_5,7-7,713105,5,5,3,7f7da3076a53d6d5fa18bd44d500ed024c04244dbf05c2e22d3e7123794742ec,0.85,0.8305555555555556,0.25333333333333335,0.38427626674255616,0.019444444444444448,0.3833333333333333,0.8583333333333333,0.8472222222222222
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_5__mopc_hr_official_repo__k_10,7-7,713105,5,10,3,9124ae4df8a00602e4ffaab26993a6ff0d4d16cca54e208d1daed5cca704bd22,0.85,0.3972222222222222,0.5233333333333333,0.4420658307289795,0.4527777777777778,0.0,0.8583333333333333,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_5__mopc_hr_official_repo__k_20,7-7,713105,5,20,3,1c013b32239a16c29cea3776d811b9375dfeec901f4ffddb7df5bbbfd747613f,0.85,0.20555555555555557,0.7400000000000001,0.31541335450254443,0.6444444444444445,0.0,0.8583333333333333,0.8249999999999998
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_10__mopc_hr_official_repo__k_1,7-7,713105,10,1,3,cc27f8a8c06116b84fee5d33fdc558aa5fa874aa298ce314c378b4c694d7103f,0.85,0.85,0.0,0.0,0.0,0.25,0.8583333333333333,0.75
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_10__mopc_hr_official_repo__k_5,7-7,713105,10,5,3,7a86e2ef5c477985df543056c8bad25e3201aee5778973a6baf3fbb32dc85514,0.85,0.6166666666666667,0.235,0.3393390706454114,0.2333333333333333,0.08333333333333333,0.8583333333333333,0.8472222222222222
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_10__mopc_hr_official_repo__k_10,7-7,713105,10,10,3,aff2228c567296c0f444fe8abd0eddd78d0318d9bafeef153ed0ba8b05750e97,0.85,0.3111111111111111,0.355,0.3261953829989886,0.5388888888888889,0.0,0.8583333333333333,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_10__mopc_hr_official_repo__k_20,7-7,713105,10,20,3,35a122ddcf0fd66b6c868bebb10c0e2857f6a16df5bb92cc87e8bb458790265b,0.85,0.17777777777777778,0.4916666666666667,0.26005046257359127,0.6722222222222222,0.0,0.8583333333333333,0.8249999999999998
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_25__mopc_hr_official_repo__k_1,7-7,713105,25,1,3,118ace9cdcbb182507341a8a13db638a7b69e569353929dfb3f93537b354ddc5,0.85,0.8583333333333333,0.0026666666666666666,0.005308594253317873,-0.008333333333333304,0.3,0.8583333333333333,0.7305555555555555
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_25__mopc_hr_official_repo__k_5,7-7,713105,25,5,3,76ac6ac9258217dfbe7a81ba692c8ad3844db3aff0fa13cb7e50224a4cbe980a,0.85,0.5972222222222222,0.1366666666666667,0.21983912164050445,0.25277777777777777,0.09999999999999999,0.8583333333333333,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_25__mopc_hr_official_repo__k_10,7-7,713105,25,10,3,de4831d49b64aa7d384f627d01cf4b1da36922b60a6f53020d47be3c60df263c,0.85,0.36111111111111116,0.24066666666666667,0.2887785238020148,0.4888888888888889,0.0,0.8583333333333333,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713105__new_25__mopc_hr_official_repo__k_20,7-7,713105,25,20,3,d34a3facdd5a6c4645335be7cbe839a0db18473638ff852128719143578956a7,0.85,0.22777777777777777,0.3453333333333333,0.2741141065082491,0.6222222222222222,0.0,0.8583333333333333,0.8166666666666668
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_1__mopc_hr_official_repo__k_1,8-8,713101,1,1,3,ee396a12359b63614ada804e1d16bc73344ca252e4fce77af0fbb7a67ee3c58e,0.85,0.85,0.0,0.0,0.0,0.3499999999999999,0.9,0.9083333333333333
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_1__mopc_hr_official_repo__k_5,8-8,713101,1,5,3,17b906e2247bcbe7c6b4f2e7ad56ade051c9443b959b9395ca32910b464389cf,0.85,0.85,0.0,0.0,0.0,0.3499999999999999,0.9,0.9416666666666668
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_1__mopc_hr_official_repo__k_10,8-8,713101,1,10,3,3ed66616d6091bb0b415f0f3f997112f12306c6ca80a1feb30d48f0b2c33a210,0.85,0.85,0.0,0.0,0.0,0.3499999999999999,0.9,0.9499999999999998
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_1__mopc_hr_official_repo__k_20,8-8,713101,1,20,3,e4a59bc1a8d301fe8bc9821375f398264238e04da293bb7a9fb983db573457fa,0.85,0.6055555555555555,0.9500000000000001,0.7321142982635832,0.24444444444444444,0.03333333333333333,0.9,0.9499999999999998
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_3__mopc_hr_official_repo__k_1,8-8,713101,3,1,3,464fb33e1043996d01f1eb75b97f0489e4fb6e256feed0fe4e28a017be1a962a,0.85,0.85,0.0,0.0,0.0,0.3499999999999999,0.9,0.9083333333333333
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_3__mopc_hr_official_repo__k_5,8-8,713101,3,5,3,235c802739cf3d1dcd8056d9a3ff0df1d4293273bdf3907cffbb4ced653e2e72,0.85,0.85,0.0,0.0,0.0,0.3499999999999999,0.9,0.9222222222222222
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_3__mopc_hr_official_repo__k_10,8-8,713101,3,10,3,6633274bfdac5fee29e3534d69e61dd269c4fcca50e7df4496b9b33752ca4ef3,0.85,0.7527777777777778,0.4611111111111111,0.5688486756209304,0.09722222222222221,0.13333333333333333,0.9,0.9499999999999998
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_3__mopc_hr_official_repo__k_20,8-8,713101,3,20,3,82ee98f59fbc0be4e4220a5fcb6cd30a4b1c01158c4c89ac38042a72dffb316e,0.85,0.5638888888888889,0.6888888888888888,0.6196943611126834,0.2861111111111111,0.0,0.9,0.9499999999999998
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_5__mopc_hr_official_repo__k_1,8-8,713101,5,1,3,cdab823e0c30d9923f8fa6ff07c621513ec9a4dd3cd3c422cd47959baf7a7e24,0.85,0.85,0.0,0.0,0.0,0.3499999999999999,0.9,0.8472222222222222
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_5__mopc_hr_official_repo__k_5,8-8,713101,5,5,3,71a77f94f4e9d540eb32013211769aed0a8e1ded1f6e2020d0d99de87630cc5e,0.85,0.7416666666666667,0.28,0.4056204791522726,0.10833333333333332,0.13333333333333333,0.9,0.9
MoPC-HR,mopc_hr_official_repo,rx_8_8__seed_713101__new_5__mopc_hr_official_repo__k_10,8-8,713101,5,10,3,96c9dcc5f0bbba0826fce936d572826fbe159b7509ad5103138de0173d1953bf,0.85,0.6138888888888888,0.5266666666666667,0.5638340007338535,0.23611111111111113,0.0,0.9,0.9055555555555556
