k,old_bias,target_new,target_unknown,old_acc,min_old,seen_new_acc,min_seen,known_vs_unknown_auroc,unknown_fpr95_known,known_avg,known_floor,stage_score
5,0.0,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.7333333333333333,0.25,0.47,0.2,0.6915909090909091,0.87,0.6016666666666666,0.2,0.13
5,0.01,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.7583333333333333,0.25,0.41,0.2,0.6858636363636363,0.88,0.5841666666666666,0.2,0.12
5,0.02,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.8166666666666667,0.4,0.38,0.15,0.6802727272727273,0.88,0.5983333333333334,0.15,0.12
5,0.04,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.8833333333333333,0.55,0.23,0.05,0.6729545454545455,0.87,0.5566666666666666,0.05,0.13
5,0.06,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.925,0.8,0.08,0.0,0.6688636363636363,0.87,0.5025000000000001,0.0,0.08
5,0.08,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.925,0.8,0.07,0.0,0.668409090909091,0.87,0.49750000000000005,0.0,0.07
5,0.1,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.925,0.8,0.06,0.0,0.6677727272727273,0.87,0.49250000000000005,0.0,0.06
5,0.15,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.925,0.8,0.04,0.0,0.6665909090909091,0.85,0.48250000000000004,0.0,0.04
5,0.2,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.925,0.8,0.03,0.0,0.6662272727272728,0.85,0.47750000000000004,0.0,0.03
5,0.3,"10-10,11-10,18-5,2-5,8-3","19-3,2-13,3-8,4-10,8-18",0.925,0.8,0.02,0.0,0.6657727272727273,0.85,0.47250000000000003,0.0,0.02
5,0.0,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.8,0.25,0.32,0.15,0.7609545454545454,0.78,0.56,0.15,0.21999999999999997
5,0.01,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.8166666666666667,0.35,0.27,0.15,0.7519090909090909,0.78,0.5433333333333333,0.15,0.21999999999999997
5,0.02,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.8583333333333333,0.6,0.24,0.1,0.7413181818181818,0.8,0.5491666666666666,0.1,0.19999999999999996
5,0.04,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9083333333333333,0.75,0.11,0.05,0.7318636363636364,0.8,0.5091666666666667,0.05,0.11
5,0.06,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9083333333333333,0.75,0.09,0.0,0.7304090909090909,0.83,0.49916666666666665,0.0,0.09
5,0.08,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9166666666666666,0.75,0.08,0.0,0.7285909090909091,0.83,0.4983333333333333,0.0,0.08
5,0.1,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.9166666666666666,0.75,0.07,0.0,0.7279545454545454,0.82,0.4933333333333333,0.0,0.07
5,0.15,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.925,0.8,0.04,0.0,0.727,0.81,0.48250000000000004,0.0,0.04
5,0.2,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.925,0.8,0.02,0.0,0.7265454545454545,0.81,0.47250000000000003,0.0,0.02
5,0.3,"10-10,11-10,18-5,3-8,4-10","19-3,2-13,2-5,8-18,8-3",0.925,0.8,0.01,0.0,0.7265909090909091,0.82,0.4675,0.0,0.01
5,0.0,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.8166666666666667,0.35,0.33,0.15,0.7338181818181818,0.87,0.5733333333333334,0.15,0.13
5,0.01,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.8416666666666667,0.5,0.28,0.15,0.7314545454545455,0.87,0.5608333333333333,0.15,0.13
5,0.02,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.875,0.7,0.25,0.1,0.7262272727272727,0.87,0.5625,0.1,0.13
5,0.04,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.9166666666666666,0.8,0.13,0.05,0.7205909090909091,0.87,0.5233333333333333,0.05,0.13
5,0.06,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.9166666666666666,0.8,0.11,0.0,0.7185,0.87,0.5133333333333333,0.0,0.11
5,0.08,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.9166666666666666,0.8,0.1,0.0,0.7169545454545454,0.87,0.5083333333333333,0.0,0.1
5,0.1,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.9166666666666666,0.8,0.09,0.0,0.7157272727272728,0.87,0.5033333333333333,0.0,0.09
5,0.15,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.9166666666666666,0.8,0.07,0.0,0.7127727272727272,0.86,0.4933333333333333,0.0,0.07
5,0.2,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.8,0.03,0.0,0.7120454545454545,0.87,0.47750000000000004,0.0,0.03
5,0.3,"10-10,11-10,18-5,3-8,8-18","19-3,2-13,2-5,4-10,8-3",0.925,0.8,0.02,0.0,0.7114090909090909,0.87,0.47250000000000003,0.0,0.02
5,0.0,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.7333333333333333,0.25,0.44,0.15,0.7626818181818181,0.82,0.5866666666666667,0.15,0.18000000000000005
5,0.01,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.7583333333333333,0.25,0.38,0.15,0.7626363636363637,0.82,0.5691666666666666,0.15,0.18000000000000005
5,0.02,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.8166666666666667,0.4,0.34,0.1,0.7608636363636364,0.82,0.5783333333333334,0.1,0.18000000000000005
5,0.04,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.8833333333333333,0.55,0.2,0.05,0.7533636363636363,0.82,0.5416666666666666,0.05,0.18000000000000005
5,0.06,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.925,0.8,0.06,0.0,0.7495909090909091,0.82,0.49250000000000005,0.0,0.06
5,0.08,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.925,0.8,0.05,0.0,0.7485454545454545,0.81,0.48750000000000004,0.0,0.05
5,0.1,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.925,0.8,0.04,0.0,0.7478181818181818,0.8,0.48250000000000004,0.0,0.04
5,0.15,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.925,0.8,0.03,0.0,0.7467727272727273,0.8,0.47750000000000004,0.0,0.03
5,0.2,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.925,0.8,0.01,0.0,0.7465,0.8,0.4675,0.0,0.01
5,0.3,"10-10,11-10,18-5,3-8,8-3","19-3,2-13,2-5,4-10,8-18",0.925,0.8,0.0,0.0,0.7466818181818182,0.8,0.4625,0.0,0.0
5,0.0,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.7916666666666666,0.25,0.35,0.15,0.6936818181818182,0.86,0.5708333333333333,0.15,0.14
5,0.01,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.8083333333333333,0.35,0.3,0.15,0.6869545454545455,0.86,0.5541666666666667,0.15,0.14
5,0.02,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.85,0.6,0.28,0.15,0.6782272727272727,0.86,0.565,0.15,0.14
5,0.04,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.9,0.75,0.14,0.05,0.6699545454545455,0.85,0.52,0.05,0.14
5,0.06,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.9,0.75,0.12,0.0,0.6682727272727272,0.87,0.51,0.0,0.12
5,0.08,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.9083333333333333,0.75,0.11,0.0,0.667,0.87,0.5091666666666667,0.0,0.11
5,0.1,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.9083333333333333,0.75,0.1,0.0,0.6662727272727272,0.87,0.5041666666666667,0.0,0.1
5,0.15,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.9166666666666666,0.8,0.06,0.0,0.6638636363636363,0.87,0.4883333333333333,0.0,0.06
5,0.2,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.925,0.8,0.03,0.0,0.6632272727272728,0.87,0.47750000000000004,0.0,0.03
5,0.3,"10-10,11-10,18-5,4-10,8-18","19-3,2-13,2-5,3-8,8-3",0.925,0.8,0.03,0.0,0.6625454545454545,0.87,0.47750000000000004,0.0,0.03
5,0.0,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.7083333333333334,0.2,0.47,0.2,0.7291363636363636,0.76,0.5891666666666666,0.2,0.24
5,0.01,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.725,0.2,0.41,0.2,0.7186363636363636,0.76,0.5675,0.2,0.24
5,0.02,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.7916666666666666,0.35,0.38,0.15,0.709,0.78,0.5858333333333333,0.15,0.21999999999999997
5,0.04,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.8666666666666667,0.5,0.22,0.05,0.7043181818181818,0.78,0.5433333333333333,0.05,0.21999999999999997
5,0.06,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9083333333333333,0.75,0.08,0.0,0.7025,0.79,0.49416666666666664,0.0,0.08
5,0.08,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9166666666666666,0.75,0.07,0.0,0.7014090909090909,0.8,0.4933333333333333,0.0,0.07
5,0.1,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.9166666666666666,0.75,0.05,0.0,0.7003636363636364,0.8,0.48333333333333334,0.0,0.05
5,0.15,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.925,0.8,0.02,0.0,0.6986818181818182,0.8,0.47250000000000003,0.0,0.02
5,0.2,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.925,0.8,0.01,0.0,0.698,0.8,0.4675,0.0,0.01
5,0.3,"10-10,11-10,18-5,4-10,8-3","19-3,2-13,2-5,3-8,8-18",0.925,0.8,0.01,0.0,0.6978181818181818,0.8,0.4675,0.0,0.01
5,0.0,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.725,0.25,0.48,0.2,0.704590909090909,0.86,0.6025,0.2,0.14
5,0.01,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.75,0.25,0.42,0.2,0.7020454545454545,0.86,0.585,0.2,0.14
5,0.02,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.8083333333333333,0.4,0.39,0.15,0.6975,0.86,0.5991666666666666,0.15,0.14
5,0.04,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.875,0.55,0.23,0.05,0.6924545454545454,0.86,0.5525,0.05,0.14
5,0.06,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.9166666666666666,0.8,0.09,0.0,0.6880454545454545,0.86,0.5033333333333333,0.0,0.09
5,0.08,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.9166666666666666,0.8,0.08,0.0,0.6873181818181818,0.86,0.4983333333333333,0.0,0.08
5,0.1,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.9166666666666666,0.8,0.07,0.0,0.6862727272727273,0.85,0.4933333333333333,0.0,0.07
5,0.15,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.9166666666666666,0.8,0.05,0.0,0.6839545454545455,0.85,0.48333333333333334,0.0,0.05
5,0.2,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.8,0.02,0.0,0.6834090909090909,0.85,0.47250000000000003,0.0,0.02
5,0.3,"10-10,11-10,18-5,8-18,8-3","19-3,2-13,2-5,3-8,4-10",0.925,0.8,0.02,0.0,0.6825909090909091,0.85,0.47250000000000003,0.0,0.02
5,0.0,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.8,0.35,0.36,0.15,0.5757727272727273,0.88,0.5800000000000001,0.15,0.12
5,0.01,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.8333333333333334,0.5,0.31,0.15,0.5733636363636364,0.89,0.5716666666666667,0.15,0.10999999999999999
5,0.02,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.875,0.7,0.29,0.15,0.5723181818181818,0.89,0.5825,0.15,0.10999999999999999
5,0.04,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.16,0.05,0.5694090909090909,0.89,0.5425,0.05,0.10999999999999999
5,0.06,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.11,0.0,0.5688181818181818,0.89,0.5175000000000001,0.0,0.10999999999999999
5,0.08,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.09,0.0,0.5685454545454546,0.88,0.5075000000000001,0.0,0.09
5,0.1,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.07,0.0,0.5685,0.88,0.49750000000000005,0.0,0.07
5,0.15,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.05,0.0,0.5681818181818182,0.88,0.48750000000000004,0.0,0.05
5,0.2,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.05,0.0,0.5679545454545455,0.88,0.48750000000000004,0.0,0.05
5,0.3,"10-10,11-10,19-3,2-13,2-5","18-5,3-8,4-10,8-18,8-3",0.925,0.8,0.03,0.0,0.5675454545454546,0.89,0.47750000000000004,0.0,0.03
5,0.0,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.8,0.35,0.34,0.1,0.6642272727272728,0.82,0.5700000000000001,0.1,0.18000000000000005
5,0.01,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.8333333333333334,0.5,0.29,0.1,0.6596818181818181,0.82,0.5616666666666666,0.1,0.18000000000000005
5,0.02,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.875,0.7,0.26,0.1,0.6557272727272727,0.82,0.5675,0.1,0.18000000000000005
5,0.04,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.13,0.05,0.6510454545454546,0.82,0.5275000000000001,0.05,0.13
5,0.06,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.08,0.0,0.65,0.82,0.5025000000000001,0.0,0.08
5,0.08,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.06,0.0,0.6492727272727272,0.82,0.49250000000000005,0.0,0.06
5,0.1,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.04,0.0,0.6491363636363636,0.82,0.48250000000000004,0.0,0.04
5,0.15,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.03,0.0,0.6489545454545455,0.83,0.47750000000000004,0.0,0.03
5,0.2,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.02,0.0,0.6488636363636363,0.83,0.47250000000000003,0.0,0.02
5,0.3,"10-10,11-10,19-3,2-13,3-8","18-5,2-5,4-10,8-18,8-3",0.925,0.8,0.01,0.0,0.6484545454545455,0.83,0.4675,0.0,0.01
5,0.0,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.7833333333333333,0.25,0.34,0.15,0.6266818181818182,0.8,0.5616666666666666,0.15,0.19999999999999996
5,0.01,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.8083333333333333,0.35,0.29,0.15,0.6168636363636364,0.81,0.5491666666666667,0.15,0.18999999999999995
5,0.02,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.8583333333333333,0.6,0.27,0.15,0.6097727272727272,0.81,0.5641666666666667,0.15,0.18999999999999995
5,0.04,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9083333333333333,0.75,0.12,0.05,0.6034545454545455,0.81,0.5141666666666667,0.05,0.12
5,0.06,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9083333333333333,0.75,0.09,0.0,0.6020909090909091,0.83,0.49916666666666665,0.0,0.09
5,0.08,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9166666666666666,0.75,0.07,0.0,0.6018636363636364,0.83,0.4933333333333333,0.0,0.07
5,0.1,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.9166666666666666,0.75,0.06,0.0,0.6013181818181819,0.83,0.4883333333333333,0.0,0.06
5,0.15,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.925,0.8,0.03,0.0,0.6004090909090909,0.82,0.47750000000000004,0.0,0.03
5,0.2,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.925,0.8,0.03,0.0,0.6000454545454545,0.83,0.47750000000000004,0.0,0.03
5,0.3,"10-10,11-10,19-3,2-13,4-10","18-5,2-5,3-8,8-18,8-3",0.925,0.8,0.02,0.0,0.5995454545454545,0.83,0.47250000000000003,0.0,0.02
5,0.0,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.7916666666666666,0.35,0.37,0.15,0.5953636363636363,0.88,0.5808333333333333,0.15,0.12
5,0.01,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.825,0.5,0.32,0.15,0.5931818181818181,0.88,0.5725,0.15,0.12
5,0.02,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.8666666666666667,0.7,0.3,0.15,0.5914545454545455,0.87,0.5833333333333334,0.15,0.13
5,0.04,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.16,0.05,0.5884090909090909,0.87,0.5383333333333333,0.05,0.13
5,0.06,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.12,0.0,0.5870909090909091,0.87,0.5183333333333333,0.0,0.12
5,0.08,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.1,0.0,0.5868181818181818,0.87,0.5083333333333333,0.0,0.1
5,0.1,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.08,0.0,0.5864090909090909,0.87,0.4983333333333333,0.0,0.08
5,0.15,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.9166666666666666,0.8,0.06,0.0,0.5849545454545455,0.87,0.4883333333333333,0.0,0.06
5,0.2,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.925,0.8,0.04,0.0,0.584590909090909,0.87,0.48250000000000004,0.0,0.04
5,0.3,"10-10,11-10,19-3,2-13,8-18","18-5,2-5,3-8,4-10,8-3",0.925,0.8,0.03,0.0,0.584,0.87,0.47750000000000004,0.0,0.03
5,0.0,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.7083333333333334,0.1,0.48,0.15,0.6739090909090909,0.81,0.5941666666666667,0.1,0.18999999999999995
5,0.01,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.7416666666666667,0.15,0.42,0.15,0.6549090909090909,0.81,0.5808333333333333,0.15,0.18999999999999995
5,0.02,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.8083333333333333,0.35,0.39,0.15,0.6397727272727273,0.81,0.5991666666666666,0.15,0.18999999999999995
5,0.04,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.8833333333333333,0.55,0.23,0.05,0.6259090909090909,0.81,0.5566666666666666,0.05,0.18999999999999995
5,0.06,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.07,0.0,0.6210909090909091,0.81,0.49750000000000005,0.0,0.07
5,0.08,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.05,0.0,0.6206818181818182,0.81,0.48750000000000004,0.0,0.05
5,0.1,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.03,0.0,0.6204545454545455,0.81,0.47750000000000004,0.0,0.03
5,0.15,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.02,0.0,0.6201363636363636,0.81,0.47250000000000003,0.0,0.02
5,0.2,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.02,0.0,0.6199545454545454,0.82,0.47250000000000003,0.0,0.02
5,0.3,"10-10,11-10,19-3,2-13,8-3","18-5,2-5,3-8,4-10,8-18",0.925,0.8,0.01,0.0,0.6195909090909091,0.82,0.4675,0.0,0.01
5,0.0,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.8,0.35,0.39,0.2,0.6191363636363636,0.87,0.595,0.2,0.13
5,0.01,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.8333333333333334,0.5,0.34,0.2,0.6214090909090909,0.88,0.5866666666666667,0.2,0.12
5,0.02,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.875,0.7,0.31,0.15,0.6222727272727273,0.88,0.5925,0.15,0.12
5,0.04,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.18,0.1,0.6218636363636364,0.88,0.5525,0.1,0.12
5,0.06,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.12,0.0,0.6224090909090909,0.88,0.5225,0.0,0.12
5,0.08,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.08,0.0,0.6220454545454546,0.88,0.5025000000000001,0.0,0.08
5,0.1,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.06,0.0,0.6221818181818182,0.88,0.49250000000000005,0.0,0.06
5,0.15,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.05,0.0,0.6221818181818182,0.89,0.48750000000000004,0.0,0.05
5,0.2,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.04,0.0,0.6220454545454546,0.89,0.48250000000000004,0.0,0.04
5,0.3,"10-10,11-10,19-3,2-5,3-8","18-5,2-13,4-10,8-18,8-3",0.925,0.8,0.02,0.0,0.6217727272727273,0.89,0.47250000000000003,0.0,0.02
5,0.0,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.7833333333333333,0.25,0.38,0.25,0.5845,0.88,0.5816666666666667,0.25,0.12
5,0.01,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.8083333333333333,0.35,0.33,0.25,0.5814545454545454,0.88,0.5691666666666667,0.25,0.12
5,0.02,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.8583333333333333,0.6,0.31,0.25,0.5785,0.88,0.5841666666666666,0.25,0.12
5,0.04,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9083333333333333,0.75,0.16,0.1,0.5751363636363637,0.89,0.5341666666666667,0.1,0.10999999999999999
5,0.06,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9083333333333333,0.75,0.12,0.0,0.5751818181818181,0.89,0.5141666666666667,0.0,0.10999999999999999
5,0.08,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9166666666666666,0.75,0.08,0.0,0.5745,0.89,0.4983333333333333,0.0,0.08
5,0.1,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.9166666666666666,0.75,0.07,0.0,0.5740909090909091,0.9,0.4933333333333333,0.0,0.07
5,0.15,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.925,0.8,0.04,0.0,0.5734545454545454,0.89,0.48250000000000004,0.0,0.04
5,0.2,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.925,0.8,0.04,0.0,0.5733181818181818,0.89,0.48250000000000004,0.0,0.04
5,0.3,"10-10,11-10,19-3,2-5,4-10","18-5,2-13,3-8,8-18,8-3",0.925,0.8,0.03,0.0,0.5728636363636364,0.89,0.47750000000000004,0.0,0.03
5,0.0,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.7916666666666666,0.35,0.43,0.25,0.5513181818181818,0.93,0.6108333333333333,0.25,0.06999999999999995
5,0.01,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.825,0.5,0.38,0.25,0.5558181818181818,0.93,0.6025,0.25,0.06999999999999995
5,0.02,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.8666666666666667,0.7,0.36,0.25,0.5586363636363636,0.93,0.6133333333333333,0.25,0.06999999999999995
5,0.04,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.9166666666666666,0.8,0.22,0.1,0.5587727272727273,0.93,0.5683333333333334,0.1,0.06999999999999995
5,0.06,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.9166666666666666,0.8,0.17,0.0,0.5585,0.93,0.5433333333333333,0.0,0.06999999999999995
5,0.08,"10-10,11-10,19-3,2-5,8-18","18-5,2-13,3-8,4-10,8-3",0.9166666666666666,0.8,0.12,0.0,0.5579545454545455,0.93,0.5183333333333333,0.0,0.06999999999999995
