candidate,scene,group,value,rows,correct,closed_accuracy,accepted,coverage,accepted_correct,accepted_accuracy
A4,leo_rain_weak,RX_TX,10:4,4000,3160,0.79,3073,0.76825,2777,0.9036771884152294
A4,leo_rain_weak,RX_TX,10:5,4000,3945,0.98625,3929,0.98225,3910,0.9951641639093917
A4,leo_rain_weak,RX_TX,11:0,4000,1551,0.38775,2383,0.59575,1078,0.4523709609735627
A4,leo_rain_weak,RX_TX,11:1,4000,1665,0.41625,3172,0.793,1180,0.3720050441361917
A4,leo_rain_weak,RX_TX,11:2,4000,193,0.04825,2167,0.54175,114,0.05260729118597139
A4,leo_rain_weak,RX_TX,11:3,4000,3684,0.921,3564,0.891,3436,0.9640852974186308
A4,leo_rain_weak,RX_TX,11:4,4000,3850,0.9625,3773,0.94325,3739,0.9909886032335012
A4,leo_rain_weak,RX_TX,11:5,4000,3779,0.94475,3747,0.93675,3650,0.974112623432079
C_angle,leo_rain_weak,all,all,168000,99056,0.5896190476190476,119386,0.7106309523809524,83225,0.6971085386896286
C_angle,leo_rain_weak,TX,0,28000,17227,0.61525,19627,0.7009642857142857,13722,0.6991389412543945
C_angle,leo_rain_weak,TX,1,28000,9117,0.3256071428571429,19207,0.6859642857142857,5250,0.2733378455771333
C_angle,leo_rain_weak,TX,2,28000,11290,0.4032142857142857,16120,0.5757142857142857,9440,0.5856079404466501
C_angle,leo_rain_weak,TX,3,28000,15319,0.5471071428571429,17762,0.6343571428571428,12122,0.6824681905190857
C_angle,leo_rain_weak,TX,4,28000,21272,0.7597142857142857,21722,0.7757857142857143,19000,0.8746892551330449
C_angle,leo_rain_weak,TX,5,28000,24831,0.8868214285714285,24948,0.891,23691,0.9496151996151996
C_angle,leo_rain_weak,RX,0,24000,16213,0.6755416666666667,18045,0.751875,13900,0.7702964810196731
C_angle,leo_rain_weak,RX,2,24000,10199,0.4249583333333333,16379,0.6824583333333333,8219,0.5018010867574333
C_angle,leo_rain_weak,RX,5,24000,16394,0.6830833333333334,18302,0.7625833333333333,14324,0.7826467052781116
C_angle,leo_rain_weak,RX,7,24000,10704,0.446,14054,0.5855833333333333,7864,0.5595559982923011
C_angle,leo_rain_weak,RX,9,24000,15940,0.6641666666666667,18891,0.787125,14213,0.752368852892912
C_angle,leo_rain_weak,RX,10,24000,14605,0.6085416666666666,15669,0.652875,11654,0.743761567426128
C_angle,leo_rain_weak,RX,11,24000,15001,0.6250416666666667,18046,0.7519166666666667,13051,0.7232073589715172
C_angle,leo_rain_weak,day,0,42000,23433,0.5579285714285714,29387,0.6996904761904762,19558,0.665532378262497
C_angle,leo_rain_weak,day,1,42000,25517,0.607547619047619,30404,0.7239047619047619,21692,0.7134587554269175
C_angle,leo_rain_weak,day,2,42000,24450,0.5821428571428572,30008,0.7144761904761905,20552,0.6848840309250867
C_angle,leo_rain_weak,day,3,42000,25656,0.6108571428571429,29587,0.7044523809523809,21423,0.7240680028390847
C_angle,leo_rain_weak,RX_TX,0:0,4000,2744,0.686,2822,0.7055,2210,0.7831325301204819
C_angle,leo_rain_weak,RX_TX,0:1,4000,1250,0.3125,2700,0.675,731,0.2707407407407407
C_angle,leo_rain_weak,RX_TX,0:2,4000,2937,0.73425,3179,0.79475,2812,0.8845548914753067
C_angle,leo_rain_weak,RX_TX,0:3,4000,3044,0.761,2921,0.73025,2492,0.8531324888736734
C_angle,leo_rain_weak,RX_TX,0:4,4000,3035,0.75875,3153,0.78825,2710,0.8594988899460831
C_angle,leo_rain_weak,RX_TX,0:5,4000,3203,0.80075,3270,0.8175,2945,0.900611620795107
C_angle,leo_rain_weak,RX_TX,2:0,4000,1955,0.48875,2748,0.687,1461,0.5316593886462883
C_angle,leo_rain_weak,RX_TX,2:1,4000,477,0.11925,3132,0.783,180,0.05747126436781609
C_angle,leo_rain_weak,RX_TX,2:2,4000,1189,0.29725,2617,0.65425,929,0.3549866259075277
C_angle,leo_rain_weak,RX_TX,2:3,4000,402,0.1005,1708,0.427,78,0.04566744730679157
C_angle,leo_rain_weak,RX_TX,2:4,4000,2786,0.6965,2719,0.67975,2375,0.8734828981243105
C_angle,leo_rain_weak,RX_TX,2:5,4000,3390,0.8475,3455,0.86375,3196,0.9250361794500723
C_angle,leo_rain_weak,RX_TX,5:0,4000,1984,0.496,2612,0.653,1550,0.5934150076569679
C_angle,leo_rain_weak,RX_TX,5:1,4000,1583,0.39575,2681,0.67025,1012,0.3774710928757926
C_angle,leo_rain_weak,RX_TX,5:2,4000,2672,0.668,2985,0.74625,2512,0.8415410385259632
C_angle,leo_rain_weak,RX_TX,5:3,4000,2701,0.67525,2703,0.67575,2136,0.7902330743618202
C_angle,leo_rain_weak,RX_TX,5:4,4000,3560,0.89,3431,0.85775,3271,0.9533663654911104
C_angle,leo_rain_weak,RX_TX,5:5,4000,3894,0.9735,3890,0.9725,3843,0.9879177377892031
C_angle,leo_rain_weak,RX_TX,7:0,4000,2394,0.5985,2822,0.7055,1873,0.6637136782423813
C_angle,leo_rain_weak,RX_TX,7:1,4000,1684,0.421,2437,0.60925,868,0.3561756257693886
C_angle,leo_rain_weak,RX_TX,7:2,4000,1107,0.27675,1455,0.36375,637,0.43780068728522337
C_angle,leo_rain_weak,RX_TX,7:3,4000,921,0.23025,1672,0.418,380,0.22727272727272727
C_angle,leo_rain_weak,RX_TX,7:4,4000,1334,0.3335,2275,0.56875,1008,0.4430769230769231
C_angle,leo_rain_weak,RX_TX,7:5,4000,3264,0.816,3393,0.84825,3098,0.9130562923666372
C_angle,leo_rain_weak,RX_TX,9:0,4000,2731,0.68275,3302,0.8255,2456,0.7437916414294367
C_angle,leo_rain_weak,RX_TX,9:1,4000,845,0.21125,3175,0.79375,555,0.17480314960629922
C_angle,leo_rain_weak,RX_TX,9:2,4000,1467,0.36675,1941,0.48525,1163,0.5991756826378155
C_angle,leo_rain_weak,RX_TX,9:3,4000,3594,0.8985,3376,0.844,3222,0.9543838862559242
C_angle,leo_rain_weak,RX_TX,9:4,4000,3846,0.9615,3699,0.92475,3656,0.988375236550419
C_angle,leo_rain_weak,RX_TX,9:5,4000,3457,0.86425,3398,0.8495,3161,0.9302530900529723
C_angle,leo_rain_weak,RX_TX,10:0,4000,3129,0.78225,2993,0.74825,2621,0.8757099899766121
C_angle,leo_rain_weak,RX_TX,10:1,4000,1871,0.46775,2094,0.5235,977,0.4665711556829035
C_angle,leo_rain_weak,RX_TX,10:2,4000,1712,0.428,1991,0.49775,1294,0.6499246609743847
C_angle,leo_rain_weak,RX_TX,10:3,4000,1070,0.2675,1998,0.4995,593,0.29679679679679677
C_angle,leo_rain_weak,RX_TX,10:4,4000,2903,0.72575,2714,0.6785,2315,0.8529845246868092
C_angle,leo_rain_weak,RX_TX,10:5,4000,3920,0.98,3879,0.96975,3854,0.9935550399587523
C_angle,leo_rain_weak,RX_TX,11:0,4000,2290,0.5725,2328,0.582,1551,0.6662371134020618
C_angle,leo_rain_weak,RX_TX,11:1,4000,1407,0.35175,2988,0.747,927,0.3102409638554217
C_angle,leo_rain_weak,RX_TX,11:2,4000,206,0.0515,1952,0.488,93,0.04764344262295082
C_angle,leo_rain_weak,RX_TX,11:3,4000,3587,0.89675,3384,0.846,3221,0.9518321513002365
C_angle,leo_rain_weak,RX_TX,11:4,4000,3808,0.952,3731,0.93275,3665,0.982310372554275
C_angle,leo_rain_weak,RX_TX,11:5,4000,3703,0.92575,3663,0.91575,3594,0.9811629811629812
C_angle_keep,leo_rain_weak,all,all,168000,99071,0.5897083333333333,119334,0.7103214285714285,83209,0.6972782274959358
C_angle_keep,leo_rain_weak,TX,0,28000,17211,0.6146785714285714,19604,0.7001428571428572,13699,0.6987859620485615
C_angle_keep,leo_rain_weak,TX,1,28000,9126,0.3259285714285714,19197,0.6856071428571429,5257,0.27384487159452
C_angle_keep,leo_rain_weak,TX,2,28000,11297,0.4034642857142857,16109,0.5753214285714285,9436,0.5857595133155379
C_angle_keep,leo_rain_weak,TX,3,28000,15323,0.54725,17762,0.6343571428571428,12128,0.6828059903164058
C_angle_keep,leo_rain_weak,TX,4,28000,21281,0.7600357142857143,21717,0.7756071428571428,18998,0.8747985449187272
C_angle_keep,leo_rain_weak,TX,5,28000,24833,0.8868928571428571,24945,0.8908928571428572,23691,0.9497294046903187
C_angle_keep,leo_rain_weak,RX,0,24000,16221,0.675875,18037,0.7515416666666667,13897,0.7704718079503243
C_angle_keep,leo_rain_weak,RX,2,24000,10196,0.42483333333333334,16379,0.6824583333333333,8217,0.5016789791806582
C_angle_keep,leo_rain_weak,RX,5,24000,16396,0.6831666666666667,18299,0.7624583333333333,14324,0.7827750150281436
C_angle_keep,leo_rain_weak,RX,7,24000,10707,0.446125,14042,0.5850833333333333,7862,0.5598917533114941
C_angle_keep,leo_rain_weak,RX,9,24000,15941,0.6642083333333333,18884,0.7868333333333334,14212,0.7525947892395679
C_angle_keep,leo_rain_weak,RX,10,24000,14609,0.6087083333333333,15648,0.652,11645,0.7441845603271984
C_angle_keep,leo_rain_weak,RX,11,24000,15001,0.6250416666666667,18045,0.751875,13052,0.7233028539761707
C_angle_keep,leo_rain_weak,day,0,42000,23438,0.558047619047619,29365,0.6991666666666667,19551,0.665792610250298
C_angle_keep,leo_rain_weak,day,1,42000,25518,0.6075714285714285,30397,0.7237380952380953,21690,0.713557258940027
C_angle_keep,leo_rain_weak,day,2,42000,24448,0.5820952380952381,29994,0.7141428571428572,20546,0.6850036674001467
C_angle_keep,leo_rain_weak,day,3,42000,25667,0.6111190476190477,29578,0.7042380952380952,21422,0.7242545134897559
C_angle_keep,leo_rain_weak,RX_TX,0:0,4000,2742,0.6855,2818,0.7045,2206,0.7828246983676366
C_angle_keep,leo_rain_weak,RX_TX,0:1,4000,1253,0.31325,2701,0.67525,732,0.27101073676416143
C_angle_keep,leo_rain_weak,RX_TX,0:2,4000,2938,0.7345,3179,0.79475,2812,0.8845548914753067
C_angle_keep,leo_rain_weak,RX_TX,0:3,4000,3046,0.7615,2919,0.72975,2493,0.8540596094552929
C_angle_keep,leo_rain_weak,RX_TX,0:4,4000,3038,0.7595,3152,0.788,2710,0.8597715736040609
C_angle_keep,leo_rain_weak,RX_TX,0:5,4000,3204,0.801,3268,0.817,2944,0.9008567931456548
C_angle_keep,leo_rain_weak,RX_TX,2:0,4000,1950,0.4875,2744,0.686,1457,0.5309766763848397
C_angle_keep,leo_rain_weak,RX_TX,2:1,4000,478,0.1195,3130,0.7825,182,0.058146964856230034
C_angle_keep,leo_rain_weak,RX_TX,2:2,4000,1190,0.2975,2616,0.654,929,0.3551223241590214
C_angle_keep,leo_rain_weak,RX_TX,2:3,4000,400,0.1,1715,0.42875,78,0.045481049562682216
C_angle_keep,leo_rain_weak,RX_TX,2:4,4000,2787,0.69675,2720,0.68,2375,0.8731617647058824
C_angle_keep,leo_rain_weak,RX_TX,2:5,4000,3391,0.84775,3454,0.8635,3196,0.9253039953676896
C_angle_keep,leo_rain_weak,RX_TX,5:0,4000,1983,0.49575,2612,0.653,1549,0.5930321592649311
C_angle_keep,leo_rain_weak,RX_TX,5:1,4000,1584,0.396,2677,0.66925,1013,0.37840866641763166
C_angle_keep,leo_rain_weak,RX_TX,5:2,4000,2672,0.668,2985,0.74625,2511,0.8412060301507538
C_angle_keep,leo_rain_weak,RX_TX,5:3,4000,2701,0.67525,2704,0.676,2137,0.790310650887574
C_angle_keep,leo_rain_weak,RX_TX,5:4,4000,3562,0.8905,3431,0.85775,3271,0.9533663654911104
C_angle_keep,leo_rain_weak,RX_TX,5:5,4000,3894,0.9735,3890,0.9725,3843,0.9879177377892031
C_angle_keep,leo_rain_weak,RX_TX,7:0,4000,2391,0.59775,2819,0.70475,1870,0.6633557999290528
C_angle_keep,leo_rain_weak,RX_TX,7:1,4000,1685,0.42125,2433,0.60825,868,0.3567612001644061
C_angle_keep,leo_rain_weak,RX_TX,7:2,4000,1108,0.277,1456,0.364,637,0.4375
C_angle_keep,leo_rain_weak,RX_TX,7:3,4000,924,0.231,1669,0.41725,381,0.22828040742959857
C_angle_keep,leo_rain_weak,RX_TX,7:4,4000,1335,0.33375,2272,0.568,1008,0.44366197183098594
C_angle_keep,leo_rain_weak,RX_TX,7:5,4000,3264,0.816,3393,0.84825,3098,0.9130562923666372
C_angle_keep,leo_rain_weak,RX_TX,9:0,4000,2730,0.6825,3297,0.82425,2452,0.7437063997573552
C_angle_keep,leo_rain_weak,RX_TX,9:1,4000,843,0.21075,3176,0.794,557,0.1753778337531486
C_angle_keep,leo_rain_weak,RX_TX,9:2,4000,1469,0.36725,1939,0.48475,1163,0.5997937080969572
C_angle_keep,leo_rain_weak,RX_TX,9:3,4000,3596,0.899,3375,0.84375,3222,0.9546666666666667
C_angle_keep,leo_rain_weak,RX_TX,9:4,4000,3846,0.9615,3699,0.92475,3656,0.988375236550419
C_angle_keep,leo_rain_weak,RX_TX,9:5,4000,3457,0.86425,3398,0.8495,3162,0.9305473808122425
C_angle_keep,leo_rain_weak,RX_TX,10:0,4000,3128,0.782,2986,0.7465,2615,0.875753516409913
C_angle_keep,leo_rain_weak,RX_TX,10:1,4000,1875,0.46875,2094,0.5235,979,0.46752626552053483
C_angle_keep,leo_rain_weak,RX_TX,10:2,4000,1714,0.4285,1985,0.49625,1291,0.6503778337531486
C_angle_keep,leo_rain_weak,RX_TX,10:3,4000,1067,0.26675,1993,0.49825,593,0.2975413948820873
C_angle_keep,leo_rain_weak,RX_TX,10:4,4000,2905,0.72625,2711,0.67775,2313,0.8531907045370712
C_angle_keep,leo_rain_weak,RX_TX,10:5,4000,3920,0.98,3879,0.96975,3854,0.9935550399587523
C_angle_keep,leo_rain_weak,RX_TX,11:0,4000,2287,0.57175,2328,0.582,1550,0.665807560137457
C_angle_keep,leo_rain_weak,RX_TX,11:1,4000,1408,0.352,2986,0.7465,926,0.3101138647019424
C_angle_keep,leo_rain_weak,RX_TX,11:2,4000,206,0.0515,1949,0.48725,93,0.04771677783478707
C_angle_keep,leo_rain_weak,RX_TX,11:3,4000,3589,0.89725,3387,0.84675,3224,0.9518748154709182
C_angle_keep,leo_rain_weak,RX_TX,11:4,4000,3808,0.952,3732,0.933,3665,0.9820471596998929
C_angle_keep,leo_rain_weak,RX_TX,11:5,4000,3703,0.92575,3663,0.91575,3594,0.9811629811629812
P1,leo_rain_weak,all,all,168000,86969,0.5176726190476191,130641,0.777625,74235,0.5682366179070889
P1,leo_rain_weak,TX,0,28000,8488,0.30314285714285716,19617,0.7006071428571429,6096,0.31075087933934853
P1,leo_rain_weak,TX,1,28000,11188,0.3995714285714286,23148,0.8267142857142857,9395,0.4058665975462243
P1,leo_rain_weak,TX,2,28000,14841,0.5300357142857143,20858,0.7449285714285714,12389,0.5939687410106435
P1,leo_rain_weak,TX,3,28000,15042,0.5372142857142858,21374,0.7633571428571428,12618,0.5903434078787312
P1,leo_rain_weak,TX,4,28000,16342,0.5836428571428571,21434,0.7655,13989,0.6526546608192592
P1,leo_rain_weak,TX,5,28000,21068,0.7524285714285714,24210,0.8646428571428572,19748,0.8156959933911607
P1,leo_rain_weak,RX,0,24000,13419,0.559125,18451,0.7687916666666667,11397,0.6176900980976641
P1,leo_rain_weak,RX,2,24000,9653,0.40220833333333333,18263,0.7609583333333333,7958,0.4357444012484258
P1,leo_rain_weak,RX,5,24000,14463,0.602625,19382,0.8075833333333333,12792,0.6599938086884738
P1,leo_rain_weak,RX,7,24000,9000,0.375,18612,0.7755,7443,0.39990328820116056
P1,leo_rain_weak,RX,9,24000,14783,0.6159583333333334,19065,0.794375,12681,0.6651455546813533
P1,leo_rain_weak,RX,10,24000,12151,0.5062916666666667,18699,0.779125,10400,0.5561794748382266
P1,leo_rain_weak,RX,11,24000,13500,0.5625,18169,0.7570416666666666,11564,0.6364687104408608
P1,leo_rain_weak,day,0,42000,21074,0.5017619047619047,32296,0.7689523809523809,17845,0.55254520683676
P1,leo_rain_weak,day,1,42000,22360,0.5323809523809524,33510,0.7978571428571428,19476,0.5811996418979409
P1,leo_rain_weak,day,2,42000,20998,0.4999523809523809,32393,0.7712619047619048,17645,0.544716451085111
P1,leo_rain_weak,day,3,42000,22537,0.5365952380952381,32442,0.7724285714285715,19269,0.5939522840761975
P1,leo_rain_weak,RX_TX,0:0,4000,1353,0.33825,2858,0.7145,1006,0.35199440167949614
P1,leo_rain_weak,RX_TX,0:1,4000,1656,0.414,3249,0.81225,1389,0.4275161588180979
P1,leo_rain_weak,RX_TX,0:2,4000,3209,0.80225,3299,0.82475,2941,0.8914822673537436
P1,leo_rain_weak,RX_TX,0:3,4000,3127,0.78175,3233,0.80825,2712,0.8388493659140117
P1,leo_rain_weak,RX_TX,0:4,4000,2317,0.57925,2929,0.73225,1878,0.6411744622738136
P1,leo_rain_weak,RX_TX,0:5,4000,1757,0.43925,2883,0.72075,1471,0.5102323968088797
P1,leo_rain_weak,RX_TX,2:0,4000,1246,0.3115,2803,0.70075,894,0.31894398858366035
P1,leo_rain_weak,RX_TX,2:1,4000,763,0.19075,3497,0.87425,586,0.16757220474692594
P1,leo_rain_weak,RX_TX,2:2,4000,2324,0.581,2680,0.67,1730,0.6455223880597015
P1,leo_rain_weak,RX_TX,2:3,4000,184,0.046,2730,0.6825,80,0.029304029304029304
P1,leo_rain_weak,RX_TX,2:4,4000,2540,0.635,3255,0.81375,2325,0.7142857142857143
P1,leo_rain_weak,RX_TX,2:5,4000,2596,0.649,3298,0.8245,2343,0.7104305639781686
P1,leo_rain_weak,RX_TX,5:0,4000,839,0.20975,2895,0.72375,609,0.21036269430051813
P1,leo_rain_weak,RX_TX,5:1,4000,1707,0.42675,3177,0.79425,1407,0.4428706326723324
P1,leo_rain_weak,RX_TX,5:2,4000,3042,0.7605,3237,0.80925,2681,0.8282360210071054
P1,leo_rain_weak,RX_TX,5:3,4000,2379,0.59475,3162,0.7905,2017,0.6378874130297281
P1,leo_rain_weak,RX_TX,5:4,4000,2834,0.7085,3200,0.8,2565,0.8015625
P1,leo_rain_weak,RX_TX,5:5,4000,3662,0.9155,3711,0.92775,3513,0.946645109135004
P1,leo_rain_weak,RX_TX,7:0,4000,870,0.2175,2880,0.72,584,0.20277777777777778
P1,leo_rain_weak,RX_TX,7:1,4000,2034,0.5085,3359,0.83975,1745,0.5194998511461745
P1,leo_rain_weak,RX_TX,7:2,4000,1377,0.34425,3252,0.813,1122,0.34501845018450183
P1,leo_rain_weak,RX_TX,7:3,4000,1147,0.28675,2730,0.6825,737,0.26996336996336995
P1,leo_rain_weak,RX_TX,7:4,4000,922,0.2305,3063,0.76575,762,0.24877571008814886
P1,leo_rain_weak,RX_TX,7:5,4000,2650,0.6625,3328,0.832,2493,0.7490985576923077
P1,leo_rain_weak,RX_TX,9:0,4000,1731,0.43275,2853,0.71325,1333,0.4672274798457764
P1,leo_rain_weak,RX_TX,9:1,4000,1159,0.28975,3319,0.82975,920,0.2771919252786984
P1,leo_rain_weak,RX_TX,9:2,4000,2384,0.596,2762,0.6905,1889,0.6839246922519913
P1,leo_rain_weak,RX_TX,9:3,4000,3402,0.8505,3415,0.85375,3063,0.8969253294289897
P1,leo_rain_weak,RX_TX,9:4,4000,2950,0.7375,3014,0.7535,2475,0.8211678832116789
P1,leo_rain_weak,RX_TX,9:5,4000,3157,0.78925,3702,0.9255,3001,0.8106428957320367
P1,leo_rain_weak,RX_TX,10:0,4000,984,0.246,2799,0.69975,678,0.2422293676312969
P1,leo_rain_weak,RX_TX,10:1,4000,2032,0.508,3056,0.764,1701,0.5566099476439791
P1,leo_rain_weak,RX_TX,10:2,4000,2235,0.55875,3235,0.80875,1912,0.5910355486862442
P1,leo_rain_weak,RX_TX,10:3,4000,1317,0.32925,2675,0.66875,865,0.3233644859813084
P1,leo_rain_weak,RX_TX,10:4,4000,1828,0.457,3211,0.80275,1620,0.5045157271877919
P1,leo_rain_weak,RX_TX,10:5,4000,3755,0.93875,3723,0.93075,3624,0.9734085414987913
P1,leo_rain_weak,RX_TX,11:0,4000,1465,0.36625,2529,0.63225,992,0.3922499011466983
P1,leo_rain_weak,RX_TX,11:1,4000,1837,0.45925,3491,0.87275,1647,0.4717845889429963
P1,leo_rain_weak,RX_TX,11:2,4000,270,0.0675,2393,0.59825,114,0.04763894692854158
P1,leo_rain_weak,RX_TX,11:3,4000,3486,0.8715,3429,0.85725,3144,0.9168853893263342
P1,leo_rain_weak,RX_TX,11:4,4000,2951,0.73775,2762,0.6905,2364,0.8559015206372194
P1,leo_rain_weak,RX_TX,11:5,4000,3491,0.87275,3565,0.89125,3303,0.926507713884993
A5-0,leo_rain_weak,all,all,168000,97667,0.5813511904761904,120327,0.7162321428571429,80724,0.6708718741429605
A5-0,leo_rain_weak,TX,0,28000,12298,0.4392142857142857,17972,0.6418571428571429,8598,0.478410861339862
A5-0,leo_rain_weak,TX,1,28000,11695,0.41767857142857145,20634,0.7369285714285714,8731,0.42313657070853933
A5-0,leo_rain_weak,TX,2,28000,10681,0.3814642857142857,15518,0.5542142857142857,8176,0.5268720195901534
A5-0,leo_rain_weak,TX,3,28000,15475,0.5526785714285715,19335,0.6905357142857143,12356,0.639048357900181
A5-0,leo_rain_weak,TX,4,28000,22700,0.8107142857142857,23279,0.8313928571428572,20527,0.8817818634821083
A5-0,leo_rain_weak,TX,5,28000,24818,0.8863571428571428,23589,0.8424642857142857,22336,0.9468820212811055
A5-0,leo_rain_weak,RX,0,24000,16277,0.6782083333333333,17976,0.749,13620,0.7576769025367156
A5-0,leo_rain_weak,RX,2,24000,9948,0.4145,16430,0.6845833333333333,7710,0.4692635423006695
A5-0,leo_rain_weak,RX,5,24000,16045,0.6685416666666667,18731,0.7804583333333334,13871,0.7405370775719395
A5-0,leo_rain_weak,RX,7,24000,10631,0.44295833333333334,15366,0.64025,7958,0.5178966549524925
A5-0,leo_rain_weak,RX,9,24000,15732,0.6555,17559,0.731625,13132,0.7478785807847828
A5-0,leo_rain_weak,RX,10,24000,14511,0.604625,16382,0.6825833333333333,11781,0.7191429617873275
A5-0,leo_rain_weak,RX,11,24000,14523,0.605125,17883,0.745125,12652,0.7074875580159928
A5-0,leo_rain_weak,day,0,42000,23431,0.5578809523809524,30087,0.7163571428571428,19248,0.6397447402532656
A5-0,leo_rain_weak,day,1,42000,24826,0.5910952380952381,30377,0.7232619047619048,20793,0.684498140040162
A5-0,leo_rain_weak,day,2,42000,23829,0.5673571428571429,30056,0.7156190476190476,19687,0.6550106467926538
A5-0,leo_rain_weak,day,3,42000,25581,0.6090714285714286,29807,0.7096904761904762,20996,0.7043982957023518
A5-0,leo_rain_weak,RX_TX,0:0,4000,2006,0.5015,2404,0.601,1322,0.5499168053244592
A5-0,leo_rain_weak,RX_TX,0:1,4000,1632,0.408,3039,0.75975,1261,0.41493912471207633
A5-0,leo_rain_weak,RX_TX,0:2,4000,2932,0.733,3172,0.793,2691,0.8483606557377049
A5-0,leo_rain_weak,RX_TX,0:3,4000,3198,0.7995,3045,0.76125,2687,0.8824302134646962
A5-0,leo_rain_weak,RX_TX,0:4,4000,3266,0.8165,3250,0.8125,2909,0.8950769230769231
A5-0,leo_rain_weak,RX_TX,0:5,4000,3243,0.81075,3066,0.7665,2750,0.8969341161121983
A5-0,leo_rain_weak,RX_TX,2:0,4000,1148,0.287,2593,0.64825,719,0.27728499807173157
A5-0,leo_rain_weak,RX_TX,2:1,4000,943,0.23575,2681,0.67025,435,0.16225289071242074
A5-0,leo_rain_weak,RX_TX,2:2,4000,1166,0.2915,2356,0.589,771,0.3272495755517827
A5-0,leo_rain_weak,RX_TX,2:3,4000,203,0.05075,2389,0.59725,49,0.020510673922143157
A5-0,leo_rain_weak,RX_TX,2:4,4000,3063,0.76575,3089,0.77225,2659,0.8607963742311427
A5-0,leo_rain_weak,RX_TX,2:5,4000,3425,0.85625,3322,0.8305,3077,0.9262492474413004
A5-0,leo_rain_weak,RX_TX,5:0,4000,1471,0.36775,2643,0.66075,1047,0.3961407491486947
A5-0,leo_rain_weak,RX_TX,5:1,4000,1786,0.4465,2869,0.71725,1369,0.4771697455559428
A5-0,leo_rain_weak,RX_TX,5:2,4000,2588,0.647,2900,0.725,2136,0.736551724137931
A5-0,leo_rain_weak,RX_TX,5:3,4000,2610,0.6525,2901,0.72525,2070,0.7135470527404343
A5-0,leo_rain_weak,RX_TX,5:4,4000,3693,0.92325,3619,0.90475,3484,0.9626968775904946
A5-0,leo_rain_weak,RX_TX,5:5,4000,3897,0.97425,3799,0.94975,3765,0.9910502763885233
A5-0,leo_rain_weak,RX_TX,7:0,4000,1604,0.401,2566,0.6415,1086,0.4232268121590023
A5-0,leo_rain_weak,RX_TX,7:1,4000,2146,0.5365,3110,0.7775,1734,0.557556270096463
A5-0,leo_rain_weak,RX_TX,7:2,4000,808,0.202,1866,0.4665,515,0.2759914255091104
A5-0,leo_rain_weak,RX_TX,7:3,4000,1125,0.28125,1977,0.49425,474,0.23975720789074356
A5-0,leo_rain_weak,RX_TX,7:4,4000,1669,0.41725,2620,0.655,1212,0.46259541984732827
A5-0,leo_rain_weak,RX_TX,7:5,4000,3279,0.81975,3227,0.80675,2937,0.910133250697242
A5-0,leo_rain_weak,RX_TX,9:0,4000,2330,0.5825,2898,0.7245,1848,0.6376811594202898
A5-0,leo_rain_weak,RX_TX,9:1,4000,1063,0.26575,3132,0.783,794,0.25351213282247764
A5-0,leo_rain_weak,RX_TX,9:2,4000,1497,0.37425,1540,0.385,950,0.6168831168831169
A5-0,leo_rain_weak,RX_TX,9:3,4000,3630,0.9075,3382,0.8455,3214,0.9503252513305737
A5-0,leo_rain_weak,RX_TX,9:4,4000,3909,0.97725,3801,0.95025,3778,0.9939489607997896
A5-0,leo_rain_weak,RX_TX,9:5,4000,3303,0.82575,2806,0.7015,2548,0.9080541696364932
A5-0,leo_rain_weak,RX_TX,10:0,4000,2445,0.61125,2632,0.658,1803,0.6850303951367781
A5-0,leo_rain_weak,RX_TX,10:1,4000,2323,0.58075,2634,0.6585,1721,0.6533788914198937
A5-0,leo_rain_weak,RX_TX,10:2,4000,1502,0.3755,1882,0.4705,1040,0.5526036131774708
A5-0,leo_rain_weak,RX_TX,10:3,4000,1063,0.26575,2253,0.56325,616,0.2734132268086995
A5-0,leo_rain_weak,RX_TX,10:4,4000,3234,0.8085,3117,0.77925,2752,0.8829002245749118
A5-0,leo_rain_weak,RX_TX,10:5,4000,3944,0.986,3864,0.966,3849,0.9961180124223602
A5-0,leo_rain_weak,RX_TX,11:0,4000,1294,0.3235,2236,0.559,773,0.34570661896243293
A5-0,leo_rain_weak,RX_TX,11:1,4000,1802,0.4505,3169,0.79225,1417,0.44714420952982015
A5-0,leo_rain_weak,RX_TX,11:2,4000,188,0.047,1802,0.4505,73,0.04051054384017758
A5-0,leo_rain_weak,RX_TX,11:3,4000,3646,0.9115,3388,0.847,3246,0.9580873671782763
A5-0,leo_rain_weak,RX_TX,11:4,4000,3866,0.9665,3783,0.94575,3733,0.9867829764736982
A5-0,leo_rain_weak,RX_TX,11:5,4000,3727,0.93175,3505,0.87625,3410,0.9728958630527818
A5-25,leo_rain_weak,all,all,168000,97792,0.5820952380952381,123347,0.7342083333333334,83982,0.6808596885210018
A5-25,leo_rain_weak,TX,0,28000,12437,0.4441785714285714,19435,0.6941071428571428,10258,0.527810650887574
A5-25,leo_rain_weak,TX,1,28000,11589,0.4138928571428571,20204,0.7215714285714285,6982,0.34557513363690356
A5-25,leo_rain_weak,TX,2,28000,10706,0.38235714285714284,16858,0.6020714285714286,9153,0.5429469687981967
A5-25,leo_rain_weak,TX,3,28000,15532,0.5547142857142857,18635,0.6655357142857142,13261,0.7116179232626778
A5-25,leo_rain_weak,TX,4,28000,22638,0.8085,23241,0.8300357142857143,20726,0.8917860677251409
