row,scene,scope,group,correct,total,accuracy
M05,leo_rain_weak,rx_day,7:2,1837,6000,0.30616666666666664
M05,leo_rain_weak,rx_day,7:3,2832,6000,0.472
M05,leo_rain_weak,rx_day,9:0,3450,6000,0.575
M05,leo_rain_weak,rx_day,9:1,4343,6000,0.7238333333333333
M05,leo_rain_weak,rx_day,9:2,3728,6000,0.6213333333333333
M05,leo_rain_weak,rx_day,9:3,4537,6000,0.7561666666666667
M05,leo_rain_weak,rx_tx,0:0,2533,4000,0.63325
M05,leo_rain_weak,rx_tx,0:1,1549,4000,0.38725
M05,leo_rain_weak,rx_tx,0:2,2711,4000,0.67775
M05,leo_rain_weak,rx_tx,0:3,2976,4000,0.744
M05,leo_rain_weak,rx_tx,0:4,3166,4000,0.7915
M05,leo_rain_weak,rx_tx,0:5,3130,4000,0.7825
M05,leo_rain_weak,rx_tx,10:0,2424,4000,0.606
M05,leo_rain_weak,rx_tx,10:1,2231,4000,0.55775
M05,leo_rain_weak,rx_tx,10:2,1983,4000,0.49575
M05,leo_rain_weak,rx_tx,10:3,1545,4000,0.38625
M05,leo_rain_weak,rx_tx,10:4,3096,4000,0.774
M05,leo_rain_weak,rx_tx,10:5,3869,4000,0.96725
M05,leo_rain_weak,rx_tx,11:0,2001,4000,0.50025
M05,leo_rain_weak,rx_tx,11:1,1798,4000,0.4495
M05,leo_rain_weak,rx_tx,11:2,207,4000,0.05175
M05,leo_rain_weak,rx_tx,11:3,3477,4000,0.86925
M05,leo_rain_weak,rx_tx,11:4,3794,4000,0.9485
M05,leo_rain_weak,rx_tx,11:5,3712,4000,0.928
M05,leo_rain_weak,rx_tx,2:0,1643,4000,0.41075
M05,leo_rain_weak,rx_tx,2:1,404,4000,0.101
M05,leo_rain_weak,rx_tx,2:2,1873,4000,0.46825
M05,leo_rain_weak,rx_tx,2:3,334,4000,0.0835
M05,leo_rain_weak,rx_tx,2:4,3064,4000,0.766
M05,leo_rain_weak,rx_tx,2:5,3670,4000,0.9175
M05,leo_rain_weak,rx_tx,5:0,1958,4000,0.4895
M05,leo_rain_weak,rx_tx,5:1,1797,4000,0.44925
M05,leo_rain_weak,rx_tx,5:2,3166,4000,0.7915
M05,leo_rain_weak,rx_tx,5:3,2435,4000,0.60875
M05,leo_rain_weak,rx_tx,5:4,3590,4000,0.8975
M05,leo_rain_weak,rx_tx,5:5,3791,4000,0.94775
M05,leo_rain_weak,rx_tx,7:0,1935,4000,0.48375
M05,leo_rain_weak,rx_tx,7:1,1771,4000,0.44275
M05,leo_rain_weak,rx_tx,7:2,1075,4000,0.26875
M05,leo_rain_weak,rx_tx,7:3,1154,4000,0.2885
M05,leo_rain_weak,rx_tx,7:4,1647,4000,0.41175
M05,leo_rain_weak,rx_tx,7:5,3071,4000,0.76775
M05,leo_rain_weak,rx_tx,9:0,2786,4000,0.6965
M05,leo_rain_weak,rx_tx,9:1,1014,4000,0.2535
M05,leo_rain_weak,rx_tx,9:2,2412,4000,0.603
M05,leo_rain_weak,rx_tx,9:3,3512,4000,0.878
M05,leo_rain_weak,rx_tx,9:4,3831,4000,0.95775
M05,leo_rain_weak,rx_tx,9:5,2503,4000,0.62575
M05,leo_rain_weak,scene,all,100638,168000,0.5990357142857143
M05,leo_rain_weak,tx,0,15280,28000,0.5457142857142857
M05,leo_rain_weak,tx,1,10564,28000,0.3772857142857143
M05,leo_rain_weak,tx,2,13427,28000,0.4795357142857143
M05,leo_rain_weak,tx,3,15433,28000,0.5511785714285714
M05,leo_rain_weak,tx,4,22188,28000,0.7924285714285715
M05,leo_rain_weak,tx,5,23746,28000,0.8480714285714286
M06,clean,day,0,32361,42000,0.7705
M06,clean,day,1,34504,42000,0.8215238095238095
M06,clean,day,2,31315,42000,0.7455952380952381
M06,clean,day,3,34195,42000,0.8141666666666667
M06,clean,rx,0,20089,24000,0.8370416666666667
M06,clean,rx,10,20204,24000,0.8418333333333333
M06,clean,rx,11,19162,24000,0.7984166666666667
M06,clean,rx,2,15449,24000,0.6437083333333333
M06,clean,rx,5,20985,24000,0.874375
M06,clean,rx,7,17108,24000,0.7128333333333333
M06,clean,rx,9,19378,24000,0.8074166666666667
M06,clean,rx_day,0:0,4129,6000,0.6881666666666667
M06,clean,rx_day,0:1,5250,6000,0.875
M06,clean,rx_day,0:2,5541,6000,0.9235
M06,clean,rx_day,0:3,5169,6000,0.8615
M06,clean,rx_day,10:0,5034,6000,0.839
M06,clean,rx_day,10:1,5264,6000,0.8773333333333333
M06,clean,rx_day,10:2,4628,6000,0.7713333333333333
M06,clean,rx_day,10:3,5278,6000,0.8796666666666667
M06,clean,rx_day,11:0,4803,6000,0.8005
M06,clean,rx_day,11:1,5199,6000,0.8665
M06,clean,rx_day,11:2,4413,6000,0.7355
M06,clean,rx_day,11:3,4747,6000,0.7911666666666667
M06,clean,rx_day,2:0,3822,6000,0.637
M06,clean,rx_day,2:1,3201,6000,0.5335
M06,clean,rx_day,2:2,3727,6000,0.6211666666666666
M06,clean,rx_day,2:3,4699,6000,0.7831666666666667
M06,clean,rx_day,5:0,4805,6000,0.8008333333333333
M06,clean,rx_day,5:1,5582,6000,0.9303333333333333
M06,clean,rx_day,5:2,5575,6000,0.9291666666666667
M06,clean,rx_day,5:3,5023,6000,0.8371666666666666
M06,clean,rx_day,7:0,5493,6000,0.9155
M06,clean,rx_day,7:1,4351,6000,0.7251666666666666
M06,clean,rx_day,7:2,3007,6000,0.5011666666666666
M06,clean,rx_day,7:3,4257,6000,0.7095
M06,clean,rx_day,9:0,4275,6000,0.7125
M06,clean,rx_day,9:1,5657,6000,0.9428333333333333
M06,clean,rx_day,9:2,4424,6000,0.7373333333333333
M06,clean,rx_day,9:3,5022,6000,0.837
M06,clean,rx_tx,0:0,3975,4000,0.99375
M06,clean,rx_tx,0:1,1268,4000,0.317
M06,clean,rx_tx,0:2,3072,4000,0.768
M06,clean,rx_tx,0:3,3875,4000,0.96875
M06,clean,rx_tx,0:4,3984,4000,0.996
M06,clean,rx_tx,0:5,3915,4000,0.97875
M06,clean,rx_tx,10:0,3978,4000,0.9945
M06,clean,rx_tx,10:1,3106,4000,0.7765
M06,clean,rx_tx,10:2,3701,4000,0.92525
M06,clean,rx_tx,10:3,1433,4000,0.35825
M06,clean,rx_tx,10:4,3999,4000,0.99975
M06,clean,rx_tx,10:5,3987,4000,0.99675
M06,clean,rx_tx,11:0,3641,4000,0.91025
M06,clean,rx_tx,11:1,2055,4000,0.51375
M06,clean,rx_tx,11:2,1535,4000,0.38375
M06,clean,rx_tx,11:3,3937,4000,0.98425
M06,clean,rx_tx,11:4,3999,4000,0.99975
M06,clean,rx_tx,11:5,3995,4000,0.99875
M06,clean,rx_tx,2:0,3839,4000,0.95975
M06,clean,rx_tx,2:1,2221,4000,0.55525
M06,clean,rx_tx,2:2,1330,4000,0.3325
M06,clean,rx_tx,2:3,196,4000,0.049
M06,clean,rx_tx,2:4,3999,4000,0.99975
M06,clean,rx_tx,2:5,3864,4000,0.966
M06,clean,rx_tx,5:0,3418,4000,0.8545
M06,clean,rx_tx,5:1,2699,4000,0.67475
M06,clean,rx_tx,5:2,3635,4000,0.90875
M06,clean,rx_tx,5:3,3268,4000,0.817
M06,clean,rx_tx,5:4,3998,4000,0.9995
M06,clean,rx_tx,5:5,3967,4000,0.99175
M06,clean,rx_tx,7:0,3628,4000,0.907
M06,clean,rx_tx,7:1,2130,4000,0.5325
M06,clean,rx_tx,7:2,2470,4000,0.6175
M06,clean,rx_tx,7:3,1702,4000,0.4255
M06,clean,rx_tx,7:4,3984,4000,0.996
M06,clean,rx_tx,7:5,3194,4000,0.7985
M06,clean,rx_tx,9:0,3505,4000,0.87625
M06,clean,rx_tx,9:1,1708,4000,0.427
M06,clean,rx_tx,9:2,3157,4000,0.78925
M06,clean,rx_tx,9:3,3917,4000,0.97925
M06,clean,rx_tx,9:4,3998,4000,0.9995
M06,clean,rx_tx,9:5,3093,4000,0.77325
M06,clean,scene,all,132375,168000,0.7879464285714286
M06,clean,tx,0,25984,28000,0.928
M06,clean,tx,1,15187,28000,0.5423928571428571
M06,clean,tx,2,18900,28000,0.675
M06,clean,tx,3,18328,28000,0.6545714285714286
M06,clean,tx,4,27961,28000,0.9986071428571428
M06,clean,tx,5,26015,28000,0.9291071428571429
M06,leo_clear_weak,day,0,24442,42000,0.581952380952381
M06,leo_clear_weak,day,1,26306,42000,0.6263333333333333
M06,leo_clear_weak,day,2,23683,42000,0.5638809523809524
M06,leo_clear_weak,day,3,25480,42000,0.6066666666666667
M06,leo_clear_weak,rx,0,16437,24000,0.684875
M06,leo_clear_weak,rx,10,14466,24000,0.60275
M06,leo_clear_weak,rx,11,15298,24000,0.6374166666666666
M06,leo_clear_weak,rx,2,10513,24000,0.43804166666666666
M06,leo_clear_weak,rx,5,16555,24000,0.6897916666666667
M06,leo_clear_weak,rx,7,10327,24000,0.4302916666666667
M06,leo_clear_weak,rx,9,16315,24000,0.6797916666666667
M06,leo_clear_weak,rx_day,0:0,3559,6000,0.5931666666666666
M06,leo_clear_weak,rx_day,0:1,4328,6000,0.7213333333333334
M06,leo_clear_weak,rx_day,0:2,4649,6000,0.7748333333333334
M06,leo_clear_weak,rx_day,0:3,3901,6000,0.6501666666666667
M06,leo_clear_weak,rx_day,10:0,3953,6000,0.6588333333333334
M06,leo_clear_weak,rx_day,10:1,3696,6000,0.616
M06,leo_clear_weak,rx_day,10:2,2990,6000,0.49833333333333335
M06,leo_clear_weak,rx_day,10:3,3827,6000,0.6378333333333334
M06,leo_clear_weak,rx_day,11:0,3817,6000,0.6361666666666667
M06,leo_clear_weak,rx_day,11:1,4072,6000,0.6786666666666666
M06,leo_clear_weak,rx_day,11:2,3360,6000,0.56
M06,leo_clear_weak,rx_day,11:3,4049,6000,0.6748333333333333
M06,leo_clear_weak,rx_day,2:0,2305,6000,0.38416666666666666
M06,leo_clear_weak,rx_day,2:1,2544,6000,0.424
M06,leo_clear_weak,rx_day,2:2,2611,6000,0.43516666666666665
M06,leo_clear_weak,rx_day,2:3,3053,6000,0.5088333333333334
M06,leo_clear_weak,rx_day,5:0,3625,6000,0.6041666666666666
M06,leo_clear_weak,rx_day,5:1,4817,6000,0.8028333333333333
M06,leo_clear_weak,rx_day,5:2,4536,6000,0.756
M06,leo_clear_weak,rx_day,5:3,3577,6000,0.5961666666666666
M06,leo_clear_weak,rx_day,7:0,3632,6000,0.6053333333333333
M06,leo_clear_weak,rx_day,7:1,2497,6000,0.4161666666666667
M06,leo_clear_weak,rx_day,7:2,1646,6000,0.2743333333333333
M06,leo_clear_weak,rx_day,7:3,2552,6000,0.42533333333333334
M06,leo_clear_weak,rx_day,9:0,3551,6000,0.5918333333333333
M06,leo_clear_weak,rx_day,9:1,4352,6000,0.7253333333333334
M06,leo_clear_weak,rx_day,9:2,3891,6000,0.6485
M06,leo_clear_weak,rx_day,9:3,4521,6000,0.7535
M06,leo_clear_weak,rx_tx,0:0,2552,4000,0.638
M06,leo_clear_weak,rx_tx,0:1,1685,4000,0.42125
M06,leo_clear_weak,rx_tx,0:2,3012,4000,0.753
M06,leo_clear_weak,rx_tx,0:3,2940,4000,0.735
M06,leo_clear_weak,rx_tx,0:4,2842,4000,0.7105
M06,leo_clear_weak,rx_tx,0:5,3406,4000,0.8515
M06,leo_clear_weak,rx_tx,10:0,2191,4000,0.54775
M06,leo_clear_weak,rx_tx,10:1,2243,4000,0.56075
M06,leo_clear_weak,rx_tx,10:2,2388,4000,0.597
M06,leo_clear_weak,rx_tx,10:3,1091,4000,0.27275
M06,leo_clear_weak,rx_tx,10:4,2660,4000,0.665
M06,leo_clear_weak,rx_tx,10:5,3893,4000,0.97325
M06,leo_clear_weak,rx_tx,11:0,2144,4000,0.536
M06,leo_clear_weak,rx_tx,11:1,1778,4000,0.4445
M06,leo_clear_weak,rx_tx,11:2,490,4000,0.1225
M06,leo_clear_weak,rx_tx,11:3,3671,4000,0.91775
M06,leo_clear_weak,rx_tx,11:4,3435,4000,0.85875
M06,leo_clear_weak,rx_tx,11:5,3780,4000,0.945
M06,leo_clear_weak,rx_tx,2:0,1741,4000,0.43525
M06,leo_clear_weak,rx_tx,2:1,459,4000,0.11475
M06,leo_clear_weak,rx_tx,2:2,1374,4000,0.3435
M06,leo_clear_weak,rx_tx,2:3,150,4000,0.0375
M06,leo_clear_weak,rx_tx,2:4,3013,4000,0.75325
M06,leo_clear_weak,rx_tx,2:5,3776,4000,0.944
M06,leo_clear_weak,rx_tx,5:0,1842,4000,0.4605
M06,leo_clear_weak,rx_tx,5:1,1736,4000,0.434
M06,leo_clear_weak,rx_tx,5:2,3388,4000,0.847
M06,leo_clear_weak,rx_tx,5:3,2586,4000,0.6465
M06,leo_clear_weak,rx_tx,5:4,3338,4000,0.8345
M06,leo_clear_weak,rx_tx,5:5,3665,4000,0.91625
M06,leo_clear_weak,rx_tx,7:0,1648,4000,0.412
M06,leo_clear_weak,rx_tx,7:1,2095,4000,0.52375
M06,leo_clear_weak,rx_tx,7:2,1104,4000,0.276
M06,leo_clear_weak,rx_tx,7:3,936,4000,0.234
M06,leo_clear_weak,rx_tx,7:4,1529,4000,0.38225
M06,leo_clear_weak,rx_tx,7:5,3015,4000,0.75375
M06,leo_clear_weak,rx_tx,9:0,2860,4000,0.715
M06,leo_clear_weak,rx_tx,9:1,875,4000,0.21875
M06,leo_clear_weak,rx_tx,9:2,2507,4000,0.62675
M06,leo_clear_weak,rx_tx,9:3,3716,4000,0.929
M06,leo_clear_weak,rx_tx,9:4,3520,4000,0.88
M06,leo_clear_weak,rx_tx,9:5,2837,4000,0.70925
M06,leo_clear_weak,scene,all,99911,168000,0.5947083333333333
M06,leo_clear_weak,tx,0,14978,28000,0.5349285714285714
M06,leo_clear_weak,tx,1,10871,28000,0.38825
M06,leo_clear_weak,tx,2,14263,28000,0.5093928571428571
M06,leo_clear_weak,tx,3,15090,28000,0.5389285714285714
M06,leo_clear_weak,tx,4,20337,28000,0.7263214285714286
M06,leo_clear_weak,tx,5,24372,28000,0.8704285714285714
M06,leo_low_elev_weak,day,0,23022,42000,0.5481428571428572
M06,leo_low_elev_weak,day,1,24882,42000,0.5924285714285714
M06,leo_low_elev_weak,day,2,23128,42000,0.5506666666666666
M06,leo_low_elev_weak,day,3,24283,42000,0.5781666666666667
M06,leo_low_elev_weak,rx,0,15563,24000,0.6484583333333334
M06,leo_low_elev_weak,rx,10,13709,24000,0.5712083333333333
M06,leo_low_elev_weak,rx,11,14174,24000,0.5905833333333333
M06,leo_low_elev_weak,rx,2,10579,24000,0.4407916666666667
M06,leo_low_elev_weak,rx,5,15942,24000,0.66425
M06,leo_low_elev_weak,rx,7,9957,24000,0.414875
M06,leo_low_elev_weak,rx,9,15391,24000,0.6412916666666667
M06,leo_low_elev_weak,rx_day,0:0,3308,6000,0.5513333333333333
M06,leo_low_elev_weak,rx_day,0:1,4150,6000,0.6916666666666667
M06,leo_low_elev_weak,rx_day,0:2,4445,6000,0.7408333333333333
M06,leo_low_elev_weak,rx_day,0:3,3660,6000,0.61
M06,leo_low_elev_weak,rx_day,10:0,3695,6000,0.6158333333333333
M06,leo_low_elev_weak,rx_day,10:1,3570,6000,0.595
M06,leo_low_elev_weak,rx_day,10:2,2914,6000,0.4856666666666667
M06,leo_low_elev_weak,rx_day,10:3,3530,6000,0.5883333333333334
M06,leo_low_elev_weak,rx_day,11:0,3545,6000,0.5908333333333333
M06,leo_low_elev_weak,rx_day,11:1,3679,6000,0.6131666666666666
M06,leo_low_elev_weak,rx_day,11:2,3216,6000,0.536
M06,leo_low_elev_weak,rx_day,11:3,3734,6000,0.6223333333333333
M06,leo_low_elev_weak,rx_day,2:0,2330,6000,0.3883333333333333
M06,leo_low_elev_weak,rx_day,2:1,2546,6000,0.42433333333333334
M06,leo_low_elev_weak,rx_day,2:2,2627,6000,0.43783333333333335
M06,leo_low_elev_weak,rx_day,2:3,3076,6000,0.5126666666666667
M06,leo_low_elev_weak,rx_day,5:0,3458,6000,0.5763333333333334
M06,leo_low_elev_weak,rx_day,5:1,4599,6000,0.7665
M06,leo_low_elev_weak,rx_day,5:2,4434,6000,0.739
M06,leo_low_elev_weak,rx_day,5:3,3451,6000,0.5751666666666667
M06,leo_low_elev_weak,rx_day,7:0,3245,6000,0.5408333333333334
M06,leo_low_elev_weak,rx_day,7:1,2395,6000,0.39916666666666667
M06,leo_low_elev_weak,rx_day,7:2,1740,6000,0.29
M06,leo_low_elev_weak,rx_day,7:3,2577,6000,0.4295
M06,leo_low_elev_weak,rx_day,9:0,3441,6000,0.5735
M06,leo_low_elev_weak,rx_day,9:1,3943,6000,0.6571666666666667
M06,leo_low_elev_weak,rx_day,9:2,3752,6000,0.6253333333333333
M06,leo_low_elev_weak,rx_day,9:3,4255,6000,0.7091666666666666
M06,leo_low_elev_weak,rx_tx,0:0,2452,4000,0.613
M06,leo_low_elev_weak,rx_tx,0:1,1547,4000,0.38675
M06,leo_low_elev_weak,rx_tx,0:2,2863,4000,0.71575
M06,leo_low_elev_weak,rx_tx,0:3,2461,4000,0.61525
M06,leo_low_elev_weak,rx_tx,0:4,2893,4000,0.72325
M06,leo_low_elev_weak,rx_tx,0:5,3347,4000,0.83675
M06,leo_low_elev_weak,rx_tx,10:0,2103,4000,0.52575
M06,leo_low_elev_weak,rx_tx,10:1,2043,4000,0.51075
M06,leo_low_elev_weak,rx_tx,10:2,2185,4000,0.54625
M06,leo_low_elev_weak,rx_tx,10:3,1101,4000,0.27525
M06,leo_low_elev_weak,rx_tx,10:4,2493,4000,0.62325
M06,leo_low_elev_weak,rx_tx,10:5,3784,4000,0.946
M06,leo_low_elev_weak,rx_tx,11:0,2115,4000,0.52875
M06,leo_low_elev_weak,rx_tx,11:1,1609,4000,0.40225
M06,leo_low_elev_weak,rx_tx,11:2,387,4000,0.09675
M06,leo_low_elev_weak,rx_tx,11:3,3187,4000,0.79675
M06,leo_low_elev_weak,rx_tx,11:4,3339,4000,0.83475
M06,leo_low_elev_weak,rx_tx,11:5,3537,4000,0.88425
M06,leo_low_elev_weak,rx_tx,2:0,1822,4000,0.4555
M06,leo_low_elev_weak,rx_tx,2:1,614,4000,0.1535
M06,leo_low_elev_weak,rx_tx,2:2,1242,4000,0.3105
M06,leo_low_elev_weak,rx_tx,2:3,171,4000,0.04275
M06,leo_low_elev_weak,rx_tx,2:4,2994,4000,0.7485
M06,leo_low_elev_weak,rx_tx,2:5,3736,4000,0.934
M06,leo_low_elev_weak,rx_tx,5:0,1874,4000,0.4685
M06,leo_low_elev_weak,rx_tx,5:1,1667,4000,0.41675
M06,leo_low_elev_weak,rx_tx,5:2,3235,4000,0.80875
M06,leo_low_elev_weak,rx_tx,5:3,2364,4000,0.591
M06,leo_low_elev_weak,rx_tx,5:4,3209,4000,0.80225
M06,leo_low_elev_weak,rx_tx,5:5,3593,4000,0.89825
M06,leo_low_elev_weak,rx_tx,7:0,1704,4000,0.426
M06,leo_low_elev_weak,rx_tx,7:1,1918,4000,0.4795
M06,leo_low_elev_weak,rx_tx,7:2,1066,4000,0.2665
M06,leo_low_elev_weak,rx_tx,7:3,745,4000,0.18625
M06,leo_low_elev_weak,rx_tx,7:4,1614,4000,0.4035
M06,leo_low_elev_weak,rx_tx,7:5,2910,4000,0.7275
M06,leo_low_elev_weak,rx_tx,9:0,2725,4000,0.68125
M06,leo_low_elev_weak,rx_tx,9:1,871,4000,0.21775
M06,leo_low_elev_weak,rx_tx,9:2,2117,4000,0.52925
M06,leo_low_elev_weak,rx_tx,9:3,3256,4000,0.814
M06,leo_low_elev_weak,rx_tx,9:4,3452,4000,0.863
M06,leo_low_elev_weak,rx_tx,9:5,2970,4000,0.7425
M06,leo_low_elev_weak,scene,all,95315,168000,0.5673511904761904
M06,leo_low_elev_weak,tx,0,14795,28000,0.5283928571428571
M06,leo_low_elev_weak,tx,1,10269,28000,0.36675
M06,leo_low_elev_weak,tx,2,13095,28000,0.46767857142857144
M06,leo_low_elev_weak,tx,3,13285,28000,0.4744642857142857
M06,leo_low_elev_weak,tx,4,19994,28000,0.7140714285714286
M06,leo_low_elev_weak,tx,5,23877,28000,0.85275
M06,leo_rain_weak,day,0,23317,42000,0.5551666666666667
M06,leo_rain_weak,day,1,25074,42000,0.597
M06,leo_rain_weak,day,2,23069,42000,0.5492619047619047
M06,leo_rain_weak,day,3,24267,42000,0.5777857142857142
M06,leo_rain_weak,rx,0,15376,24000,0.6406666666666667
M06,leo_rain_weak,rx,10,13924,24000,0.5801666666666667
M06,leo_rain_weak,rx,11,14287,24000,0.5952916666666667
M06,leo_rain_weak,rx,2,10753,24000,0.44804166666666667
M06,leo_rain_weak,rx,5,15934,24000,0.6639166666666667
M06,leo_rain_weak,rx,7,10180,24000,0.4241666666666667
M06,leo_rain_weak,rx,9,15273,24000,0.636375
M06,leo_rain_weak,rx_day,0:0,3288,6000,0.548
M06,leo_rain_weak,rx_day,0:1,4152,6000,0.692
M06,leo_rain_weak,rx_day,0:2,4328,6000,0.7213333333333334
M06,leo_rain_weak,rx_day,0:3,3608,6000,0.6013333333333334
M06,leo_rain_weak,rx_day,10:0,3729,6000,0.6215
M06,leo_rain_weak,rx_day,10:1,3571,6000,0.5951666666666666
M06,leo_rain_weak,rx_day,10:2,2967,6000,0.4945
M06,leo_rain_weak,rx_day,10:3,3657,6000,0.6095
M06,leo_rain_weak,rx_day,11:0,3695,6000,0.6158333333333333
M06,leo_rain_weak,rx_day,11:1,3672,6000,0.612
M06,leo_rain_weak,rx_day,11:2,3253,6000,0.5421666666666667
M06,leo_rain_weak,rx_day,11:3,3667,6000,0.6111666666666666
M06,leo_rain_weak,rx_day,2:0,2439,6000,0.4065
M06,leo_rain_weak,rx_day,2:1,2503,6000,0.4171666666666667
M06,leo_rain_weak,rx_day,2:2,2693,6000,0.4488333333333333
M06,leo_rain_weak,rx_day,2:3,3118,6000,0.5196666666666667
M06,leo_rain_weak,rx_day,5:0,3481,6000,0.5801666666666667
M06,leo_rain_weak,rx_day,5:1,4646,6000,0.7743333333333333
M06,leo_rain_weak,rx_day,5:2,4373,6000,0.7288333333333333
M06,leo_rain_weak,rx_day,5:3,3434,6000,0.5723333333333334
M06,leo_rain_weak,rx_day,7:0,3235,6000,0.5391666666666667
M06,leo_rain_weak,rx_day,7:1,2533,6000,0.4221666666666667
M06,leo_rain_weak,rx_day,7:2,1774,6000,0.2956666666666667
M06,leo_rain_weak,rx_day,7:3,2638,6000,0.43966666666666665
M06,leo_rain_weak,rx_day,9:0,3450,6000,0.575
M06,leo_rain_weak,rx_day,9:1,3997,6000,0.6661666666666667
M06,leo_rain_weak,rx_day,9:2,3681,6000,0.6135
M06,leo_rain_weak,rx_day,9:3,4145,6000,0.6908333333333333
M06,leo_rain_weak,rx_tx,0:0,2389,4000,0.59725
M06,leo_rain_weak,rx_tx,0:1,1530,4000,0.3825
M06,leo_rain_weak,rx_tx,0:2,2834,4000,0.7085
M06,leo_rain_weak,rx_tx,0:3,2423,4000,0.60575
M06,leo_rain_weak,rx_tx,0:4,2809,4000,0.70225
M06,leo_rain_weak,rx_tx,0:5,3391,4000,0.84775
M06,leo_rain_weak,rx_tx,10:0,2228,4000,0.557
M06,leo_rain_weak,rx_tx,10:1,1986,4000,0.4965
M06,leo_rain_weak,rx_tx,10:2,2231,4000,0.55775
M06,leo_rain_weak,rx_tx,10:3,1082,4000,0.2705
M06,leo_rain_weak,rx_tx,10:4,2607,4000,0.65175
M06,leo_rain_weak,rx_tx,10:5,3790,4000,0.9475
M06,leo_rain_weak,rx_tx,11:0,2191,4000,0.54775
M06,leo_rain_weak,rx_tx,11:1,1633,4000,0.40825
M06,leo_rain_weak,rx_tx,11:2,373,4000,0.09325
M06,leo_rain_weak,rx_tx,11:3,3044,4000,0.761
M06,leo_rain_weak,rx_tx,11:4,3366,4000,0.8415
M06,leo_rain_weak,rx_tx,11:5,3680,4000,0.92
M06,leo_rain_weak,rx_tx,2:0,1972,4000,0.493
M06,leo_rain_weak,rx_tx,2:1,702,4000,0.1755
M06,leo_rain_weak,rx_tx,2:2,1232,4000,0.308
M06,leo_rain_weak,rx_tx,2:3,163,4000,0.04075
M06,leo_rain_weak,rx_tx,2:4,2947,4000,0.73675
M06,leo_rain_weak,rx_tx,2:5,3737,4000,0.93425
M06,leo_rain_weak,rx_tx,5:0,1977,4000,0.49425
M06,leo_rain_weak,rx_tx,5:1,1584,4000,0.396
M06,leo_rain_weak,rx_tx,5:2,3268,4000,0.817
M06,leo_rain_weak,rx_tx,5:3,2301,4000,0.57525
M06,leo_rain_weak,rx_tx,5:4,3147,4000,0.78675
M06,leo_rain_weak,rx_tx,5:5,3657,4000,0.91425
M06,leo_rain_weak,rx_tx,7:0,1924,4000,0.481
M06,leo_rain_weak,rx_tx,7:1,1911,4000,0.47775
M06,leo_rain_weak,rx_tx,7:2,1079,4000,0.26975
M06,leo_rain_weak,rx_tx,7:3,787,4000,0.19675
M06,leo_rain_weak,rx_tx,7:4,1570,4000,0.3925
M06,leo_rain_weak,rx_tx,7:5,2909,4000,0.72725
M06,leo_rain_weak,rx_tx,9:0,2743,4000,0.68575
M06,leo_rain_weak,rx_tx,9:1,862,4000,0.2155
M06,leo_rain_weak,rx_tx,9:2,2207,4000,0.55175
M06,leo_rain_weak,rx_tx,9:3,3073,4000,0.76825
M06,leo_rain_weak,rx_tx,9:4,3440,4000,0.86
M06,leo_rain_weak,rx_tx,9:5,2948,4000,0.737
M06,leo_rain_weak,scene,all,95727,168000,0.5698035714285714
M06,leo_rain_weak,tx,0,15424,28000,0.5508571428571428
M06,leo_rain_weak,tx,1,10208,28000,0.36457142857142855
M06,leo_rain_weak,tx,2,13224,28000,0.4722857142857143
M06,leo_rain_weak,tx,3,12873,28000,0.45975
M06,leo_rain_weak,tx,4,19886,28000,0.7102142857142857
M06,leo_rain_weak,tx,5,24112,28000,0.8611428571428571
M07,clean,day,0,32532,42000,0.7745714285714286
M07,clean,day,1,34775,42000,0.8279761904761904
M07,clean,day,2,32318,42000,0.7694761904761904
M07,clean,day,3,34275,42000,0.8160714285714286
M07,clean,rx,0,19208,24000,0.8003333333333333
M07,clean,rx,10,19967,24000,0.8319583333333334
M07,clean,rx,11,18999,24000,0.791625
M07,clean,rx,2,16373,24000,0.6822083333333333
M07,clean,rx,5,21533,24000,0.8972083333333334
M07,clean,rx,7,17521,24000,0.7300416666666667
M07,clean,rx,9,20299,24000,0.8457916666666667
M07,clean,rx_day,0:0,4109,6000,0.6848333333333333
M07,clean,rx_day,0:1,5347,6000,0.8911666666666667
M07,clean,rx_day,0:2,5373,6000,0.8955
M07,clean,rx_day,0:3,4379,6000,0.7298333333333333
M07,clean,rx_day,10:0,4767,6000,0.7945
M07,clean,rx_day,10:1,5065,6000,0.8441666666666666
M07,clean,rx_day,10:2,4672,6000,0.7786666666666666
M07,clean,rx_day,10:3,5463,6000,0.9105
M07,clean,rx_day,11:0,4582,6000,0.7636666666666667
M07,clean,rx_day,11:1,5128,6000,0.8546666666666667
M07,clean,rx_day,11:2,4522,6000,0.7536666666666667
M07,clean,rx_day,11:3,4767,6000,0.7945
M07,clean,rx_day,2:0,3948,6000,0.658
M07,clean,rx_day,2:1,3491,6000,0.5818333333333333
M07,clean,rx_day,2:2,4206,6000,0.701
M07,clean,rx_day,2:3,4728,6000,0.788
M07,clean,rx_day,5:0,5229,6000,0.8715
M07,clean,rx_day,5:1,5746,6000,0.9576666666666667
M07,clean,rx_day,5:2,5555,6000,0.9258333333333333
M07,clean,rx_day,5:3,5003,6000,0.8338333333333333
M07,clean,rx_day,7:0,5348,6000,0.8913333333333333
M07,clean,rx_day,7:1,4378,6000,0.7296666666666667
M07,clean,rx_day,7:2,3152,6000,0.5253333333333333
