arm,receiver,seed,k_shot,scenario,old_acc,seen_new_acc,H_old_new,average_forgetting,old_acc_before_increment,old_to_seen_new_rate,seen_new_to_old_rate,adaptation_latency_sec,onboard_scoring_latency_per_query_ms,persistent_state_bytes_with_post_adapter,dense_graph_peak_bytes_lower_bound,estimated_head_macs_with_post_adapter,persistent_state_bytes_total,dense_graph_peak_bytes_total_lower_bound,estimated_head_macs_total
full_nonoracle_strict,7-14,713101,2,leo_clear_weak,0.95,0.7,0.806060606060606,0.0,0.95,0.0,0.3,0.009398426860570908,0.04063054220750928,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713101,2,leo_low_elev_weak,0.9083333333333333,0.675,0.7744736842105263,-0.016666666666666607,0.8916666666666667,0.008333333333333333,0.325,0.007679085247218609,0.03024919133167714,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713101,2,leo_rain_weak,0.875,0.65,0.7459016393442623,0.008333333333333304,0.8833333333333333,0.016666666666666666,0.325,0.007640385068953037,0.029563799034804106,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713101,20,leo_clear_weak,0.9416666666666667,0.725,0.8192499999999999,0.0,0.9416666666666667,0.0,0.275,0.029144795145839453,0.1497100543929264,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713101,20,leo_low_elev_weak,0.9333333333333333,0.725,0.8160804020100503,0.008333333333333304,0.9416666666666667,0.0,0.275,0.017701311968266964,0.08073451754171401,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713101,20,leo_rain_weak,0.9083333333333333,0.775,0.8363861386138614,0.008333333333333304,0.9166666666666666,0.016666666666666666,0.225,0.017910288646817207,0.08355212630704045,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713101,5,leo_clear_weak,0.9416666666666667,0.725,0.8192499999999999,0.008333333333333304,0.95,0.008333333333333333,0.275,0.01123945601284504,0.04707972111646086,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713101,5,leo_low_elev_weak,0.9083333333333333,0.7,0.7906735751295335,0.0,0.9083333333333333,0.0,0.3,0.007207910064607859,0.030101442825980484,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713101,5,leo_rain_weak,0.9083333333333333,0.65,0.7577540106951872,0.008333333333333304,0.9166666666666666,0.016666666666666666,0.35,0.009142228867858648,0.038124003913253546,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713102,1,leo_clear_weak,0.925,0.825,0.8721428571428571,0.0,0.925,0.008333333333333333,0.175,0.011022266000509262,0.05094274820294231,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713102,1,leo_low_elev_weak,0.7666666666666667,0.65,0.703529411764706,0.11666666666666659,0.8833333333333333,0.11666666666666667,0.275,0.05639981385320425,0.33512125082779676,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713102,1,leo_rain_weak,0.85,0.725,0.7825396825396825,-0.016666666666666607,0.8333333333333334,0.008333333333333333,0.275,0.008393188007175922,0.03493331896606833,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713102,10,leo_clear_weak,0.9333333333333333,0.8,0.8615384615384616,0.0,0.9333333333333333,0.0,0.2,0.026003524661064148,0.13997375208418816,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713102,10,leo_low_elev_weak,0.9333333333333333,0.85,0.8897196261682243,-0.008333333333333304,0.925,0.0,0.15,0.016454157885164022,0.08020665845833719,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713102,10,leo_rain_weak,0.8916666666666667,0.775,0.82925,0.016666666666666607,0.9083333333333333,0.016666666666666666,0.225,0.015665932092815638,0.07447960088029504,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713102,2,leo_clear_weak,0.9333333333333333,0.725,0.8160804020100503,0.0,0.9333333333333333,0.008333333333333333,0.275,0.013866825960576534,0.06805816956330091,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713102,2,leo_low_elev_weak,0.8833333333333333,0.7,0.7810526315789473,0.0,0.8833333333333333,0.0,0.3,0.010534810833632946,0.04751773667521775,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713102,2,leo_rain_weak,0.9083333333333333,0.7,0.7906735751295335,-0.008333333333333304,0.9,0.008333333333333333,0.3,0.008566764183342457,0.03561515768524259,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713102,20,leo_clear_weak,0.9333333333333333,0.9,0.9163636363636364,0.0,0.9333333333333333,0.0,0.1,0.0869967327453196,0.5118946573929861,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713102,20,leo_low_elev_weak,0.9166666666666666,0.875,0.8953488372093024,0.0,0.9166666666666666,0.0,0.125,0.02055762568488717,0.098563072970137,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713102,20,leo_rain_weak,0.8916666666666667,0.825,0.8570388349514563,0.016666666666666607,0.9083333333333333,0.016666666666666666,0.175,0.015725289937108755,0.07122366805560887,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713102,5,leo_clear_weak,0.925,0.775,0.8433823529411765,0.008333333333333304,0.9333333333333333,0.0,0.225,0.016460886225104332,0.08211126259993762,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713102,5,leo_low_elev_weak,0.9083333333333333,0.825,0.8646634615384614,0.0,0.9083333333333333,0.008333333333333333,0.175,0.012412388809025288,0.057210694649256766,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713102,5,leo_rain_weak,0.9,0.75,0.8181818181818182,0.008333333333333304,0.9083333333333333,0.008333333333333333,0.25,0.012353584170341492,0.05792962620034814,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713103,1,leo_clear_weak,0.8666666666666667,0.7,0.774468085106383,0.016666666666666607,0.8833333333333333,0.016666666666666666,0.3,0.010899110231548548,0.048219013842754066,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713103,1,leo_low_elev_weak,0.8583333333333333,0.55,0.6704142011834321,0.025000000000000022,0.8833333333333333,0.041666666666666664,0.425,0.009962525218725204,0.040586350951343775,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713103,1,leo_rain_weak,0.7333333333333333,0.75,0.7415730337078651,0.025000000000000022,0.7583333333333333,0.041666666666666664,0.25,0.018852322828024626,0.09668388520367444,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713103,10,leo_clear_weak,0.9333333333333333,0.975,0.9537117903930132,0.0,0.9333333333333333,0.0,0.025,0.021781655959784985,0.1124388916650787,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713103,10,leo_low_elev_weak,0.925,0.875,0.8993055555555556,0.0,0.925,0.0,0.125,0.020656337030231953,0.10611024335958064,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713103,10,leo_rain_weak,0.8833333333333333,0.925,0.9036866359447006,0.0,0.8833333333333333,0.0,0.075,0.015661760233342648,0.07472085126210004,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713103,2,leo_clear_weak,0.9083333333333333,0.875,0.891355140186916,0.0,0.9083333333333333,0.0,0.125,0.01745273871347308,0.08930743497330695,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713103,2,leo_low_elev_weak,0.9333333333333333,0.725,0.8160804020100503,0.0,0.9333333333333333,0.0,0.25,0.012663865927606821,0.06010688957758248,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713103,2,leo_rain_weak,0.85,0.85,0.85,0.01666666666666672,0.8666666666666667,0.008333333333333333,0.15,0.010724812746047974,0.048460622201673687,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713103,20,leo_clear_weak,0.95,0.975,0.9623376623376624,0.0,0.95,0.0,0.025,0.016736675053834915,0.07689872873015702,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713103,20,leo_low_elev_weak,0.9166666666666666,0.825,0.8684210526315789,0.0,0.9166666666666666,0.0,0.15,0.01763264136388898,0.08312734425999224,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713103,20,leo_rain_weak,0.8916666666666667,0.925,0.9080275229357797,0.016666666666666607,0.9083333333333333,0.008333333333333333,0.075,0.014874143991619349,0.0654770847177133,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713103,5,leo_clear_weak,0.925,0.9,0.9123287671232876,-0.008333333333333415,0.9166666666666666,0.0,0.1,0.0159919997677207,0.07971637533046305,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713103,5,leo_low_elev_weak,0.9083333333333333,0.7,0.7906735751295335,0.0,0.9083333333333333,0.0,0.275,0.011419299058616161,0.05243043997325003,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713103,5,leo_rain_weak,0.8833333333333333,0.875,0.8791469194312796,-0.008333333333333304,0.875,0.0,0.125,0.009895960800349712,0.04267748154234141,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713104,1,leo_clear_weak,0.825,0.45,0.5823529411764706,0.008333333333333415,0.8333333333333334,0.025,0.55,0.012674276251345873,0.061556982109323144,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713104,1,leo_low_elev_weak,0.7916666666666666,0.25,0.38000000000000006,0.033333333333333326,0.825,0.025,0.75,0.008432185277342796,0.03582907374948263,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713104,1,leo_rain_weak,0.7583333333333333,0.45,0.5648275862068965,0.05833333333333335,0.8166666666666667,0.08333333333333333,0.45,0.008835671935230494,0.037995478487573564,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713104,10,leo_clear_weak,0.9416666666666667,0.925,0.9332589285714286,0.0,0.9416666666666667,0.008333333333333333,0.075,0.017563364934176207,0.0860699889017269,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713104,10,leo_low_elev_weak,0.8583333333333333,0.85,0.8541463414634146,0.0,0.8583333333333333,0.008333333333333333,0.15,0.017544039990752935,0.08651046373415738,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713104,10,leo_rain_weak,0.8916666666666667,0.85,0.8703349282296651,0.016666666666666607,0.9083333333333333,0.0,0.15,0.012648792006075382,0.061574424034915864,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713104,2,leo_clear_weak,0.9333333333333333,0.775,0.8468292682926829,-0.008333333333333304,0.925,0.0,0.225,0.06780342804268003,0.40340423001907766,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713104,2,leo_low_elev_weak,0.875,0.625,0.7291666666666666,0.025000000000000022,0.9,0.008333333333333333,0.325,0.00812787702307105,0.03299433155916631,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713104,2,leo_rain_weak,0.8416666666666667,0.75,0.7931937172774868,-0.025000000000000022,0.8166666666666667,0.0,0.25,0.007928942795842886,0.03169311676174402,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713104,20,leo_clear_weak,0.9416666666666667,0.925,0.9332589285714286,0.0,0.9416666666666667,0.008333333333333333,0.075,0.015617890749126673,0.06922137981746346,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713104,20,leo_low_elev_weak,0.8916666666666667,0.825,0.8570388349514563,0.0,0.8916666666666667,0.008333333333333333,0.175,0.054329569917172194,0.30759217333979905,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713104,20,leo_rain_weak,0.9166666666666666,0.875,0.8953488372093024,0.0,0.9166666666666666,0.0,0.125,0.053473763167858124,0.3014075482496992,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713104,5,leo_clear_weak,0.9333333333333333,0.875,0.9032258064516129,0.008333333333333304,0.9416666666666667,0.016666666666666666,0.125,0.011131478007882833,0.04989602020941675,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713104,5,leo_low_elev_weak,0.8333333333333334,0.825,0.8291457286432161,0.008333333333333304,0.8416666666666667,0.025,0.15,0.011193192098289728,0.050734280375763774,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713104,5,leo_rain_weak,0.8416666666666667,0.725,0.7789893617021277,-0.01666666666666672,0.825,0.008333333333333333,0.225,0.010042408015578985,0.042881822446361184,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713105,1,leo_clear_weak,0.9333333333333333,0.8,0.8615384615384616,0.0,0.9333333333333333,0.008333333333333333,0.2,0.010112790390849113,0.04581015382427722,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713105,1,leo_low_elev_weak,0.9166666666666666,0.575,0.706703910614525,0.0,0.9166666666666666,0.008333333333333333,0.425,0.00593287730589509,0.023844654788263142,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713105,1,leo_rain_weak,0.875,0.65,0.7459016393442623,0.025000000000000022,0.9,0.025,0.3,0.007473246194422245,0.02967759210150689,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-14,713105,10,leo_clear_weak,0.925,0.9,0.9123287671232876,0.0,0.925,0.008333333333333333,0.1,0.016836249735206366,0.08098680409602821,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713105,10,leo_low_elev_weak,0.9166666666666666,0.775,0.8399014778325123,0.025000000000000022,0.9416666666666667,0.008333333333333333,0.225,0.09106529830023646,0.5454684694996104,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713105,10,leo_rain_weak,0.9166666666666666,0.85,0.8820754716981131,0.01666666666666672,0.9333333333333333,0.016666666666666666,0.125,0.09923874633386731,0.5991723475744948,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-14,713105,2,leo_clear_weak,0.95,0.725,0.8223880597014926,-0.008333333333333304,0.9416666666666667,0.0,0.275,0.012692842166870832,0.06154904258437455,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713105,2,leo_low_elev_weak,0.9166666666666666,0.575,0.706703910614525,0.008333333333333415,0.925,0.008333333333333333,0.425,0.02237871615216136,0.12145285145379603,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713105,2,leo_rain_weak,0.9083333333333333,0.675,0.7744736842105263,0.008333333333333304,0.9166666666666666,0.008333333333333333,0.3,0.0089802797883749,0.03823387378361076,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-14,713105,20,leo_clear_weak,0.9583333333333334,0.975,0.966594827586207,0.0,0.9583333333333334,0.0,0.025,0.02122619841247797,0.10141860693693161,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713105,20,leo_low_elev_weak,0.9416666666666667,0.9,0.9203619909502262,0.0,0.9416666666666667,0.0,0.1,0.017297869082540274,0.08312963182106614,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713105,20,leo_rain_weak,0.9166666666666666,0.95,0.9330357142857142,0.01666666666666672,0.9333333333333333,0.016666666666666666,0.05,0.017856829799711704,0.0788762845331803,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-14,713105,5,leo_clear_weak,0.925,0.9,0.9123287671232876,-0.008333333333333415,0.9166666666666666,0.008333333333333333,0.1,0.017000888008624315,0.08667346264701337,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713105,5,leo_low_elev_weak,0.9083333333333333,0.75,0.8216080402010051,0.0,0.9083333333333333,0.008333333333333333,0.225,0.014523990917950869,0.07178602972999215,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-14,713105,5,leo_rain_weak,0.9166666666666666,0.775,0.8399014778325123,0.008333333333333415,0.925,0.008333333333333333,0.2,0.01872138073667884,0.09793415665626526,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713101,1,leo_clear_weak,0.575,0.65,0.6102040816326529,0.10833333333333339,0.6833333333333333,0.10833333333333334,0.175,0.010996470227837563,0.04862741334363818,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713101,1,leo_low_elev_weak,0.6916666666666667,0.425,0.5264925373134328,0.15000000000000002,0.8416666666666667,0.13333333333333333,0.175,0.011418088804930449,0.05431992467492819,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713101,1,leo_rain_weak,0.675,0.725,0.6991071428571429,0.1416666666666666,0.8166666666666667,0.15833333333333333,0.275,0.007514348719269037,0.03001621807925403,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713101,10,leo_clear_weak,0.8916666666666667,0.925,0.9080275229357797,-0.008333333333333415,0.8833333333333333,0.0,0.075,0.10204661916941404,0.6116430187830701,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713101,10,leo_low_elev_weak,0.8666666666666667,0.9,0.8830188679245283,0.008333333333333304,0.875,0.008333333333333333,0.075,0.013103317935019732,0.06015990220475942,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713101,10,leo_rain_weak,0.8916666666666667,0.825,0.8570388349514563,0.0,0.8916666666666667,0.008333333333333333,0.175,0.013060275930911303,0.059524495736695826,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713101,2,leo_clear_weak,0.8166666666666667,0.85,0.833,-0.008333333333333304,0.8083333333333333,0.0,0.15,0.011273857671767473,0.05183526955079287,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713101,2,leo_low_elev_weak,0.7083333333333334,0.775,0.7401685393258427,0.125,0.8333333333333334,0.14166666666666666,0.025,0.009375732857733965,0.039723009103909135,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713101,2,leo_rain_weak,0.7083333333333334,0.8,0.7513812154696135,0.11666666666666659,0.825,0.11666666666666667,0.2,0.009172504302114248,0.03903938923031092,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713101,20,leo_clear_weak,0.9166666666666666,0.925,0.920814479638009,0.0,0.9166666666666666,0.0,0.075,0.03473863610997796,0.1854856702266261,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713101,20,leo_low_elev_weak,0.9166666666666666,0.95,0.9330357142857142,0.0,0.9166666666666666,0.0,0.05,0.07104457495734096,0.41219408449251205,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713101,20,leo_rain_weak,0.9166666666666666,0.825,0.8684210526315789,-0.008333333333333304,0.9083333333333333,0.0,0.175,0.016976397018879652,0.07736451807431877,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713101,5,leo_clear_weak,0.8833333333333333,0.925,0.9036866359447006,0.0,0.8833333333333333,0.0,0.075,0.00947459926828742,0.03918299335055053,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713101,5,leo_low_elev_weak,0.8416666666666667,0.9,0.8698564593301435,0.0,0.8416666666666667,0.008333333333333333,0.075,0.013095807284116745,0.06262320675887167,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713101,5,leo_rain_weak,0.825,0.825,0.825,0.0,0.825,0.025,0.175,0.009706341195851564,0.04174959030933678,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713102,1,leo_clear_weak,0.8833333333333333,0.975,0.9269058295964124,-0.008333333333333304,0.875,0.0,0.025,0.015671198721975088,0.08067783783189952,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713102,1,leo_low_elev_weak,0.625,0.85,0.7203389830508474,0.025000000000000022,0.65,0.016666666666666666,0.15,0.011348617728799582,0.053708875202573836,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713102,1,leo_rain_weak,0.6333333333333333,0.775,0.6970414201183432,0.15833333333333333,0.7916666666666666,0.18333333333333332,0.125,0.014655532781034708,0.07373476400971413,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713102,10,leo_clear_weak,0.925,0.975,0.9493421052631579,0.0,0.925,0.0,0.025,0.019249914679676294,0.09658898052293807,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713102,10,leo_low_elev_weak,0.8166666666666667,0.95,0.8783018867924528,0.01666666666666672,0.8333333333333334,0.016666666666666666,0.05,0.01549312099814415,0.07415513973683119,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713102,10,leo_rain_weak,0.9166666666666666,0.8,0.854368932038835,0.008333333333333415,0.925,0.008333333333333333,0.2,0.015311955939978361,0.0730944739188999,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713102,2,leo_clear_weak,0.8833333333333333,0.95,0.9154545454545454,0.0,0.8833333333333333,0.008333333333333333,0.05,0.013075130060315132,0.06292269099503756,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713102,2,leo_low_elev_weak,0.8,0.725,0.760655737704918,0.016666666666666607,0.8166666666666667,0.008333333333333333,0.275,0.010588594246655703,0.047454662853851914,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713102,2,leo_rain_weak,0.8083333333333333,0.775,0.7913157894736842,0.05833333333333335,0.8666666666666667,0.08333333333333333,0.2,0.010638872627168894,0.04854111175518483,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713102,20,leo_clear_weak,0.9416666666666667,0.975,0.9580434782608696,0.0,0.9416666666666667,0.0,0.025,0.025310449302196503,0.13002896448597312,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713102,20,leo_low_elev_weak,0.8416666666666667,0.95,0.8925581395348837,0.033333333333333326,0.875,0.025,0.05,0.01763771614059806,0.08346906688529998,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713102,20,leo_rain_weak,0.9333333333333333,0.8,0.8615384615384616,0.0,0.9333333333333333,0.0,0.2,0.02048546075820923,0.0996189599391073,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713102,5,leo_clear_weak,0.9083333333333333,0.9,0.904147465437788,0.008333333333333304,0.9166666666666666,0.008333333333333333,0.1,0.015621201135218143,0.07801672036293894,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713102,5,leo_low_elev_weak,0.8083333333333333,0.95,0.8734597156398105,0.025000000000000022,0.8333333333333334,0.025,0.05,0.009316824842244387,0.039113982347771525,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713102,5,leo_rain_weak,0.8666666666666667,0.8,0.832,0.033333333333333326,0.9,0.03333333333333333,0.2,0.00909104896709323,0.037187186535447836,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713103,1,leo_clear_weak,0.8666666666666667,0.8,0.832,0.016666666666666607,0.8833333333333333,0.025,0.175,0.04823365807533264,0.27728243730962276,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713103,1,leo_low_elev_weak,0.6666666666666666,0.525,0.5874125874125874,0.0,0.6666666666666666,0.0,0.475,0.010598445776849985,0.05313216825015843,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713103,1,leo_rain_weak,0.6833333333333333,0.375,0.484251968503937,0.025000000000000022,0.7083333333333334,0.16666666666666666,0.575,0.009601621888577938,0.046889635268598795,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713103,10,leo_clear_weak,0.8583333333333333,0.95,0.9018433179723502,0.025000000000000022,0.8833333333333333,0.016666666666666666,0.05,0.08990373695269227,0.5355867993785068,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713103,10,leo_low_elev_weak,0.925,0.925,0.925,-0.008333333333333415,0.9166666666666666,0.0,0.075,0.018957624211907387,0.09663309901952744,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713103,10,leo_rain_weak,0.8416666666666667,0.9,0.8698564593301435,0.033333333333333326,0.875,0.041666666666666664,0.075,0.015201343689113855,0.07201607222668827,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713103,2,leo_clear_weak,0.85,0.725,0.7825396825396825,0.008333333333333304,0.8583333333333333,0.016666666666666666,0.25,0.009764234069734812,0.0424152472987771,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713103,2,leo_low_elev_weak,0.7916666666666666,0.65,0.7138728323699421,0.0,0.7916666666666666,0.008333333333333333,0.35,0.00840445002540946,0.03413993981666863,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713103,2,leo_rain_weak,0.8,0.6,0.6857142857142857,0.04999999999999993,0.85,0.075,0.35,0.008578503038734198,0.0354630610672757,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,7-7,713103,20,leo_clear_weak,0.85,0.95,0.8972222222222223,0.008333333333333304,0.8583333333333333,0.008333333333333333,0.05,0.04319819016382098,0.23260590678546578,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713103,20,leo_low_elev_weak,0.925,0.95,0.9373333333333334,0.0,0.925,0.0,0.05,0.02370114717632532,0.12074567493982613,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713103,20,leo_rain_weak,0.9,0.925,0.9123287671232876,0.008333333333333304,0.9083333333333333,0.016666666666666666,0.075,0.01743986690416932,0.07890739070717245,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,7-7,713103,5,leo_clear_weak,0.8416666666666667,0.9,0.8698564593301435,0.016666666666666607,0.8583333333333333,0.016666666666666666,0.1,0.013269244693219662,0.06343719433061779,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713103,5,leo_low_elev_weak,0.9166666666666666,0.875,0.8953488372093024,0.0,0.9166666666666666,0.0,0.125,0.010196158662438393,0.044775125570595264,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713103,5,leo_rain_weak,0.8416666666666667,0.775,0.806958762886598,0.050000000000000044,0.8916666666666667,0.05,0.2,0.00825001997873187,0.03656608460005373,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,7-7,713104,1,leo_clear_weak,0.6083333333333333,0.65,0.628476821192053,0.13333333333333341,0.7416666666666667,0.14166666666666666,0.1,0.010579928755760193,0.047117090434767306,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713104,1,leo_low_elev_weak,0.7666666666666667,0.6,0.6731707317073171,0.016666666666666607,0.7833333333333333,0.03333333333333333,0.4,0.009623683989048004,0.039282673969864845,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713104,1,leo_rain_weak,0.625,0.775,0.6919642857142858,0.1166666666666667,0.7416666666666667,0.11666666666666667,0.125,0.006615865044295788,0.02801859809551388,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,7-7,713104,10,leo_clear_weak,0.95,0.925,0.9373333333333334,-0.008333333333333304,0.9416666666666667,0.0,0.075,0.015227867756038904,0.07335461268667132,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713104,10,leo_low_elev_weak,0.9,0.85,0.8742857142857143,0.008333333333333304,0.9083333333333333,0.008333333333333333,0.15,0.013009646907448769,0.05981631111353636,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,7-7,713104,10,leo_rain_weak,0.8916666666666667,0.875,0.8832547169811322,0.02499999999999991,0.9166666666666666,0.016666666666666666,0.1,0.012882210314273834,0.058890279615297914,41686,921600,25722880,57409,1843200,36290560
