cell_id,receiver,seed,new_class_count,k_shot,old_acc_before_increment,old_acc_after_increment,direct_adv3b02_old_acc,seen_new_acc_after_increment,H_old_new_after_increment,candidate_average_forgetting,identity_old_acc_after_increment,shared_view_count_mean,delta_before_vs_direct,delta_after_vs_direct,delta_after_vs_identity,min_old_class_acc_after_global,old_class_acc_before_mean_json,old_class_acc_after_mean_json,old_class_forgetting_mean_json,trainable_parameters,adapt_epochs,persistent_state_bytes,peak_cuda_memory_bytes,candidate_query_latency_ms,mean_backbone_forwards,p95_backbone_forwards,view1_rate,view3_rate,view5_rate
rx_3_19__seed_713103__new_10__k_20,3-19,713103,10,20,0.6388888888888888,0.3888888888888889,0.5972222222222222,0.4666666666666666,0.42374669004794435,0.25,0.41944444444444445,2.4375,0.04166666666666663,-0.20833333333333331,-0.030555555555555558,0.1,"{""14-10"": 0.5166666666666667, ""14-7"": 0.8166666666666668, ""20-15"": 0.7833333333333333, ""20-19"": 0.3666666666666667, ""6-15"": 0.5833333333333334, ""8-20"": 0.7666666666666666}","{""14-10"": 0.21666666666666667, ""14-7"": 0.2833333333333333, ""20-15"": 0.6833333333333332, ""20-19"": 0.31666666666666665, ""6-15"": 0.13333333333333333, ""8-20"": 0.7000000000000001}","{""14-10"": 0.3, ""14-7"": 0.5333333333333333, ""20-15"": 0.10000000000000005, ""20-19"": 0.04999999999999999, ""6-15"": 0.45, ""8-20"": 0.06666666666666661}",44048,12,109818,168271872,0.7212991501243474,2.4375,3.0,0.3104166666666667,0.6604166666666667,0.029166666666666667
rx_3_19__seed_713103__new_10__k_5,3-19,713103,10,5,0.5805555555555556,0.3361111111111111,0.5972222222222222,0.395,0.3623619556660924,0.24444444444444446,0.3833333333333333,2.316666666666667,-0.016666666666666607,-0.2611111111111111,-0.04722222222222222,0.0,"{""14-10"": 0.5, ""14-7"": 0.4833333333333334, ""20-15"": 0.7833333333333333, ""20-19"": 0.5499999999999999, ""6-15"": 0.43333333333333335, ""8-20"": 0.7333333333333334}","{""14-10"": 0.19999999999999998, ""14-7"": 0.11666666666666665, ""20-15"": 0.7000000000000001, ""20-19"": 0.2833333333333333, ""6-15"": 0.06666666666666667, ""8-20"": 0.65}","{""14-10"": 0.30000000000000004, ""14-7"": 0.3666666666666667, ""20-15"": 0.08333333333333337, ""20-19"": 0.26666666666666666, ""6-15"": 0.3666666666666667, ""8-20"": 0.08333333333333333}",44048,12,109818,168271872,0.6415692400575305,2.316666666666667,3.0,0.3697916666666667,0.6020833333333333,0.028125
rx_3_19__seed_713103__new_20__k_1,3-19,713103,20,1,0.5055555555555555,0.2888888888888889,0.5972222222222222,0.18666666666666665,0.22571045182072833,0.21666666666666665,0.2333333333333333,2.4307692307692306,-0.09166666666666667,-0.3083333333333333,0.05555555555555561,0.0,"{""14-10"": 0.7000000000000001, ""14-7"": 0.19999999999999998, ""20-15"": 0.7000000000000001, ""20-19"": 0.45, ""6-15"": 0.39999999999999997, ""8-20"": 0.5833333333333334}","{""14-10"": 0.25, ""14-7"": 0.03333333333333333, ""20-15"": 0.6, ""20-19"": 0.09999999999999999, ""6-15"": 0.16666666666666666, ""8-20"": 0.5833333333333334}","{""14-10"": 0.45, ""14-7"": 0.16666666666666666, ""20-15"": 0.09999999999999998, ""20-19"": 0.35000000000000003, ""6-15"": 0.2333333333333333, ""8-20"": 0.0}",44048,12,109818,168441856,0.725592071047196,2.4307692307692306,3.0,0.3141025641025641,0.6564102564102564,0.029487179487179487
rx_3_19__seed_713103__new_20__k_10,3-19,713103,20,10,0.625,0.3361111111111111,0.5972222222222222,0.3433333333333333,0.3396243319289824,0.2888888888888889,0.35555555555555557,2.7012820512820515,0.02777777777777779,-0.2611111111111111,-0.019444444444444486,0.05,"{""14-10"": 0.48333333333333334, ""14-7"": 0.7833333333333333, ""20-15"": 0.8666666666666667, ""20-19"": 0.3333333333333333, ""6-15"": 0.45, ""8-20"": 0.8333333333333334}","{""14-10"": 0.21666666666666667, ""14-7"": 0.3, ""20-15"": 0.7000000000000001, ""20-19"": 0.2833333333333334, ""6-15"": 0.09999999999999999, ""8-20"": 0.4166666666666667}","{""14-10"": 0.26666666666666666, ""14-7"": 0.48333333333333334, ""20-15"": 0.16666666666666666, ""20-19"": 0.04999999999999999, ""6-15"": 0.35000000000000003, ""8-20"": 0.4166666666666667}",44048,12,109818,168441856,0.7842688143659288,2.7012820512820515,3.0,0.19166666666666668,0.7660256410256411,0.04230769230769231
rx_3_19__seed_713103__new_20__k_20,3-19,713103,20,20,0.6388888888888888,0.38055555555555554,0.5972222222222222,0.3541666666666667,0.3668830854704422,0.2583333333333333,0.3888888888888889,2.562820512820513,0.04166666666666663,-0.21666666666666667,-0.00833333333333336,0.05,"{""14-10"": 0.5166666666666667, ""14-7"": 0.8166666666666668, ""20-15"": 0.7833333333333333, ""20-19"": 0.3666666666666667, ""6-15"": 0.5833333333333334, ""8-20"": 0.7666666666666666}","{""14-10"": 0.21666666666666667, ""14-7"": 0.2833333333333333, ""20-15"": 0.6833333333333332, ""20-19"": 0.31666666666666665, ""6-15"": 0.09999999999999999, ""8-20"": 0.6833333333333332}","{""14-10"": 0.3, ""14-7"": 0.5333333333333333, ""20-15"": 0.10000000000000005, ""20-19"": 0.04999999999999999, ""6-15"": 0.48333333333333334, ""8-20"": 0.0833333333333333}",44048,12,109818,168441856,0.7600595141784886,2.562820512820513,3.0,0.25961538461538464,0.6993589743589743,0.041025641025641026
rx_3_19__seed_713103__new_20__k_5,3-19,713103,20,5,0.5777777777777778,0.3277777777777778,0.5972222222222222,0.29,0.30707801255943706,0.25,0.34722222222222227,2.505128205128205,-0.019444444444444375,-0.26944444444444443,-0.019444444444444486,0.0,"{""14-10"": 0.4833333333333334, ""14-7"": 0.4833333333333334, ""20-15"": 0.7833333333333333, ""20-19"": 0.5499999999999999, ""6-15"": 0.43333333333333335, ""8-20"": 0.7333333333333334}","{""14-10"": 0.16666666666666666, ""14-7"": 0.11666666666666665, ""20-15"": 0.7000000000000001, ""20-19"": 0.2833333333333333, ""6-15"": 0.06666666666666667, ""8-20"": 0.6333333333333333}","{""14-10"": 0.3166666666666667, ""14-7"": 0.3666666666666667, ""20-15"": 0.08333333333333337, ""20-19"": 0.26666666666666666, ""6-15"": 0.3666666666666667, ""8-20"": 0.10000000000000002}",44048,12,109818,168441856,0.7378496504269348,2.505128205128205,3.0,0.2923076923076923,0.6628205128205128,0.04487179487179487
rx_3_19__seed_713103__new_5__k_1,3-19,713103,5,1,0.49722222222222223,0.37777777777777777,0.5972222222222222,0.41,0.3921570259909151,0.11944444444444445,0.3166666666666667,2.1606060606060606,-0.09999999999999998,-0.21944444444444444,0.06111111111111106,0.1,"{""14-10"": 0.6833333333333332, ""14-7"": 0.18333333333333335, ""20-15"": 0.6833333333333332, ""20-19"": 0.45, ""6-15"": 0.39999999999999997, ""8-20"": 0.5833333333333334}","{""14-10"": 0.39999999999999997, ""14-7"": 0.18333333333333335, ""20-15"": 0.6666666666666666, ""20-19"": 0.25, ""6-15"": 0.18333333333333335, ""8-20"": 0.5833333333333334}","{""14-10"": 0.28333333333333327, ""14-7"": 0.0, ""20-15"": 0.016666666666666646, ""20-19"": 0.20000000000000004, ""6-15"": 0.21666666666666667, ""8-20"": 0.0}",44048,12,109818,168198144,0.7133983894053735,2.1606060606060606,3.0,0.43333333333333335,0.553030303030303,0.013636363636363636
rx_3_19__seed_713103__new_5__k_10,3-19,713103,5,10,0.6166666666666667,0.4916666666666667,0.5972222222222222,0.5166666666666667,0.5032267283026136,0.125,0.5027777777777778,2.1696969696969695,0.019444444444444486,-0.10555555555555551,-0.011111111111111072,0.05,"{""14-10"": 0.45, ""14-7"": 0.7833333333333333, ""20-15"": 0.8666666666666667, ""20-19"": 0.3333333333333333, ""6-15"": 0.45, ""8-20"": 0.8166666666666668}","{""14-10"": 0.3, ""14-7"": 0.6166666666666667, ""20-15"": 0.8333333333333334, ""20-19"": 0.31666666666666665, ""6-15"": 0.09999999999999999, ""8-20"": 0.7833333333333333}","{""14-10"": 0.15000000000000002, ""14-7"": 0.16666666666666663, ""20-15"": 0.03333333333333329, ""20-19"": 0.016666666666666663, ""6-15"": 0.35000000000000003, ""8-20"": 0.03333333333333336}",44048,12,109818,168198144,0.6906015241067066,2.16969696969697,3.0,0.43636363636363634,0.5424242424242425,0.021212121212121213
rx_3_19__seed_713103__new_5__k_20,3-19,713103,5,20,0.6416666666666667,0.4611111111111111,0.5972222222222222,0.57,0.5095919828203294,0.18055555555555558,0.48055555555555557,2.1303030303030304,0.04444444444444451,-0.13611111111111113,-0.019444444444444486,0.0,"{""14-10"": 0.5166666666666667, ""14-7"": 0.8333333333333334, ""20-15"": 0.7833333333333333, ""20-19"": 0.3666666666666667, ""6-15"": 0.5833333333333334, ""8-20"": 0.7666666666666666}","{""14-10"": 0.2333333333333333, ""14-7"": 0.7166666666666667, ""20-15"": 0.7000000000000001, ""20-19"": 0.3333333333333333, ""6-15"": 0.08333333333333333, ""8-20"": 0.7000000000000001}","{""14-10"": 0.2833333333333333, ""14-7"": 0.11666666666666674, ""20-15"": 0.08333333333333337, ""20-19"": 0.033333333333333326, ""6-15"": 0.5, ""8-20"": 0.06666666666666661}",44048,12,109818,168198144,0.7094394895389224,2.1303030303030304,3.0,0.4484848484848485,0.5378787878787878,0.013636363636363636
rx_3_19__seed_713103__new_5__k_5,3-19,713103,5,5,0.5833333333333334,0.4222222222222222,0.5972222222222222,0.5299999999999999,0.4693316760651914,0.16111111111111112,0.45,2.06969696969697,-0.01388888888888884,-0.175,-0.02777777777777779,0.0,"{""14-10"": 0.5, ""14-7"": 0.4833333333333334, ""20-15"": 0.7833333333333333, ""20-19"": 0.5666666666666668, ""6-15"": 0.45, ""8-20"": 0.7166666666666667}","{""14-10"": 0.2833333333333333, ""14-7"": 0.4166666666666667, ""20-15"": 0.7000000000000001, ""20-19"": 0.3666666666666667, ""6-15"": 0.06666666666666667, ""8-20"": 0.7000000000000001}","{""14-10"": 0.2166666666666667, ""14-7"": 0.0666666666666667, ""20-15"": 0.08333333333333337, ""20-19"": 0.20000000000000004, ""6-15"": 0.3833333333333333, ""8-20"": 0.016666666666666646}",44048,12,109818,168198144,0.7342801097724023,2.06969696969697,3.0,0.4772727272727273,0.5106060606060606,0.012121212121212121
rx_3_19__seed_713104__new_10__k_1,3-19,713104,10,1,0.5111111111111112,0.3194444444444444,0.5555555555555556,0.20333333333333334,0.24839308839308838,0.19166666666666674,0.28055555555555556,2.3833333333333333,-0.0444444444444444,-0.23611111111111116,0.03888888888888886,0.0,"{""14-10"": 0.65, ""14-7"": 0.2333333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.13333333333333333, ""6-15"": 0.6333333333333333, ""8-20"": 0.5333333333333333}","{""14-10"": 0.25, ""14-7"": 0.19999999999999998, ""20-15"": 0.8000000000000002, ""20-19"": 0.08333333333333333, ""6-15"": 0.08333333333333333, ""8-20"": 0.5}","{""14-10"": 0.39999999999999997, ""14-7"": 0.03333333333333333, ""20-15"": 0.0833333333333333, ""20-19"": 0.049999999999999996, ""6-15"": 0.5499999999999999, ""8-20"": 0.033333333333333326}",44048,12,109818,168271872,0.7223278536306074,2.3833333333333333,3.0,0.31979166666666664,0.66875,0.011458333333333333
rx_3_19__seed_713104__new_10__k_10,3-19,713104,10,10,0.6055555555555555,0.34722222222222215,0.5555555555555556,0.3333333333333333,0.33939830573600344,0.25833333333333336,0.35833333333333334,2.4125,0.04999999999999993,-0.20833333333333343,-0.011111111111111183,0.0,"{""14-10"": 0.65, ""14-7"": 0.5, ""20-15"": 0.75, ""20-19"": 0.5666666666666667, ""6-15"": 0.5666666666666668, ""8-20"": 0.6}","{""14-10"": 0.3666666666666667, ""14-7"": 0.18333333333333335, ""20-15"": 0.6833333333333332, ""20-19"": 0.2833333333333333, ""6-15"": 0.016666666666666666, ""8-20"": 0.5499999999999999}","{""14-10"": 0.2833333333333333, ""14-7"": 0.3166666666666667, ""20-15"": 0.06666666666666665, ""20-19"": 0.2833333333333333, ""6-15"": 0.5499999999999999, ""8-20"": 0.05000000000000001}",44048,12,109818,168271872,0.7359303771712197,2.4125,3.0,0.31666666666666665,0.6604166666666667,0.022916666666666665
rx_3_19__seed_713104__new_10__k_20,3-19,713104,10,20,0.6166666666666667,0.3833333333333333,0.5555555555555556,0.41333333333333333,0.39723137575121675,0.2333333333333333,0.3416666666666666,2.43125,0.061111111111111116,-0.17222222222222228,0.041666666666666685,0.0,"{""14-10"": 0.6833333333333332, ""14-7"": 0.55, ""20-15"": 0.7333333333333334, ""20-19"": 0.6666666666666666, ""6-15"": 0.4166666666666667, ""8-20"": 0.65}","{""14-10"": 0.43333333333333335, ""14-7"": 0.25, ""20-15"": 0.6333333333333333, ""20-19"": 0.4000000000000001, ""6-15"": 0.0, ""8-20"": 0.5833333333333334}","{""14-10"": 0.24999999999999997, ""14-7"": 0.30000000000000004, ""20-15"": 0.09999999999999998, ""20-19"": 0.26666666666666666, ""6-15"": 0.4166666666666667, ""8-20"": 0.06666666666666665}",44048,12,109818,168271872,0.7988620840478688,2.43125,3.0,0.3020833333333333,0.6802083333333333,0.017708333333333333
rx_3_19__seed_713104__new_10__k_5,3-19,713104,10,5,0.5472222222222222,0.33888888888888885,0.5555555555555556,0.315,0.32592171268424086,0.20833333333333334,0.31666666666666665,2.3354166666666667,-0.008333333333333415,-0.21666666666666673,0.0222222222222222,0.0,"{""14-10"": 0.5833333333333334, ""14-7"": 0.6, ""20-15"": 0.75, ""20-19"": 0.35000000000000003, ""6-15"": 0.43333333333333335, ""8-20"": 0.5666666666666668}","{""14-10"": 0.2333333333333333, ""14-7"": 0.2333333333333333, ""20-15"": 0.7000000000000001, ""20-19"": 0.3, ""6-15"": 0.05000000000000001, ""8-20"": 0.5166666666666667}","{""14-10"": 0.35000000000000003, ""14-7"": 0.3666666666666667, ""20-15"": 0.05000000000000001, ""20-19"": 0.05000000000000001, ""6-15"": 0.38333333333333336, ""8-20"": 0.050000000000000024}",44048,12,109818,168271872,0.7188098839833401,2.3354166666666667,3.0,0.35104166666666664,0.6302083333333334,0.01875
rx_3_19__seed_713104__new_20__k_1,3-19,713104,20,1,0.5111111111111112,0.2888888888888889,0.5555555555555556,0.18000000000000002,0.22157736185100654,0.22222222222222224,0.2555555555555556,2.6205128205128205,-0.0444444444444444,-0.26666666666666666,0.033333333333333326,0.0,"{""14-10"": 0.65, ""14-7"": 0.2333333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.13333333333333333, ""6-15"": 0.6333333333333333, ""8-20"": 0.5333333333333333}","{""14-10"": 0.25, ""14-7"": 0.16666666666666666, ""20-15"": 0.75, ""20-19"": 0.08333333333333333, ""6-15"": 0.06666666666666667, ""8-20"": 0.4166666666666667}","{""14-10"": 0.39999999999999997, ""14-7"": 0.06666666666666667, ""20-15"": 0.13333333333333333, ""20-19"": 0.049999999999999996, ""6-15"": 0.5666666666666665, ""8-20"": 0.11666666666666665}",44048,12,109818,168441856,0.8240987182570955,2.6205128205128205,3.0,0.2205128205128205,0.7487179487179487,0.03076923076923077
rx_3_19__seed_713104__new_20__k_10,3-19,713104,20,10,0.6027777777777777,0.3333333333333333,0.5555555555555556,0.2758333333333333,0.30158307275517177,0.26944444444444443,0.3527777777777778,2.3794871794871795,0.047222222222222165,-0.22222222222222227,-0.019444444444444486,0.0,"{""14-10"": 0.6666666666666666, ""14-7"": 0.5, ""20-15"": 0.75, ""20-19"": 0.5499999999999999, ""6-15"": 0.5499999999999999, ""8-20"": 0.6}","{""14-10"": 0.3666666666666667, ""14-7"": 0.18333333333333335, ""20-15"": 0.6666666666666666, ""20-19"": 0.26666666666666666, ""6-15"": 0.0, ""8-20"": 0.5166666666666667}","{""14-10"": 0.3, ""14-7"": 0.3166666666666667, ""20-15"": 0.08333333333333333, ""20-19"": 0.2833333333333334, ""6-15"": 0.5499999999999999, ""8-20"": 0.08333333333333336}",44048,12,109818,168441856,0.7656069523177277,2.3794871794871795,3.0,0.34807692307692306,0.6141025641025641,0.03782051282051282
rx_3_19__seed_713104__new_20__k_20,3-19,713104,20,20,0.6138888888888889,0.37777777777777777,0.5555555555555556,0.31833333333333336,0.3449042689185163,0.23611111111111113,0.3416666666666666,2.505128205128205,0.05833333333333335,-0.1777777777777778,0.03611111111111115,0.0,"{""14-10"": 0.6833333333333332, ""14-7"": 0.55, ""20-15"": 0.7333333333333334, ""20-19"": 0.65, ""6-15"": 0.4166666666666667, ""8-20"": 0.65}","{""14-10"": 0.43333333333333335, ""14-7"": 0.2333333333333333, ""20-15"": 0.6333333333333333, ""20-19"": 0.3833333333333333, ""6-15"": 0.016666666666666666, ""8-20"": 0.5666666666666667}","{""14-10"": 0.24999999999999997, ""14-7"": 0.3166666666666667, ""20-15"": 0.09999999999999998, ""20-19"": 0.26666666666666666, ""6-15"": 0.39999999999999997, ""8-20"": 0.08333333333333333}",44048,12,109818,168441856,0.7716591231142864,2.505128205128205,3.0,0.2826923076923077,0.6820512820512821,0.035256410256410256
rx_3_19__seed_713104__new_20__k_5,3-19,713104,20,5,0.5527777777777777,0.3277777777777778,0.5555555555555556,0.28250000000000003,0.3023480382954759,0.225,0.30277777777777776,2.5730769230769233,-0.002777777777777879,-0.2277777777777778,0.025000000000000022,0.0,"{""14-10"": 0.5833333333333334, ""14-7"": 0.6, ""20-15"": 0.7333333333333334, ""20-19"": 0.35000000000000003, ""6-15"": 0.45, ""8-20"": 0.6}","{""14-10"": 0.2333333333333333, ""14-7"": 0.2333333333333333, ""20-15"": 0.6833333333333332, ""20-19"": 0.3, ""6-15"": 0.016666666666666666, ""8-20"": 0.5}","{""14-10"": 0.35000000000000003, ""14-7"": 0.3666666666666667, ""20-15"": 0.050000000000000044, ""20-19"": 0.05000000000000001, ""6-15"": 0.43333333333333335, ""8-20"": 0.10000000000000002}",44048,12,109818,168441856,0.8083505555987358,2.5730769230769233,3.0,0.24615384615384617,0.7211538461538461,0.032692307692307694
rx_3_19__seed_713104__new_5__k_1,3-19,713104,5,1,0.5027777777777778,0.3527777777777778,0.5555555555555556,0.45,0.39489742455686727,0.15,0.30833333333333335,2.0606060606060606,-0.05277777777777781,-0.20277777777777778,0.04444444444444445,0.05,"{""14-10"": 0.65, ""14-7"": 0.2333333333333333, ""20-15"": 0.9, ""20-19"": 0.13333333333333333, ""6-15"": 0.5833333333333334, ""8-20"": 0.5166666666666667}","{""14-10"": 0.3333333333333333, ""14-7"": 0.19999999999999998, ""20-15"": 0.85, ""20-19"": 0.09999999999999999, ""6-15"": 0.15, ""8-20"": 0.48333333333333334}","{""14-10"": 0.31666666666666665, ""14-7"": 0.03333333333333333, ""20-15"": 0.04999999999999997, ""20-19"": 0.03333333333333333, ""6-15"": 0.4333333333333333, ""8-20"": 0.03333333333333335}",44048,12,109818,168198144,0.6739082795596033,2.0606060606060606,3.0,0.4727272727272727,0.5242424242424243,0.0030303030303030303
rx_3_19__seed_713104__new_5__k_10,3-19,713104,5,10,0.6,0.36944444444444446,0.5555555555555556,0.54,0.4382656629728396,0.23055555555555554,0.38611111111111107,2.003030303030303,0.0444444444444444,-0.18611111111111112,-0.016666666666666607,0.0,"{""14-10"": 0.65, ""14-7"": 0.5, ""20-15"": 0.75, ""20-19"": 0.5499999999999999, ""6-15"": 0.5666666666666668, ""8-20"": 0.5833333333333334}","{""14-10"": 0.3666666666666667, ""14-7"": 0.25, ""20-15"": 0.7333333333333334, ""20-19"": 0.3, ""6-15"": 0.016666666666666666, ""8-20"": 0.5499999999999999}","{""14-10"": 0.2833333333333333, ""14-7"": 0.25, ""20-15"": 0.016666666666666646, ""20-19"": 0.25, ""6-15"": 0.5499999999999999, ""8-20"": 0.033333333333333326}",44048,12,109818,168198144,0.6510035240684043,2.003030303030303,3.0,0.5,0.4984848484848485,0.0015151515151515152
rx_3_19__seed_713104__new_5__k_20,3-19,713104,5,20,0.6194444444444445,0.4444444444444445,0.5555555555555556,0.5533333333333333,0.4929169867542829,0.17499999999999996,0.4166666666666667,2.063636363636364,0.06388888888888888,-0.1111111111111111,0.02777777777777779,0.0,"{""14-10"": 0.6833333333333332, ""14-7"": 0.55, ""20-15"": 0.75, ""20-19"": 0.6666666666666666, ""6-15"": 0.43333333333333335, ""8-20"": 0.6333333333333333}","{""14-10"": 0.4666666666666666, ""14-7"": 0.4166666666666667, ""20-15"": 0.7166666666666667, ""20-19"": 0.4666666666666666, ""6-15"": 0.0, ""8-20"": 0.6}","{""14-10"": 0.21666666666666665, ""14-7"": 0.13333333333333336, ""20-15"": 0.03333333333333329, ""20-19"": 0.19999999999999998, ""6-15"": 0.43333333333333335, ""8-20"": 0.03333333333333336}",44048,12,109818,168198144,0.6993814138695598,2.0636363636363635,3.0,0.47424242424242424,0.5196969696969697,0.006060606060606061
rx_3_19__seed_713104__new_5__k_5,3-19,713104,5,5,0.5583333333333332,0.35833333333333334,0.5555555555555556,0.5366666666666666,0.42940405848336843,0.19999999999999996,0.3638888888888889,1.9363636363636363,0.002777777777777657,-0.19722222222222224,-0.005555555555555536,0.0,"{""14-10"": 0.5833333333333334, ""14-7"": 0.6, ""20-15"": 0.75, ""20-19"": 0.35000000000000003, ""6-15"": 0.4833333333333334, ""8-20"": 0.5833333333333334}","{""14-10"": 0.26666666666666666, ""14-7"": 0.2833333333333334, ""20-15"": 0.7333333333333334, ""20-19"": 0.3, ""6-15"": 0.03333333333333333, ""8-20"": 0.5333333333333333}","{""14-10"": 0.31666666666666665, ""14-7"": 0.31666666666666665, ""20-15"": 0.016666666666666646, ""20-19"": 0.05000000000000001, ""6-15"": 0.45, ""8-20"": 0.04999999999999999}",44048,12,109818,168198144,0.6387630371715535,1.9363636363636363,3.0,0.5363636363636364,0.4590909090909091,0.004545454545454545
