run,row,metric,count,finite,nonzero_epochs,first_nonzero,min,max,mean,last
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_pairs,200,200,200,1,255.40540540540542,255.40540540540542,255.4054054054054,255.40540540540542
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_self_active,200,200,200,1,0.4954954954954955,1.0,0.85,1.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_self_raw,200,200,200,1,1.4558530917038788,28.448279483898265,2.9660811010191033,2.9000889288412557
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_self_weighted,200,200,200,1,0.7235792392009014,28.448279483898265,2.4192559932239424,0.7250222322103139
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_shared_active,200,200,159,42,0.0,1.0,0.645,1.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_shared_raw,200,200,160,41,0.0,0.8418351903155044,0.1329510987655738,0.051039112731814384
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_shared_weighted,200,200,159,42,0.0,0.1647093097368876,0.06624848454691437,0.051039112731814384
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_swap_active,200,200,159,42,0.0,1.0,0.645,1.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_swap_raw,200,200,160,41,0.0,2.1188248997336037,1.2434678756089896,1.8461616796416205
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_r3_u_s_swap_weighted,200,200,159,42,0.0,1.919152368296374,0.6430270699305073,0.4615404199104051
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_rc4_effective_weighted_coverage,200,200,180,21,0.0,0.15000000535636335,0.02583184116283486,0.0075330935724851516
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_rc4_hard_effective_coverage,200,200,180,21,0.0,0.1320992878361328,0.0167384837239654,0.007533093568290005
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_rc4_negative_effective_coverage,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_rc4_partial_effective_coverage,200,200,20,21,0.0,0.1448403722396842,0.009093357393012575,0.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_sat_anchor_class_coverage,200,200,180,21,0.0,6.0,1.4773648648648647,1.7027027027027026
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_sat_anchor_receiver_coverage,200,200,180,21,0.0,5.0,1.8063963963963963,1.662162162162162
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_skipped_nonfinite_grad,200,200,19,1,0.0,0.009009009009009009,0.0004504504504504504,0.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_skipped_nonfinite_loss,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_source_episode_local_component_coverage,181,181,181,20,1.0,1.0,1.0,1.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_tail_rollback_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_w_loss_cons_labeled,200,200,184,17,0.0,0.006213162396405195,0.004981518135414467,0.00565066638293567
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_w_loss_group_ce_labeled,200,200,200,1,0.20505140586714218,1.0294588624357104,0.3379584257174199,0.27336052527466603
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_w_loss_sat_cls_labeled,200,200,121,80,0.0,2.449622502651166,1.104319811586253,1.664002481462048
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,train_w_loss_sat_cons_labeled,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_clean_cross_rx_s392005_20260909_r1,R3_REFERENCE_CLEAN_CROSS_RX,val_tx_acc,200,200,200,1,28.54074074074074,98.6037037037037,97.72001851851851,98.57407407407408
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,concat_sat_ce_weight,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,concat_sat_start_epoch,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,group_ce_top_frac,200,200,200,1,0.35,0.35,0.35,0.35
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,joint_guard_paic_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,lambda_cons,200,200,200,1,0.08,0.08,0.08,0.08
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,lambda_group_ce,200,200,200,1,0.16,0.16,0.16,0.16
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,loss_weight_group_ce,200,200,200,1,0.08,0.16,0.14577885253594247,0.16
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,lr,200,200,200,1,1.0000000000000002e-06,0.0002,8.875000000000002e-05,1.0000000000000002e-06
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,nonfinite_test_metric_count,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,nonfinite_train_metric_count,200,200,200,1,4.0,4.0,4.0,4.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,nonfinite_val_metric_count,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,phase2_audit_imports_balanced_tx_rx_sampler,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,stage_group_ce_scale,200,200,200,1,0.5,1.0,0.9111178283496403,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,stage_source_val_sat_floor_tx,200,200,200,1,25.451851851851853,92.72222222222223,80.70244444444444,92.63333333333334
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,stage_source_val_sat_mean_tx,200,200,200,1,25.953086419753088,93.44567901234568,81.70942592592593,93.37654320987654
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,stage_tail_rollback_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_active,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_applied,200,200,200,1,0.23423423423423423,0.8558558558558559,0.6510135135135136,0.8198198198198198
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_clean_batch_size,200,200,200,1,128.0,128.0,128.0,128.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_expanded,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_stage_index,200,200,160,41,0.0,2.0,1.35,2.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_stage_start_epoch,200,200,200,1,1.0,91.0,60.5,91.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_total_batch_size,200,200,200,1,128.0,128.0,128.0,128.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_concat_sat_view_prob,200,200,200,1,0.29999999999999877,0.8000000000000016,0.65,0.8000000000000016
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_batched_view_count,200,200,180,21,0.0,1.0,0.9,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_clean_teacher_weight,180,180,180,21,0.4999965810560965,0.5000022520890107,0.4999999268120294,0.4999993050152117
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_consensus_rate,180,180,180,21,0.5615850225225225,0.9451013513513513,0.8637784268643643,0.9386261261261262
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_fingerprint_selectivity,180,180,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_fingerprint_sensitivity,180,180,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_grad_ratio_fingerprint,4,4,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_grad_ratio_nuisance,4,4,4,21,1.718002150196145e-09,1.6593961251820715e-08,7.028332819614723e-09,1.6593961251820715e-08
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_grad_ratio_orbit_logit,4,4,4,21,3.6115165278321615,16.101613802044703,9.39382047052422,16.101613802044703
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_grad_ratio_orbit_proto,4,4,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_grad_ratio_orbit_relation,4,4,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_grad_ratio_orbit_z,4,4,4,21,0.011972860473231572,0.04253188147056345,0.025377359047863566,0.029625574745792232
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_grad_ratio_tangent,4,4,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_identity_only_used,200,200,180,21,0.0,1.0,0.9,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_loss_scale_fingerprint,180,180,180,21,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_loss_scale_nuisance,180,180,180,21,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_loss_scale_orbit_logit,180,180,180,21,4.208136762720309,9.469991849082708,5.299407897386081,4.341107374612388
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_loss_scale_orbit_proto,180,180,180,21,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_loss_scale_orbit_relation,180,180,180,21,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_loss_scale_orbit_z,180,180,180,21,0.049840423825708184,0.33295133842921354,0.07530511500108884,0.05036664702968961
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_loss_scale_tangent,180,180,180,21,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_mean_metadata_skip_enabled,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity,180,180,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_agc,4,4,4,21,5.91208028793335,12.248245239257812,7.897142052650452,5.91208028793335
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_doppler,4,4,4,21,5.969032287597656,12.666084289550781,8.077577710151672,5.969032287597656
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_doppler_rate,4,4,4,21,5.922185897827148,12.340639114379883,7.945297956466675,5.922185897827148
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_multipath,4,4,4,21,5.929844856262207,12.191648483276367,7.893061637878418,5.929844856262207
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_phase_noise,4,4,4,21,5.928861618041992,12.230610847473145,7.8979514837265015,5.928861618041992
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_sfo,4,4,4,21,5.920817852020264,12.21992301940918,7.897119641304016,5.920817852020264
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_snr,4,4,4,21,5.916624069213867,12.222197532653809,7.89909827709198,5.916624069213867
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_nuisance_sensitivity_sto,4,4,4,21,5.920112609863281,12.332321166992188,7.946350455284119,5.920112609863281
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_objective_computed,200,200,180,21,0.0,1.0,0.9,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_orbit_dispersion,180,180,180,21,0.0035567029855457376,0.15737627486924868,0.01666347719261071,0.0037239311265062774
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_orbit_scale,200,200,180,21,0.0,1.0,0.8025,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_proto_input_available,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_scale_batched_enabled,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_tangent_scale,200,200,140,61,0.0,1.0,0.5025,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_teacher_effective_views,180,180,180,21,1.9999996960700095,2.0,1.9999999021296506,1.9999998013178508
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_teacher_labeled_accuracy,180,180,180,21,0.8626829954954955,0.9866624436936937,0.9653284143518519,0.9811373873873874
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_teacher_labeled_confidence,180,180,180,21,0.9054452348668296,0.9968354218714947,0.9884163387604543,0.9961636445006808
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_teacher_view_count,200,200,180,21,0.0,2.0,1.8,2.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_u_consensus_rate,180,180,180,21,0.55848420230118,0.9553011932351567,0.8816480920315385,0.953753904984878
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_u_orbit_dispersion,180,180,180,21,0.0028091013748282653,0.17596660849747356,0.017021102783152716,0.00286140356386953
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_u_orbit_scale,200,200,180,21,0.0,1.0,0.8025,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_worst_bucket_elevation,4,4,4,21,0.1875,0.75,0.5546875,0.71875
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_daot_worst_bucket_snr,4,4,4,21,0.21875,0.71875,0.53125,0.71875
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_dm_accept_local_component_class_coverage,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_cons_labeled,200,200,184,17,0.0,0.3332574517877252,0.09291029096723676,0.07008966669306024
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_fingerprint,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_nuisance,200,200,180,21,0.0,0.4723416805804313,0.41635101883328174,0.4616865202918783
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_orbit_logit,200,200,180,21,0.0,14.671769189405012,7.991119437588228,7.45694400168754
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_orbit_proto,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_orbit_relation,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_orbit_z,200,200,180,21,0.0,0.3304322824419082,0.0684380908381731,0.05158959832545873
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_tangent,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_total,200,200,180,21,0.0,0.856848238824724,0.6802916586313288,0.8552877019654523
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_daot_unlabeled,200,200,180,21,0.0,0.5571244082472346,0.43832796510044686,0.5391711816862896
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_group_ce_labeled,200,200,200,1,1.3213954569587298,12.868115962088645,2.5334918822853214,1.675323477065241
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_sat_cls_labeled,200,200,121,80,0.0,3.6104556477150402,1.6241261663315567,2.4613613242971466
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_loss_sat_cons_labeled,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_os_gradient_nonfinite_bundle,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_aux_scale,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_eta_raw,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_eta_valid,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_eta_weighted,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_loss,200,200,200,1,1.233825755011928,28.449068679465903,3.131650088220029,1.2346173030836087
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_pairs,200,200,200,1,128.0,128.0,128.0,128.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_self_active,200,200,200,1,0.4954954954954955,1.0,0.8499774774774775,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_self_raw,200,200,200,1,1.4580786915512773,28.449068679465903,2.969499199830734,2.8951238372304418
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_self_weighted,200,200,200,1,0.7234208530133909,28.449068679465903,2.422966429765697,0.7237809593076104
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_shared_active,200,200,159,42,0.0,1.0,0.6449774774774775,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_shared_raw,200,200,160,41,0.0,0.8624642437642759,0.13607206512552997,0.0516003474492479
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_shared_weighted,200,200,159,42,0.0,0.16830536447935276,0.06794316600538321,0.0516003474492479
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_swap_active,200,200,159,42,0.0,1.0,0.6449774774774775,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_swap_raw,200,200,160,41,0.0,2.1293193714038745,1.2392307169077632,1.836943964700441
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_l_s_swap_weighted,200,200,159,42,0.0,1.9109605770927292,0.6407404921531074,0.45923599117511027
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_aux_scale,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_eta_raw,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_eta_valid,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_eta_weighted,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_loss,200,200,200,1,1.2329618995254104,28.44859997001854,3.1348418930334017,1.2335214657826468
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_pairs,200,200,200,1,255.40540540540542,255.40540540540542,255.4054054054054,255.40540540540542
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_self_active,200,200,200,1,0.4954954954954955,1.0,0.8499774774774775,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_self_raw,200,200,200,1,1.4573216309418549,28.44859997001854,2.9704078179866342,2.892528614482364
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_self_weighted,200,200,200,1,0.7225615886954574,28.44859997001854,2.424062212257235,0.723132153620591
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_shared_active,200,200,159,42,0.0,1.0,0.6449774774774775,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_shared_raw,200,200,160,41,0.0,0.8580088972508371,0.13585488852037972,0.050795034815867744
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_shared_weighted,200,200,159,42,0.0,0.1671100892462172,0.06783759399239594,0.050795034815867744
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_swap_active,200,200,159,42,0.0,1.0,0.6449774774774775,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_swap_raw,200,200,160,41,0.0,2.1310269220455273,1.2428800433525096,1.8383770971684843
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_r3_u_s_swap_weighted,200,200,159,42,0.0,1.9209299135852504,0.6429420864415095,0.4595942742921211
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_rc4_effective_weighted_coverage,200,200,180,21,0.0,0.15000000428240579,0.02995594395862091,0.0069813578156754375
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_rc4_hard_effective_coverage,200,200,180,21,0.0,0.14685722940542675,0.020405417182594213,0.006981357824065731
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_rc4_negative_effective_coverage,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_rc4_partial_effective_coverage,200,200,20,21,0.0,0.14341622463486217,0.009550526556391102,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_sat_anchor_class_coverage,200,200,180,21,0.0,6.0,1.457364864864865,1.5405405405405406
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_sat_anchor_receiver_coverage,200,200,180,21,0.0,5.0,1.8489414414414416,1.5675675675675675
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_skipped_nonfinite_grad,200,200,19,1,0.0,0.009009009009009009,0.000472972972972973,0.0045045045045045045
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_skipped_nonfinite_loss,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_source_episode_local_component_coverage,181,181,181,20,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_tail_rollback_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_w_loss_cons_labeled,200,200,184,17,0.0,0.006229417818086641,0.004987230043153505,0.005607158214122326
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_w_loss_group_ce_labeled,200,200,200,1,0.21142326884374424,1.0294492510524955,0.33838664580398736,0.2680517507146473
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_w_loss_sat_cls_labeled,200,200,121,80,0.0,2.4551098596908756,1.1044058043836944,1.6737257154943708
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,train_w_loss_sat_cons_labeled,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,val_tx_acc,200,200,200,1,28.862962962962964,98.6,97.69507407407407,98.54814814814814
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,concat_sat_ce_weight,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,concat_sat_start_epoch,200,200,200,1,1.0,1.0,1.0,1.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,group_ce_top_frac,200,200,200,1,0.35,0.35,0.35,0.35
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,joint_guard_paic_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,lambda_cons,200,200,200,1,0.08,0.08,0.08,0.08
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,lambda_group_ce,200,200,200,1,0.16,0.16,0.16,0.16
a1_r3_scratch_s392005_20260908_r1,R3_REFERENCE,loss_weight_group_ce,200,200,200,1,0.08,0.16,0.14577885253594247,0.16
