run_id,adapter,reject_policy,adapter_kind,source_pair_count,val_pair_mse_before,val_pair_mse_after,val_pair_cos_before,val_pair_cos_after,val_proto_acc_before,val_proto_acc_after,train_pair_mse_before,train_pair_mse_after,phase,head_type,metric,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,known_query_count,unknown_query_count
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_IDENTITY,ADAPT_MLP64_SRC9999,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.8909657597541809,False,0.6223529411764706,0.6026470588235294,1.9705882352941129,True,False,0.9679411764705882,0.6226071103008204,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_IDENTITY,ADAPT_PROTO_COS_MIN05,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.037383176386356354,True,0.6223529411764706,0.07882352941176471,54.35294117647058,False,False,0.10205882352941177,0.7723342939481268,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_IDENTITY,ADAPT_PROTO_COS_SRC9999,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_source_prototype_reject,,cosine,source_accept,0.9719626307487488,False,0.6223529411764706,0.6214705882352941,0.08823529411764452,True,False,0.995,0.6245935560153709,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_IDENTITY,ADAPT_PROTO_MAH_MIN05,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.037383176386356354,True,0.6223529411764706,0.0826470588235294,53.970588235294116,False,False,0.09823529411764706,0.8413173652694611,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_LINR_COS,ADAPT_LIN_MIN05,linear_residual,27,0.15435630083084106,0.12249526381492615,0.9063748121261597,0.7386273145675659,0.8333333730697632,0.5,0.10098468512296677,0.030594216659665108,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.09657321125268936,False,0.6008823529411764,0.1652941176470588,43.55882352941176,False,False,0.23441176470588235,0.7051442910915935,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_LINR_COS,ADAPT_LIN_SRC9999,linear_residual,27,0.15435630083084106,0.12249526381492615,0.9063748121261597,0.7386273145675659,0.8333333730697632,0.5,0.10098468512296677,0.030594216659665108,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9781931638717651,False,0.6008823529411764,0.5997058823529412,0.11764705882352233,True,False,0.9979411764705882,0.6009431181844975,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_LINR_COS,ADAPT_MLP64_MIN05,linear_residual,27,0.15435630083084106,0.12249526381492615,0.9063748121261597,0.7386273145675659,0.8333333730697632,0.5,0.10098468512296677,0.030594216659665108,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.14641743898391724,False,0.6008823529411764,0.205,39.588235294117645,False,False,0.28941176470588237,0.7083333333333334,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_LINR_COS,ADAPT_MLP64_SRC9999,linear_residual,27,0.15435630083084106,0.12249526381492615,0.9063748121261597,0.7386273145675659,0.8333333730697632,0.5,0.10098468512296677,0.030594216659665108,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.8753893971443176,False,0.6008823529411764,0.5782352941176471,2.2647058823529354,False,False,0.9561764705882353,0.6047370039987696,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_LINR_COS,ADAPT_PROTO_COS_MIN05,linear_residual,27,0.15435630083084106,0.12249526381492615,0.9063748121261597,0.7386273145675659,0.8333333730697632,0.5,0.10098468512296677,0.030594216659665108,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.06230529770255089,False,0.6008823529411764,0.08352941176470588,51.73529411764706,False,False,0.11235294117647059,0.743455497382199,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_LINR_COS,ADAPT_PROTO_COS_SRC9999,linear_residual,27,0.15435630083084106,0.12249526381492615,0.9063748121261597,0.7386273145675659,0.8333333730697632,0.5,0.10098468512296677,0.030594216659665108,phase1_only_source_prototype_reject,,cosine,source_accept,0.9906542301177979,False,0.6008823529411764,0.6,0.08823529411764452,True,False,0.9982352941176471,0.601060695344726,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_LINR_COS,ADAPT_PROTO_MAH_MIN05,linear_residual,27,0.15435630083084106,0.12249526381492615,0.9063748121261597,0.7386273145675659,0.8333333730697632,0.5,0.10098468512296677,0.030594216659665108,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.05607476457953453,False,0.6008823529411764,0.08411764705882353,51.67647058823529,False,False,0.10794117647058823,0.779291553133515,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_MLP128_CE,ADAPT_LIN_MIN05,mlp_residual,27,0.15435630083084106,0.12151530385017395,0.9063748121261597,0.6869105696678162,0.8333333730697632,0.5,0.10098468512296677,0.030965754762291908,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.090342678129673,False,0.6047058823529412,0.15294117647058825,45.1764705882353,False,False,0.21294117647058824,0.7182320441988951,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_MLP128_CE,ADAPT_LIN_SRC9999,mlp_residual,27,0.15435630083084106,0.12151530385017395,0.9063748121261597,0.6869105696678162,0.8333333730697632,0.5,0.10098468512296677,0.030965754762291908,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9657320976257324,False,0.6047058823529412,0.6032352941176471,0.14705882352941124,True,False,0.9973529411764706,0.6048363314656443,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_MLP128_CE,ADAPT_MLP64_MIN05,mlp_residual,27,0.15435630083084106,0.12151530385017395,0.9063748121261597,0.6869105696678162,0.8333333730697632,0.5,0.10098468512296677,0.030965754762291908,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.1682243049144745,False,0.6047058823529412,0.20676470588235293,39.794117647058826,False,False,0.3035294117647059,0.6812015503875969,3400,321
phase1_adv3b02_multiview_keepold_rx20_1_u10_20260702,LEOADAPT_MLP128_CE,ADAPT_MLP64_SRC9999,mlp_residual,27,0.15435630083084106,0.12151530385017395,0.9063748121261597,0.6869105696678162,0.8333333730697632,0.5,0.10098468512296677,0.030965754762291908,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.9034267663955688,False,0.6047058823529412,0.5908823529411765,1.382352941176468,True,False,0.9773529411764705,0.6045741799578694,3400,321
