run,row,inherited_target_contact,scene,scope,group,correct,total,accuracy_pct
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,2:3:5,918,1000,91.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:0:0,380,1000,38.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:0:1,512,1000,51.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:0:2,799,1000,79.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:0:3,629,1000,62.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:0:4,977,1000,97.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:0:5,978,1000,97.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:1:0,855,1000,85.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:1:1,509,1000,50.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:1:2,855,1000,85.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:1:3,900,1000,90.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:1:4,990,1000,99.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:1:5,997,1000,99.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:2:0,740,1000,74.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:2:1,469,1000,46.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:2:2,866,1000,86.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:2:3,658,1000,65.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:2:4,989,1000,98.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:2:5,977,1000,97.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:3:0,518,1000,51.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:3:1,166,1000,16.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:3:2,962,1000,96.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:3:3,619,1000,61.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:3:4,982,1000,98.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,5:3:5,970,1000,97.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:0:0,894,1000,89.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:0:1,438,1000,43.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:0:2,495,1000,49.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:0:3,640,1000,64.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:0:4,566,1000,56.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:0:5,918,1000,91.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:1:0,617,1000,61.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:1:1,438,1000,43.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:1:2,189,1000,18.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:1:3,22,1000,2.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:1:4,477,1000,47.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:1:5,965,1000,96.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:2:0,541,1000,54.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:2:1,27,1000,2.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:2:2,362,1000,36.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:2:3,206,1000,20.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:2:4,846,1000,84.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:2:5,595,1000,59.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:3:0,313,1000,31.3
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:3:1,414,1000,41.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:3:2,238,1000,23.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:3:3,515,1000,51.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:3:4,722,1000,72.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,7:3:5,930,1000,93.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:0:0,359,1000,35.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:0:1,22,1000,2.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:0:2,561,1000,56.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:0:3,983,1000,98.3
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:0:4,996,1000,99.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:0:5,757,1000,75.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:1:0,821,1000,82.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:1:1,205,1000,20.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:1:2,802,1000,80.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:1:3,972,1000,97.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:1:4,985,1000,98.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:1:5,746,1000,74.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:2:0,816,1000,81.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:2:1,40,1000,4.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:2:2,581,1000,58.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:2:3,945,1000,94.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:2:4,996,1000,99.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:2:5,546,1000,54.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:3:0,912,1000,91.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:3:1,519,1000,51.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:3:2,636,1000,63.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:3:3,948,1000,94.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:3:4,988,1000,98.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_day_tx,9:3:5,716,1000,71.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,0:0,3202,4000,80.05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,0:1,1086,4000,27.15
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,0:2,2683,4000,67.075
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,0:3,3286,4000,82.15
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,0:4,3752,4000,93.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,0:5,2902,4000,72.55
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,10:0,3219,4000,80.475
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,10:1,2096,4000,52.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,10:2,2254,4000,56.35
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,10:3,1659,4000,41.475
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,10:4,3598,4000,89.95
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,10:5,3846,4000,96.15
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,11:0,1917,4000,47.925
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,11:1,1331,4000,33.275
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,11:2,889,4000,22.225
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,11:3,3826,4000,95.65
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,11:4,3949,4000,98.725
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,11:5,3845,4000,96.125
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,2:0,1894,4000,47.35
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,2:1,188,4000,4.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,2:2,1502,4000,37.55
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,2:3,209,4000,5.225
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,2:4,3782,4000,94.55
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,2:5,3154,4000,78.85
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,5:0,2493,4000,62.325
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,5:1,1656,4000,41.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,5:2,3482,4000,87.05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,5:3,2806,4000,70.15
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,5:4,3938,4000,98.45
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,5:5,3922,4000,98.05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,7:0,2365,4000,59.125
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,7:1,1317,4000,32.925
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,7:2,1284,4000,32.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,7:3,1383,4000,34.575
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,7:4,2611,4000,65.275
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,7:5,3408,4000,85.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,9:0,2908,4000,72.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,9:1,786,4000,19.65
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,9:2,2580,4000,64.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,9:3,3848,4000,96.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,9:4,3965,4000,99.125
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,rx_tx,9:5,2765,4000,69.125
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,scene,all,107586,168000,64.03928571428571
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,tx,0,17998,28000,64.27857142857142
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,tx,1,8460,28000,30.214285714285715
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,tx,2,14674,28000,52.40714285714286
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,tx,3,17017,28000,60.775
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,tx,4,25595,28000,91.41071428571429
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_low_elev_weak,tx,5,23842,28000,85.15
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,day,0,26544,42000,63.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,day,1,27695,42000,65.94047619047619
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,day,2,25674,42000,61.128571428571426
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,day,3,27781,42000,66.1452380952381
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx,0,16837,24000,70.15416666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx,10,16631,24000,69.29583333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx,11,15895,24000,66.22916666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx,2,10922,24000,45.50833333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx,5,18423,24000,76.7625
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx,7,12249,24000,51.0375
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx,9,16737,24000,69.7375
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,0:0,3663,6000,61.05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,0:1,4470,6000,74.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,0:2,4379,6000,72.98333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,0:3,4325,6000,72.08333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,10:0,4747,6000,79.11666666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,10:1,3716,6000,61.93333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,10:2,3665,6000,61.083333333333336
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,10:3,4503,6000,75.05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,11:0,4038,6000,67.3
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,11:1,4159,6000,69.31666666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,11:2,3616,6000,60.266666666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,11:3,4082,6000,68.03333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,2:0,2149,6000,35.81666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,2:1,3006,6000,50.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,2:2,2861,6000,47.68333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,2:3,2906,6000,48.43333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,5:0,4270,6000,71.16666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,5:1,5178,6000,86.3
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,5:2,4717,6000,78.61666666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,5:3,4258,6000,70.96666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,7:0,3907,6000,65.11666666666666
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,7:1,2680,6000,44.666666666666664
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,7:2,2565,6000,42.75
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,7:3,3097,6000,51.61666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,9:0,3770,6000,62.833333333333336
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,9:1,4486,6000,74.76666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,9:2,3871,6000,64.51666666666667
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day,9:3,4610,6000,76.83333333333333
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:0:0,836,1000,83.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:0:1,124,1000,12.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:0:2,201,1000,20.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:0:3,862,1000,86.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:0:4,842,1000,84.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:0:5,798,1000,79.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:1:0,704,1000,70.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:1:1,318,1000,31.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:1:2,994,1000,99.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:1:3,782,1000,78.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:1:4,956,1000,95.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:1:5,716,1000,71.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:2:0,849,1000,84.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:2:1,467,1000,46.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:2:2,609,1000,60.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:2:3,758,1000,75.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:2:4,968,1000,96.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:2:5,728,1000,72.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:3:0,775,1000,77.5
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:3:1,262,1000,26.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:3:2,771,1000,77.1
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:3:3,748,1000,74.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:3:4,920,1000,92.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,0:3:5,849,1000,84.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:0:0,910,1000,91.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:0:1,522,1000,52.2
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:0:2,849,1000,84.9
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:0:3,614,1000,61.4
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:0:4,866,1000,86.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:0:5,986,1000,98.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:1:0,657,1000,65.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:1:1,678,1000,67.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:1:2,316,1000,31.6
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:1:3,197,1000,19.7
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:1:4,880,1000,88.0
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:1:5,988,1000,98.8
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:2:0,853,1000,85.3
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,False,leo_rain_weak,rx_day_tx,10:2:1,529,1000,52.9
