run,row,inherited_target_contact,scene,true_tx,predicted_tx,count
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,0,4,260
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,0,5,19
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,1,0,941
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,1,1,9219
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,1,2,63
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,1,3,16970
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,1,4,793
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,1,5,14
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,2,0,1149
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,2,1,1666
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,2,2,16313
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,2,3,1731
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,2,4,2923
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,2,5,4218
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,3,0,3109
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,3,1,6881
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,3,2,824
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,3,3,16721
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,3,4,298
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,3,5,167
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,4,0,18
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,4,1,990
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,4,2,102
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,4,3,1002
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,4,4,25858
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,4,5,30
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,5,0,89
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,5,1,458
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,5,2,456
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,5,3,17
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,5,4,2597
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_low_elev_weak,5,5,24383
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,0,0,20095
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,0,1,2277
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,0,2,270
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,0,3,5108
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,0,4,222
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,0,5,28
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,1,0,1057
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,1,1,9324
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,1,2,71
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,1,3,16675
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,1,4,858
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,1,5,15
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,2,0,1094
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,2,1,1752
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,2,2,16232
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,2,3,1695
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,2,4,2923
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,2,5,4304
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,3,0,3383
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,3,1,6895
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,3,2,910
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,3,3,16334
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,3,4,317
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,3,5,161
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,4,0,18
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,4,1,1041
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,4,2,105
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,4,3,1048
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,4,4,25751
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,4,5,37
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,5,0,55
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,5,1,335
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,5,2,400
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,5,3,16
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,5,4,2586
a1_mechanism_periodic_s392005_20260910_r1,F2_R3_IDENTITY,False,leo_rain_weak,5,5,24608
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,0,0,25129
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,0,1,393
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,0,2,188
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,0,3,2244
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,0,4,23
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,0,5,23
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,1,0,273
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,1,1,11792
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,1,2,12
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,1,3,15847
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,1,4,65
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,1,5,11
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,2,0,885
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,2,1,1437
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,2,2,20595
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,2,3,598
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,2,4,126
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,2,5,4359
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,3,0,1652
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,3,1,6245
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,3,2,162
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,3,3,19865
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,3,4,26
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,3,5,50
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,4,0,5
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,4,1,17
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,4,2,20
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,4,3,9
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,4,4,27944
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,4,5,5
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,5,0,18
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,5,1,546
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,5,2,124
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,5,3,9
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,5,4,1905
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,clean,5,5,25398
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,0,0,19219
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,0,1,1975
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,0,2,224
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,0,3,6464
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,0,4,105
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,0,5,13
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,1,0,378
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,1,1,9536
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,1,2,33
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,1,3,17637
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,1,4,398
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,1,5,18
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,2,0,1091
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,2,1,1448
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,2,2,16572
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,2,3,2096
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,2,4,3039
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,2,5,3754
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,3,0,2483
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,3,1,6066
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,3,2,815
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,3,3,18277
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,3,4,204
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,3,5,155
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,4,0,7
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,4,1,559
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,4,2,71
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,4,3,403
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,4,4,26938
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,4,5,22
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,5,0,36
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,5,1,282
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,5,2,437
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,5,3,22
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,5,4,3675
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_clear_weak,5,5,23548
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,0,0,19023
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,0,1,2124
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,0,2,289
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,0,3,6298
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,0,4,251
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,0,5,15
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,1,0,732
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,1,1,9229
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,1,2,61
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,1,3,17270
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,1,4,691
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,1,5,17
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,2,0,1152
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,2,1,1711
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,2,2,15819
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,2,3,2162
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,2,4,3150
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,2,5,4006
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,3,0,2869
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,3,1,6267
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,3,2,907
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,3,3,17363
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,3,4,411
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,3,5,183
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,4,0,17
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,4,1,723
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,4,2,96
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,4,3,722
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,4,4,26417
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,4,5,25
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,5,0,73
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,5,1,306
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,5,2,475
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,5,3,22
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,5,4,3193
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_low_elev_weak,5,5,23931
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,0,0,19320
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,0,1,2179
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,0,2,264
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,0,3,5983
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,0,4,226
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,0,5,28
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,1,0,902
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,1,1,9372
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,1,2,78
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,1,3,16936
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,1,4,695
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,1,5,17
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,2,0,1094
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,2,1,1695
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,2,2,15963
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,2,3,2107
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,2,4,3028
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,2,5,4113
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,3,0,3124
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,3,1,6303
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,3,2,941
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,3,3,17004
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,3,4,445
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,3,5,183
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,4,0,10
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,4,1,694
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,4,2,91
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,4,3,762
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,4,4,26416
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,4,5,27
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,5,0,38
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,5,1,200
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,5,2,418
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,5,3,21
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,5,4,3138
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,False,leo_rain_weak,5,5,24185
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,0,0,26058
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,0,1,235
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,0,2,164
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,0,3,1511
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,0,4,22
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,0,5,10
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,1,0,452
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,1,1,12249
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,1,2,30
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,1,3,15211
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,1,4,48
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,1,5,10
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,2,0,1861
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,2,1,1320
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,2,2,20049
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,2,3,1773
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,2,4,114
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,2,5,2883
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,3,0,3029
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,3,1,5610
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,3,2,161
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,3,3,19131
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,3,4,20
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,3,5,49
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,4,0,6
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,4,1,121
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,4,2,45
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,4,3,71
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,4,4,27751
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,4,5,6
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,5,0,48
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,5,1,223
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,5,2,106
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,5,3,23
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,5,4,2857
a1_r3_budget_s392005_20260909_r2,R3_B120,False,clean,5,5,24743
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,0,0,18066
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,0,1,2320
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,0,2,250
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,0,3,7162
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,0,4,190
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,0,5,12
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,1,0,816
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,1,1,8879
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,1,2,55
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,1,3,17807
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,1,4,422
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,1,5,21
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,2,0,1276
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,2,1,1591
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,2,2,16273
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,2,3,1964
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,2,4,3848
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,2,5,3048
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,3,0,3123
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,3,1,5737
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,3,2,852
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,3,3,17904
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,3,4,233
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,3,5,151
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,4,0,23
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,4,1,1260
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,4,2,102
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,4,3,855
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,4,4,25736
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,4,5,24
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,5,0,40
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,5,1,348
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,5,2,432
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,5,3,34
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,5,4,5182
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_clear_weak,5,5,21964
a1_r3_budget_s392005_20260909_r2,R3_B120,False,leo_low_elev_weak,0,0,18222
