method_label,method,cell_id,receiver,seed,new_class_count,k_shot,H_old_new,candidate_average_forgetting,min_old_class_acc,new_class_channel_policy,old_acc_after_increment,old_acc_before_increment,old_class_acc_after,old_class_acc_before,old_class_channel_policy,prediction_artifact_sha256,query_count,receiver_label,row_id,scenario,seen_new_acc,status,target_new_query_count,target_old_query_count
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_5,7-7,713103,25,5,0.29411764705882354,0.6416666666666667,0.0,matched_raw_no_leo,0.20833333333333334,0.85,"[0.15, 0.1, 0.0, 0.0, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,7e774513e6f29bb9545cb36e8579849d69ba8eefcf107146f9ae63003e0a93ca,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.5,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_5,7-7,713103,25,5,0.30990359333917616,0.6333333333333333,0.0,matched_raw_no_leo,0.21666666666666667,0.85,"[0.2, 0.1, 0.0, 0.0, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,7e774513e6f29bb9545cb36e8579849d69ba8eefcf107146f9ae63003e0a93ca,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_5,leo_rain_weak,0.544,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_10,7-7,713103,25,10,0.26817826426896013,0.6833333333333332,0.0,matched_raw_no_leo,0.16666666666666666,0.85,"[0.05, 0.05, 0.0, 0.0, 0.0, 0.9]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,9d101db582544c2d6e91781e9247634d787072a741a09dc11d71ac96495f5c8a,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_10,leo_clear_weak,0.686,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_10,7-7,713103,25,10,0.23780718336483933,0.7083333333333334,0.0,matched_raw_no_leo,0.14166666666666666,0.85,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.75]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,9d101db582544c2d6e91781e9247634d787072a741a09dc11d71ac96495f5c8a,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.74,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_10,7-7,713103,25,10,0.27192336035372144,0.6833333333333332,0.0,matched_raw_no_leo,0.16666666666666666,0.85,"[0.0, 0.05, 0.0, 0.0, 0.0, 0.95]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,9d101db582544c2d6e91781e9247634d787072a741a09dc11d71ac96495f5c8a,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_10,leo_rain_weak,0.738,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_20,7-7,713103,25,20,0.2896551724137931,0.6749999999999999,0.0,matched_raw_no_leo,0.175,0.85,"[0.0, 0.05, 0.0, 0.0, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,fd1ad27f293e108f60b21c91ee1f35f541a603a35f91135bed6aa8061add3b40,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_20,leo_clear_weak,0.84,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_20,7-7,713103,25,20,0.13789020452099032,0.7749999999999999,0.0,matched_raw_no_leo,0.075,0.85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.45]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,fd1ad27f293e108f60b21c91ee1f35f541a603a35f91135bed6aa8061add3b40,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_20,leo_low_elev_weak,0.854,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_20,7-7,713103,25,20,0.21310507674144039,0.725,0.0,matched_raw_no_leo,0.125,0.85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.75]","[1.0, 0.2, 1.0, 0.9, 1.0, 1.0]",unchanged_v7_leo_weak,fd1ad27f293e108f60b21c91ee1f35f541a603a35f91135bed6aa8061add3b40,620,7-7,rx_7_7__seed_713103__new_25__mopc_hr_official_repo__k_20,leo_rain_weak,0.722,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_1,7-7,713104,1,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_1,7-7,713104,1,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_1,7-7,713104,1,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_5,7-7,713104,1,5,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_5,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_5,7-7,713104,1,5,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_5,7-7,713104,1,5,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_5,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_10,7-7,713104,1,10,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_10,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_10,7-7,713104,1,10,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_10,7-7,713104,1,10,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c3fd039abe0eaef95b9bd49a1b6d317a75995d6be7acb0e8e75347211053fbe3,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_10,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_20,7-7,713104,1,20,0.30985915492957744,0.6749999999999999,0.0,matched_raw_no_leo,0.18333333333333332,0.8583333333333333,"[0.2, 0.0, 0.0, 0.55, 0.0, 0.35]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,df3fcbef08320607fe18d9f28e42f65a04bc938b1e039bc555b6e1b7b7a39788,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_20,leo_clear_weak,1.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_20,7-7,713104,1,20,0.0,0.8583333333333334,0.0,matched_raw_no_leo,0.0,0.8583333333333333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,df3fcbef08320607fe18d9f28e42f65a04bc938b1e039bc555b6e1b7b7a39788,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_20,leo_low_elev_weak,1.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_20,7-7,713104,1,20,0.03278688524590164,0.8416666666666668,0.0,matched_raw_no_leo,0.016666666666666666,0.8583333333333333,"[0.0, 0.0, 0.0, 0.1, 0.0, 0.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,df3fcbef08320607fe18d9f28e42f65a04bc938b1e039bc555b6e1b7b7a39788,140,7-7,rx_7_7__seed_713104__new_1__mopc_hr_official_repo__k_20,leo_rain_weak,1.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_1,7-7,713104,3,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,28f411d27b830c7eed8affaca2102bb08571797534730b42d604c61167dbee0e,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_1,7-7,713104,3,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,28f411d27b830c7eed8affaca2102bb08571797534730b42d604c61167dbee0e,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_1,7-7,713104,3,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,28f411d27b830c7eed8affaca2102bb08571797534730b42d604c61167dbee0e,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_5,7-7,713104,3,5,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,28f411d27b830c7eed8affaca2102bb08571797534730b42d604c61167dbee0e,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_5,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_5,7-7,713104,3,5,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,28f411d27b830c7eed8affaca2102bb08571797534730b42d604c61167dbee0e,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_5,7-7,713104,3,5,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,28f411d27b830c7eed8affaca2102bb08571797534730b42d604c61167dbee0e,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_5,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_10,7-7,713104,3,10,0.3039039039039039,0.6666666666666666,0.0,matched_raw_no_leo,0.19166666666666668,0.8583333333333333,"[0.25, 0.1, 0.0, 0.0, 0.0, 0.8]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c2be7ecbe9f9f539d09ba06b2794d8d32b9b2d819a75016a8253a40b6b1036b3,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_10,leo_clear_weak,0.7333333333333333,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_10,7-7,713104,3,10,0.5993103448275862,0.20833333333333334,0.0,matched_raw_no_leo,0.6583333333333333,0.8583333333333333,"[1.0, 0.25, 0.75, 0.95, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c2be7ecbe9f9f539d09ba06b2794d8d32b9b2d819a75016a8253a40b6b1036b3,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.55,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_10,7-7,713104,3,10,0.6027397260273972,0.3083333333333333,0.0,matched_raw_no_leo,0.55,0.8583333333333333,"[1.0, 0.1, 0.3, 0.95, 0.0, 0.95]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,c2be7ecbe9f9f539d09ba06b2794d8d32b9b2d819a75016a8253a40b6b1036b3,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_10,leo_rain_weak,0.6666666666666666,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_20,7-7,713104,3,20,0.721081081081081,0.2833333333333333,0.0,matched_raw_no_leo,0.575,0.8583333333333333,"[1.0, 0.0, 1.0, 0.45, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,7e36e4cbe7559bd7277c8698b79556415a0e85f22a890d28b640aa9a87890327,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_20,leo_clear_weak,0.9666666666666667,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_20,7-7,713104,3,20,0.6734082397003747,0.3416666666666666,0.0,matched_raw_no_leo,0.5166666666666667,0.8583333333333333,"[0.85, 0.0, 1.0, 0.25, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,7e36e4cbe7559bd7277c8698b79556415a0e85f22a890d28b640aa9a87890327,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_20,leo_low_elev_weak,0.9666666666666667,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_20,7-7,713104,3,20,0.6787878787878787,0.325,0.0,matched_raw_no_leo,0.5333333333333333,0.8583333333333333,"[0.85, 0.0, 1.0, 0.35, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,7e36e4cbe7559bd7277c8698b79556415a0e85f22a890d28b640aa9a87890327,180,7-7,rx_7_7__seed_713104__new_3__mopc_hr_official_repo__k_20,leo_rain_weak,0.9333333333333333,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_1,7-7,713104,5,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,92ed78f3b8c92b96a44b4ad27ef36ffb8c114ebd5d323d74a2c11bf8e01b2ad0,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_1,7-7,713104,5,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,92ed78f3b8c92b96a44b4ad27ef36ffb8c114ebd5d323d74a2c11bf8e01b2ad0,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_1,7-7,713104,5,1,0.0,0.0,0.2,matched_raw_no_leo,0.8583333333333333,0.8583333333333333,"[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,92ed78f3b8c92b96a44b4ad27ef36ffb8c114ebd5d323d74a2c11bf8e01b2ad0,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_5,7-7,713104,5,5,0.5732558139534885,0.2916666666666667,0.0,matched_raw_no_leo,0.5666666666666667,0.8583333333333333,"[0.7, 0.2, 1.0, 0.5, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,8418dbf56fe505e566ba712bb5a89a5c3b22c3cbd9f9b2ce99cc472e0deea000,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_5,leo_clear_weak,0.58,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_5,7-7,713104,5,5,0.5830242510699001,0.3,0.0,matched_raw_no_leo,0.5583333333333333,0.8583333333333333,"[0.4, 0.2, 1.0, 0.75, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,8418dbf56fe505e566ba712bb5a89a5c3b22c3cbd9f9b2ce99cc472e0deea000,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.61,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_5,7-7,713104,5,5,0.6041379310344827,0.2583333333333333,0.0,matched_raw_no_leo,0.6083333333333333,0.8583333333333333,"[0.5, 0.25, 1.0, 0.9, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,8418dbf56fe505e566ba712bb5a89a5c3b22c3cbd9f9b2ce99cc472e0deea000,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_5,leo_rain_weak,0.6,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_10,7-7,713104,5,10,0.441747572815534,0.5666666666666667,0.0,matched_raw_no_leo,0.2916666666666667,0.8583333333333333,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.75]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,16b18174d0c533a7e3634b54f34708de7193d371f1c6b720c8ab859bceb0192f,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_10,leo_clear_weak,0.91,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_10,7-7,713104,5,10,0.49918032786885247,0.5083333333333333,0.0,matched_raw_no_leo,0.35,0.8583333333333333,"[0.0, 0.1, 1.0, 0.0, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,16b18174d0c533a7e3634b54f34708de7193d371f1c6b720c8ab859bceb0192f,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.87,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_10,7-7,713104,5,10,0.48199445983379496,0.525,0.0,matched_raw_no_leo,0.3333333333333333,0.8583333333333333,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,16b18174d0c533a7e3634b54f34708de7193d371f1c6b720c8ab859bceb0192f,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_10,leo_rain_weak,0.87,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_20,7-7,713104,5,20,0.5025806451612904,0.5166666666666666,0.0,matched_raw_no_leo,0.3416666666666667,0.8583333333333333,"[0.0, 0.05, 1.0, 0.0, 0.0, 1.0]","[1.0, 0.2, 1.0, 0.95, 1.0, 1.0]",unchanged_v7_leo_weak,89d6ea41268fede96628e9fb3898171dcb993282658ee6d9adc23eea9b699e7e,220,7-7,rx_7_7__seed_713104__new_5__mopc_hr_official_repo__k_20,leo_clear_weak,0.95,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
