method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario,no_leo_old_acc_before_increment,leo_old_acc_before_increment,delta_old_acc_before_increment,no_leo_old_acc_after_increment,leo_old_acc_after_increment,delta_old_acc_after_increment,no_leo_seen_new_acc,leo_seen_new_acc,delta_seen_new_acc,no_leo_H_old_new,leo_H_old_new,delta_H_old_new,no_leo_candidate_average_forgetting,leo_candidate_average_forgetting,delta_candidate_average_forgetting,no_leo_min_old_class_acc,leo_min_old_class_acc,delta_min_old_class_acc
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_5,7-14,713105,3,5,leo_rain_weak,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_10,7-14,713105,3,10,leo_clear_weak,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_10,7-14,713105,3,10,leo_low_elev_weak,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_10,7-14,713105,3,10,leo_rain_weak,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_20,7-14,713105,3,20,leo_clear_weak,1.0,1.0,0.0,0.0,0.008333333333333333,-0.008333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.016260162601626015,-0.016260162601626015,1.0,0.9916666666666667,0.008333333333333304,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_20,7-14,713105,3,20,leo_low_elev_weak,1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.3333333333333333,0.1166666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_3__csil_official_repo__k_20,7-14,713105,3,20,leo_rain_weak,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_1,7-14,713105,20,1,leo_clear_weak,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_1,7-14,713105,20,1,leo_low_elev_weak,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_1,7-14,713105,20,1,leo_rain_weak,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_5,7-14,713105,20,5,leo_clear_weak,1.0,1.0,0.0,0.0,0.008333333333333333,-0.008333333333333333,0.105,0.05,0.05499999999999999,0.0,0.014285714285714287,-0.014285714285714287,1.0,0.9916666666666667,0.008333333333333304,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_5,7-14,713105,20,5,leo_low_elev_weak,1.0,1.0,0.0,0.0,0.0,0.0,0.1075,0.05,0.057499999999999996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_5,7-14,713105,20,5,leo_rain_weak,1.0,1.0,0.0,0.0,0.0,0.0,0.1025,0.05,0.05249999999999999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_10,7-14,713105,20,10,leo_clear_weak,1.0,1.0,0.0,0.9833333333333333,0.08333333333333333,0.8999999999999999,0.0,0.045,-0.045,0.0,0.05844155844155844,-0.05844155844155844,0.01666666666666668,0.9166666666666666,-0.8999999999999999,0.95,0.0,0.95
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_10,7-14,713105,20,10,leo_low_elev_weak,1.0,1.0,0.0,0.9833333333333333,0.0,0.9833333333333333,0.0,0.0625,-0.0625,0.0,0.0,0.0,0.01666666666666668,1.0,-0.9833333333333333,0.95,0.0,0.95
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_10,7-14,713105,20,10,leo_rain_weak,1.0,1.0,0.0,0.9833333333333333,0.0,0.9833333333333333,0.0075,0.065,-0.0575,0.01488645920941968,0.0,0.01488645920941968,0.01666666666666668,1.0,-0.9833333333333333,0.95,0.0,0.95
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_20,7-14,713105,20,20,leo_clear_weak,1.0,1.0,0.0,0.8,0.6416666666666667,0.15833333333333333,0.085,0.085,0.0,0.1536723163841808,0.1501146788990826,0.003557637485098214,0.19999999999999998,0.3583333333333333,-0.1583333333333333,0.45,0.0,0.45
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_20,7-14,713105,20,20,leo_low_elev_weak,1.0,1.0,0.0,0.7666666666666667,0.9583333333333334,-0.19166666666666665,0.0975,0.1,-0.0025000000000000022,0.17299903567984573,0.18110236220472442,-0.00810332652487869,0.2333333333333333,0.04166666666666663,0.19166666666666668,0.4,0.9,-0.5
CSIL,csil_official_repo,rx_7_14__seed_713105__new_20__csil_official_repo__k_20,7-14,713105,20,20,leo_rain_weak,1.0,1.0,0.0,0.65,0.6083333333333333,0.04166666666666674,0.0725,0.06,0.012499999999999997,0.13044982698961938,0.10922693266832918,0.021222894321290195,0.35000000000000003,0.3916666666666667,-0.041666666666666685,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_1,7-7,713101,1,1,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_1,7-7,713101,1,1,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_1,7-7,713101,1,1,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_5,7-7,713101,1,5,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_5,7-7,713101,1,5,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_5,7-7,713101,1,5,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_10,7-7,713101,1,10,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_10,7-7,713101,1,10,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_10,7-7,713101,1,10,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_20,7-7,713101,1,20,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_20,7-7,713101,1,20,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_1__csil_official_repo__k_20,7-7,713101,1,20,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_1,7-7,713101,3,1,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_1,7-7,713101,3,1,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_1,7-7,713101,3,1,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_5,7-7,713101,3,5,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_5,7-7,713101,3,5,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_5,7-7,713101,3,5,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_10,7-7,713101,3,10,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_10,7-7,713101,3,10,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_10,7-7,713101,3,10,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_20,7-7,713101,3,20,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.65,0.3333333333333333,0.3166666666666667,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_20,7-7,713101,3,20,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.65,0.3333333333333333,0.3166666666666667,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_3__csil_official_repo__k_20,7-7,713101,3,20,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.6333333333333333,0.3333333333333333,0.3,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_1,7-7,713101,20,1,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_1,7-7,713101,20,1,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_1,7-7,713101,20,1,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_5,7-7,713101,20,5,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.07,0.05,0.020000000000000004,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_5,7-7,713101,20,5,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.1025,0.0525,0.049999999999999996,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_5,7-7,713101,20,5,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.1125,0.05,0.0625,0.0,0.0,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_10,7-7,713101,20,10,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.0,0.7416666666666667,0.0,0.045,-0.045,0.0,0.0,0.0,0.0,0.7416666666666667,-0.7416666666666667,0.1,0.0,0.1
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_10,7-7,713101,20,10,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.058333333333333334,0.6833333333333333,0.0,0.0625,-0.0625,0.0,0.0603448275862069,-0.0603448275862069,0.0,0.6833333333333333,-0.6833333333333333,0.1,0.0,0.1
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_10,7-7,713101,20,10,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.0,0.7416666666666667,0.0,0.065,-0.065,0.0,0.0,0.0,0.0,0.7416666666666667,-0.7416666666666667,0.1,0.0,0.1
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_20,7-7,713101,20,20,leo_clear_weak,0.7416666666666667,0.7416666666666667,0.0,0.5666666666666667,0.44166666666666665,0.125,0.0325,0.0725,-0.039999999999999994,0.06147426981919333,0.12455429497568882,-0.0630800251564955,0.17500000000000002,0.30000000000000004,-0.12500000000000003,0.05,0.0,0.05
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_20,7-7,713101,20,20,leo_low_elev_weak,0.7416666666666667,0.7416666666666667,0.0,0.5916666666666667,0.6916666666666667,-0.09999999999999998,0.045,0.0575,-0.012500000000000004,0.08363874345549738,0.10617352614015572,-0.022534782684658347,0.15,0.050000000000000044,0.09999999999999995,0.05,0.05,0.0
CSIL,csil_official_repo,rx_7_7__seed_713101__new_20__csil_official_repo__k_20,7-7,713101,20,20,leo_rain_weak,0.7416666666666667,0.7416666666666667,0.0,0.48333333333333334,0.675,-0.1916666666666667,0.06,0.0525,0.0075,0.1067484662576687,0.09742268041237113,0.009325785845297571,0.25833333333333336,0.06666666666666665,0.1916666666666667,0.0,0.05,-0.05
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_1,7-7,713102,1,1,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_1,7-7,713102,1,1,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_1,7-7,713102,1,1,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_5,7-7,713102,1,5,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_5,7-7,713102,1,5,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_5,7-7,713102,1,5,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_10,7-7,713102,1,10,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_10,7-7,713102,1,10,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_10,7-7,713102,1,10,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_20,7-7,713102,1,20,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_20,7-7,713102,1,20,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_1__csil_official_repo__k_20,7-7,713102,1,20,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_1,7-7,713102,3,1,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_1,7-7,713102,3,1,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_1,7-7,713102,3,1,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_5,7-7,713102,3,5,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_5,7-7,713102,3,5,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_5,7-7,713102,3,5,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_10,7-7,713102,3,10,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_10,7-7,713102,3,10,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_10,7-7,713102,3,10,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_20,7-7,713102,3,20,leo_clear_weak,0.75,0.75,0.0,0.0,0.0,0.0,0.43333333333333335,0.3333333333333333,0.10000000000000003,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_20,7-7,713102,3,20,leo_low_elev_weak,0.75,0.75,0.0,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.08333333333333337,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_3__csil_official_repo__k_20,7-7,713102,3,20,leo_rain_weak,0.75,0.75,0.0,0.0,0.0,0.0,0.36666666666666664,0.3333333333333333,0.033333333333333326,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_1,7-7,713102,20,1,leo_clear_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_1,7-7,713102,20,1,leo_low_elev_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_1,7-7,713102,20,1,leo_rain_weak,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_5,7-7,713102,20,5,leo_clear_weak,0.75,0.75,0.0,0.0,0.0,0.0,0.095,0.05,0.045,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_5,7-7,713102,20,5,leo_low_elev_weak,0.75,0.75,0.0,0.0,0.0,0.0,0.085,0.0525,0.03250000000000001,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_5,7-7,713102,20,5,leo_rain_weak,0.75,0.75,0.0,0.0,0.0,0.0,0.1525,0.05,0.1025,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_10,7-7,713102,20,10,leo_clear_weak,0.75,0.75,0.0,0.75,0.058333333333333334,0.6916666666666667,0.0,0.06,-0.06,0.0,0.05915492957746479,-0.05915492957746479,0.0,0.6916666666666667,-0.6916666666666667,0.2,0.0,0.2
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_10,7-7,713102,20,10,leo_low_elev_weak,0.75,0.75,0.0,0.6833333333333333,0.19166666666666668,0.4916666666666667,0.005,0.045,-0.04,0.009927360774818402,0.07288732394366197,-0.06295996316884357,0.06666666666666667,0.5583333333333333,-0.4916666666666667,0.05,0.0,0.05
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_10,7-7,713102,20,10,leo_rain_weak,0.75,0.75,0.0,0.725,0.0,0.725,0.0,0.0625,-0.0625,0.0,0.0,0.0,0.024999999999999998,0.75,-0.725,0.15,0.0,0.15
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_20,7-7,713102,20,20,leo_clear_weak,0.75,0.75,0.0,0.5583333333333333,0.6583333333333333,-0.09999999999999998,0.04,0.0325,0.0075,0.0746518105849582,0.06194209891435465,0.012709711670603557,0.19166666666666665,0.09166666666666667,0.09999999999999998,0.0,0.05,-0.05
CSIL,csil_official_repo,rx_7_7__seed_713102__new_20__csil_official_repo__k_20,7-7,713102,20,20,leo_low_elev_weak,0.75,0.75,0.0,0.625,0.5333333333333333,0.09166666666666667,0.05,0.0875,-0.03749999999999999,0.09259259259259259,0.15033557046979865,-0.05774297787720606,0.125,0.21666666666666667,-0.09166666666666667,0.0,0.0,0.0
