before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.675,0.20833333333333326,5,mrior_sda,20-1,leo_low_elev_weak,713103,0.8833333333333333
0.5666666666666667,0.20833333333333337,5,mrior_sda,20-1,leo_rain_weak,713103,0.775
0.6666666666666666,-0.07499999999999996,5,protonet_cda,20-1,leo_clear_weak,713103,0.5916666666666667
0.675,-0.08333333333333337,5,protonet_cda,20-1,leo_low_elev_weak,713103,0.5916666666666667
0.5666666666666667,0.050000000000000044,5,protonet_cda,20-1,leo_rain_weak,713103,0.6166666666666667
0.6333333333333333,-0.008333333333333304,1,dadda_sda,20-1,leo_clear_weak,713104,0.625
0.5833333333333334,0.10833333333333328,1,dadda_sda,20-1,leo_low_elev_weak,713104,0.6916666666666667
0.725,0.07500000000000007,1,dadda_sda,20-1,leo_rain_weak,713104,0.8
0.6333333333333333,0.10833333333333339,1,mrior_sda,20-1,leo_clear_weak,713104,0.7416666666666667
0.5833333333333334,0.125,1,mrior_sda,20-1,leo_low_elev_weak,713104,0.7083333333333334
0.725,0.05833333333333335,1,mrior_sda,20-1,leo_rain_weak,713104,0.7833333333333333
0.6333333333333333,-0.06666666666666665,1,protonet_cda,20-1,leo_clear_weak,713104,0.5666666666666667
0.5833333333333334,-0.033333333333333326,1,protonet_cda,20-1,leo_low_elev_weak,713104,0.55
0.725,-0.19166666666666665,1,protonet_cda,20-1,leo_rain_weak,713104,0.5333333333333333
0.6333333333333333,0.08333333333333337,10,dadda_sda,20-1,leo_clear_weak,713104,0.7166666666666667
0.5833333333333334,0.16666666666666663,10,dadda_sda,20-1,leo_low_elev_weak,713104,0.75
0.725,0.10833333333333339,10,dadda_sda,20-1,leo_rain_weak,713104,0.8333333333333334
0.6333333333333333,0.20833333333333337,10,mrior_sda,20-1,leo_clear_weak,713104,0.8416666666666667
0.5833333333333334,0.22499999999999998,10,mrior_sda,20-1,leo_low_elev_weak,713104,0.8083333333333333
0.725,0.15833333333333333,10,mrior_sda,20-1,leo_rain_weak,713104,0.8833333333333333
0.6333333333333333,-0.07499999999999996,10,protonet_cda,20-1,leo_clear_weak,713104,0.5583333333333333
0.5833333333333334,0.05833333333333335,10,protonet_cda,20-1,leo_low_elev_weak,713104,0.6416666666666667
0.725,-0.08333333333333326,10,protonet_cda,20-1,leo_rain_weak,713104,0.6416666666666667
0.6333333333333333,0.07500000000000007,2,dadda_sda,20-1,leo_clear_weak,713104,0.7083333333333334
0.5833333333333334,0.08333333333333326,2,dadda_sda,20-1,leo_low_elev_weak,713104,0.6666666666666666
0.725,0.05833333333333335,2,dadda_sda,20-1,leo_rain_weak,713104,0.7833333333333333
0.6333333333333333,0.18333333333333335,2,mrior_sda,20-1,leo_clear_weak,713104,0.8166666666666667
0.5833333333333334,0.1499999999999999,2,mrior_sda,20-1,leo_low_elev_weak,713104,0.7333333333333333
0.725,0.1333333333333333,2,mrior_sda,20-1,leo_rain_weak,713104,0.8583333333333333
0.6333333333333333,0.01666666666666672,2,protonet_cda,20-1,leo_clear_weak,713104,0.65
0.5833333333333334,0.09166666666666667,2,protonet_cda,20-1,leo_low_elev_weak,713104,0.675
0.725,-0.19166666666666665,2,protonet_cda,20-1,leo_rain_weak,713104,0.5333333333333333
0.6333333333333333,0.18333333333333335,20,dadda_sda,20-1,leo_clear_weak,713104,0.8166666666666667
0.5833333333333334,0.17499999999999993,20,dadda_sda,20-1,leo_low_elev_weak,713104,0.7583333333333333
0.725,0.15000000000000002,20,dadda_sda,20-1,leo_rain_weak,713104,0.875
0.6333333333333333,0.29166666666666674,20,mrior_sda,20-1,leo_clear_weak,713104,0.925
