arm,experiment_id,receiver,seed,k_shot,old_acc_strict,old_acc_compatibility,delta_old_acc,seen_new_acc_strict,seen_new_acc_compatibility,delta_seen_new_acc,H_old_new_strict,H_old_new_compatibility,delta_H_old_new
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713102,7-7,713102,2,0.8888888888888888,0.8472222222222222,0.04166666666666663,0.9666666666666667,0.9666666666666667,0.0,0.9251468860164512,0.9015851508950314,0.02356173512141979
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713102,7-7,713102,20,0.9194444444444444,0.9194444444444444,0.0,1.0,1.0,0.0,0.957736516357206,0.9576985662092045,3.7950148001564266e-05
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713102,7-7,713102,5,0.8944444444444444,0.8638888888888889,0.030555555555555447,1.0,1.0,0.0,0.943671018712719,0.9261390910892605,0.017531927623458454
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713103,7-7,713103,1,0.7888888888888889,0.7166666666666668,0.07222222222222208,0.9166666666666666,0.9499999999999998,-0.033333333333333215,0.8470064898824203,0.8157678137789647,0.031238676103455654
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713103,7-7,713103,10,0.9,0.8833333333333333,0.01666666666666672,1.0,1.0,0.0,0.9473280980655048,0.938039236070502,0.009288861995002784
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713103,7-7,713103,2,0.8777777777777778,0.8305555555555556,0.047222222222222165,0.9666666666666667,0.9833333333333334,-0.01666666666666672,0.9200373999970842,0.9000460868107928,0.019991313186291437
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713103,7-7,713103,20,0.9055555555555556,0.8944444444444445,0.011111111111111072,1.0,1.0,0.0,0.9502980111675763,0.9441954499989359,0.006102561168640386
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713103,7-7,713103,5,0.9138888888888889,0.8777777777777778,0.036111111111111094,0.9833333333333334,0.9833333333333334,0.0,0.9470152977253038,0.9271016908787807,0.019913606846523102
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713104,7-7,713104,1,0.8333333333333334,0.8555555555555556,-0.022222222222222254,1.0,1.0,0.0,0.9084485131571106,0.9216915945435966,-0.013243081386486
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713104,7-7,713104,10,0.9333333333333332,0.9166666666666666,0.016666666666666607,1.0,1.0,0.0,0.9652497180811638,0.9564691338541257,0.00878058422703809
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713104,7-7,713104,2,0.8722222222222222,0.8861111111111111,-0.01388888888888884,1.0,1.0,0.0,0.9317319848293298,0.93954391072295,-0.00781192589362012
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713104,7-7,713104,20,0.936111111111111,0.9250000000000002,0.01111111111111085,1.0,1.0,0.0,0.9668443847797069,0.9610259805162354,0.005818404263471466
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713104,7-7,713104,5,0.9194444444444444,0.8972222222222223,0.022222222222222143,1.0,1.0,0.0,0.957897486971263,0.9457011906351114,0.012196296336151602
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713105,7-7,713105,1,0.8611111111111112,0.8277777777777778,0.033333333333333326,0.9333333333333332,0.9333333333333332,0.0,0.8943369016617734,0.8755660605921864,0.01877084106958693
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713105,7-7,713105,10,0.9083333333333333,0.8916666666666666,0.01666666666666672,1.0,1.0,0.0,0.9518037518037518,0.9423891459437564,0.009414605859995318
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713105,7-7,713105,2,0.8638888888888889,0.8138888888888888,0.050000000000000155,0.9666666666666667,0.9666666666666667,0.0,0.9117857042131515,0.8825288687175211,0.029256835495630407
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713105,7-7,713105,20,0.9249999999999999,0.9111111111111111,0.01388888888888884,1.0,1.0,0.0,0.9608845117532286,0.9534180278281913,0.007466483925037348
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713105,7-7,713105,5,0.8861111111111111,0.8694444444444445,0.016666666666666607,0.9666666666666667,0.9833333333333334,-0.01666666666666672,0.9236915383765982,0.9224727447510433,0.0012187936255548815
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713101,8-8,713101,1,0.8527777777777779,0.8416666666666667,0.011111111111111183,0.9833333333333334,0.9833333333333334,0.0,0.9133675731806573,0.9069400660981369,0.006427507082520378
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713101,8-8,713101,10,0.9111111111111111,0.9166666666666666,-0.005555555555555536,1.0,1.0,0.0,0.953364025951626,0.9564691338541257,-0.0031051079024997374
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713101,8-8,713101,2,0.8777777777777778,0.8638888888888889,0.01388888888888884,0.9500000000000001,0.9833333333333334,-0.033333333333333326,0.9113122171945701,0.9194397955880631,-0.008127578393492985
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713101,8-8,713101,20,0.9,0.9027777777777777,-0.002777777777777657,1.0,1.0,0.0,0.9472049689440993,0.9488466339925837,-0.0016416650484843975
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713101,8-8,713101,5,0.9138888888888889,0.9055555555555556,0.008333333333333304,1.0,1.0,0.0,0.9547892720306513,0.9503655252020008,0.004423746828650543
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713102,8-8,713102,1,0.8444444444444444,0.811111111111111,0.03333333333333344,0.9333333333333332,0.9500000000000001,-0.01666666666666683,0.8828765301514842,0.8712746287561769,0.011601901395307257
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713102,8-8,713102,10,0.8694444444444445,0.8666666666666667,0.002777777777777768,1.0,1.0,0.0,0.9300738750077957,0.9284711933332445,0.0016026816745512429
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713102,8-8,713102,2,0.8638888888888889,0.8611111111111112,0.002777777777777768,1.0,1.0,0.0,0.9264069264069263,0.924901185770751,0.0015057406361753678
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713102,8-8,713102,20,0.8944444444444444,0.8777777777777778,0.016666666666666607,1.0,1.0,0.0,0.9442222732960494,0.9344542019015235,0.009768071394525846
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713102,8-8,713102,5,0.8833333333333333,0.8638888888888888,0.019444444444444486,1.0,1.0,0.0,0.9379976489897309,0.926457041360424,0.011540607629306976
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713103,8-8,713103,1,0.8833333333333333,0.8277777777777778,0.05555555555555547,0.9500000000000001,0.9500000000000001,0.0,0.9145592660396019,0.8813919332176213,0.03316733282198059
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713103,8-8,713103,10,0.9,0.9027777777777778,-0.002777777777777768,0.9666666666666667,0.9666666666666667,0.0,0.9321002029697681,0.933437879200263,-0.0013376762304948553
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713103,8-8,713103,2,0.8722222222222222,0.8638888888888889,0.008333333333333304,0.9499999999999998,0.9499999999999998,0.0,0.9088278638445472,0.9043727237729687,0.004455140071578434
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713103,8-8,713103,20,0.9333333333333332,0.9055555555555556,0.02777777777777768,0.9833333333333334,0.9833333333333334,0.0,0.9575296543126691,0.9426981876321084,0.014831466680560679
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713103,8-8,713103,5,0.8972222222222223,0.8861111111111111,0.011111111111111183,0.9499999999999998,0.9666666666666667,-0.01666666666666683,0.9226932253354271,0.9242418418651602,-0.001548616529733149
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713104,8-8,713104,1,0.7861111111111111,0.7555555555555555,0.030555555555555558,0.9166666666666666,0.9166666666666666,0.0,0.8448587848932677,0.8274833197577135,0.017375465135554213
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713104,8-8,713104,10,0.9111111111111111,0.9166666666666666,-0.005555555555555536,0.9833333333333334,0.9833333333333334,0.0,0.9455353510033858,0.9486839065786435,-0.0031485555752577277
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713104,8-8,713104,2,0.8833333333333333,0.8666666666666667,0.016666666666666607,0.9499999999999998,0.9666666666666667,-0.01666666666666683,0.9150619618735246,0.9138862835880843,0.0011756782854402958
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713104,8-8,713104,20,0.9166666666666666,0.9083333333333333,0.008333333333333304,0.9833333333333334,0.9833333333333334,0.0,0.9485746911212728,0.9441071913221836,0.004467499799089225
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713104,8-8,713104,5,0.8833333333333333,0.8916666666666666,-0.008333333333333304,0.9499999999999998,0.9499999999999998,0.0,0.915008564171118,0.9196722296796426,-0.004663665508524595
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713105,8-8,713105,1,0.75,0.775,-0.025000000000000022,0.9166666666666666,0.8833333333333333,0.033333333333333326,0.8214873046603545,0.8247046106654224,-0.003217306005067977
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713105,8-8,713105,10,0.8972222222222221,0.875,0.022222222222222143,0.9833333333333334,0.9833333333333334,0.0,0.938040356655757,0.9258524185149177,0.012187938140839294
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713105,8-8,713105,2,0.813888888888889,0.8388888888888889,-0.02499999999999991,0.9500000000000001,0.9166666666666666,0.03333333333333344,0.8763657738741552,0.8759942967085824,0.00037147716557273114
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713105,8-8,713105,20,0.8916666666666666,0.8777777777777778,0.01388888888888884,1.0,0.9833333333333334,0.016666666666666607,0.9427175986436014,0.9274539559908946,0.015263642652706744
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713105,8-8,713105,5,0.8888888888888888,0.8722222222222222,0.016666666666666607,1.0,0.9666666666666667,0.033333333333333326,0.9410487550156654,0.9169743988792228,0.0240743561364426
