workspace_path,git_mirror,status,bytes
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v3_47212437/release_evidence/stage2c_sidecar_completion_controller.py,,LOCAL_ONLY_KEEP,13507
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v3_47212437/release_evidence/verify_input_completion_summary.py,,LOCAL_ONLY_KEEP,12637
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v3_47212437/release_evidence/verify_stage2c_plan_identity.py,,LOCAL_ONLY_KEEP,6974
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v3_47212437/release_evidence/verify_states_completion.py,,LOCAL_ONLY_KEEP,7336
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v4_1ca64a58/release_evidence/build_stage2c_cache_binding_index.py,,LOCAL_ONLY_KEEP,8124
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v4_1ca64a58/release_evidence/verify_input_completion_summary.py,,LOCAL_ONLY_KEEP,12637
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v4_1ca64a58/release_evidence/verify_stage2c_plan_identity.py,,LOCAL_ONLY_KEEP,6974
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v4_1ca64a58/release_evidence/verify_states_completion.py,,LOCAL_ONLY_KEEP,7336
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2c_t1_20260730_v5_77949764/release_evidence/build_v5_reuse_binding_registry.py,,LOCAL_ONLY_KEEP,12877
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2_t1_20260730_v10_d1f5e45c/release_evidence/feature_completion_controller.py,,LOCAL_ONLY_KEEP,13031
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2_t1_20260730_v11_sidecar/release_evidence/sidecar_completion_controller.py,,LOCAL_ONLY_KEEP,14044
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2_t1_20260730_v12_stage2b_sidecar/release_evidence/sidecar_completion_controller.py,,LOCAL_ONLY_KEEP,14055
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2_t1_20260730_v9_d1f5e45c/release_evidence/feature_completion_controller.py,,LOCAL_ONLY_KEEP,10690
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/cvs_full_ablation_phase2_t1_20260730_v9_d1f5e45c/release_evidence/package_completion_controller.py,,LOCAL_ONLY_KEEP,8721
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/d21_knn_prototype_lifecycle_20260717/l5_fast_dev_formalsplit_20260717/run_l5_fast_dev.py,,LOCAL_ONLY_KEEP,26858
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/d21_knn_prototype_lifecycle_20260717/m3_robust_local_registration_formal_k10_new5_20260717/run_m3.py,,LOCAL_ONLY_KEEP,21132
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/mitigating_da_perclass_opt_20260709_151222/analyze_14_7_to_3_19.py,,LOCAL_ONLY_KEEP,4185
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/phase1_accept_domain_verify_20260701_130328/adv2_analysis_outputs/generate_adv2_analysis.py,,LOCAL_ONLY_KEEP,62372
code/runner_tmp_phase1_clic12_20260812_v4/extract/automation_reports/CV-SincNet/qknnv42_fft96_dual125_20260714_172537/analyze_dual125.py,,LOCAL_ONLY_KEEP,10057
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/__init__.py,,LOCAL_ONLY_KEEP,210
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/augmentation.py,,LOCAL_ONLY_KEEP,9729
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/consistency.py,,LOCAL_ONLY_KEEP,5064
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/cvs_data.py,,LOCAL_ONLY_KEEP,20759
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/cvs_sat_eval.py,,LOCAL_ONLY_KEEP,11155
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/cvs_trainer.py,,LOCAL_ONLY_KEEP,31037
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/datasets.py,,LOCAL_ONLY_KEEP,5486
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/grl.py,,LOCAL_ONLY_KEEP,1200
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/io.py,,LOCAL_ONLY_KEEP,3359
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/metrics.py,,LOCAL_ONLY_KEEP,957
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/paper_protocol.py,,LOCAL_ONLY_KEEP,1903
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/pseudo_labels.py,,LOCAL_ONLY_KEEP,6245
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/resnet1d.py,,LOCAL_ONLY_KEEP,3721
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/resnet2d.py,,LOCAL_ONLY_KEEP,2728
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/spectrogram.py,,LOCAL_ONLY_KEEP,2307
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/train_utils.py,,LOCAL_ONLY_KEEP,1377
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/common/__init__.py,,LOCAL_ONLY_KEEP,558
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/cvcnn_ce/model.py,,LOCAL_ONLY_KEEP,5862
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/cvcnn_ce/train.py,,LOCAL_ONLY_KEEP,308
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/cvcnn_ce/train_cvs.py,,LOCAL_ONLY_KEEP,6840
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/cvcnn_ce/__init__.py,,LOCAL_ONLY_KEEP,56
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/architecture.py,,LOCAL_ONLY_KEEP,4401
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/eval.py,,LOCAL_ONLY_KEEP,1905
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/grl.py,,LOCAL_ONLY_KEEP,1057
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/losses.py,,LOCAL_ONLY_KEEP,7814
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/model.py,,LOCAL_ONLY_KEEP,2424
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/train.py,,LOCAL_ONLY_KEEP,305
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/train_cvs.py,,LOCAL_ONLY_KEEP,11976
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/drift/__init__.py,,LOCAL_ONLY_KEEP,176
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/collaborative_inference.py,,LOCAL_ONLY_KEEP,1530
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/cvs_collaborative.py,,LOCAL_ONLY_KEEP,3363
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/eval_fusion.py,,LOCAL_ONLY_KEEP,864
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/eval_ra.py,,LOCAL_ONLY_KEEP,2218
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/finetune.py,,LOCAL_ONLY_KEEP,511
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/finetune_cvs.py,,LOCAL_ONLY_KEEP,4785
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/losses.py,,LOCAL_ONLY_KEEP,434
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/model.py,,LOCAL_ONLY_KEEP,1668
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/spectrogram.py,,LOCAL_ONLY_KEEP,900
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/train.py,,LOCAL_ONLY_KEEP,309
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/train_cvs.py,,LOCAL_ONLY_KEEP,6443
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/train_ra.py,,LOCAL_ONLY_KEEP,2983
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/ra_collab/__init__.py,,LOCAL_ONLY_KEEP,251
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/riei_fd/architecture.py,,LOCAL_ONLY_KEEP,4331
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/riei_fd/eval.py,,LOCAL_ONLY_KEEP,1937
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/riei_fd/losses.py,,LOCAL_ONLY_KEEP,2894
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/riei_fd/model.py,,LOCAL_ONLY_KEEP,2625
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/riei_fd/train.py,,LOCAL_ONLY_KEEP,4812
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/riei_fd/train_cvs.py,,LOCAL_ONLY_KEEP,11286
code/runner_tmp_phase1_clic12_20260812_v4/extract/baselines/riei_fd/__init__.py,,LOCAL_ONLY_KEEP,191
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/balanced_tx_rx_sampler.py,,LOCAL_ONLY_KEEP,65
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/baseline_origin_sat_view.py,,LOCAL_ONLY_KEEP,8321
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/concat_sat_channel_aug.py,,LOCAL_ONLY_KEEP,688
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/DataAugmentation.py,,LOCAL_ONLY_KEEP,50049
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/dataset.py,,LOCAL_ONLY_KEEP,3498
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/dataset_wisig.py,,LOCAL_ONLY_KEEP,66240
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_cagm_postfreeze_pair.py,,LOCAL_ONLY_KEEP,31979
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_clic_postfreeze_pair.py,,LOCAL_ONLY_KEEP,103079
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_hnccd_postfreeze_pair.py,,LOCAL_ONLY_KEEP,53983
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_hscf_postfreeze_pair.py,,LOCAL_ONLY_KEEP,44931
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_icmt_postfreeze_pair.py,,LOCAL_ONLY_KEEP,114713
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_rcat_postfreeze_pair.py,,LOCAL_ONLY_KEEP,51526
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_rcmmc_postfreeze_pair.py,,LOCAL_ONLY_KEEP,47538
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_rcrmd_postfreeze_pair.py,,LOCAL_ONLY_KEEP,43600
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/evaluate_phase1_recte_postfreeze_pair.py,,LOCAL_ONLY_KEEP,47354
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/eval_feature_diagnosis.py,,LOCAL_ONLY_KEEP,38858
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/eval_spaceborne_fewshot.py,,LOCAL_ONLY_KEEP,240346
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_cagm_features.py,,LOCAL_ONLY_KEEP,21111
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_cagm_leo_features.py,,LOCAL_ONLY_KEEP,14266
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_clic_deployment_bundle.py,,LOCAL_ONLY_KEEP,68399
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_clic_features.py,,LOCAL_ONLY_KEEP,30623
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_clic_leo_features.py,,LOCAL_ONLY_KEEP,22590
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_gd_proto_nll_features.py,,LOCAL_ONLY_KEEP,28363
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_hnccd_features.py,,LOCAL_ONLY_KEEP,32964
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_hnccd_leo_features.py,,LOCAL_ONLY_KEEP,18354
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_hscf_features.py,,LOCAL_ONLY_KEEP,23409
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_hscf_leo_features.py,,LOCAL_ONLY_KEEP,15369
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_icmt_features.py,,LOCAL_ONLY_KEEP,34015
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_icmt_leo_features.py,,LOCAL_ONLY_KEEP,26234
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_rcat_features.py,,LOCAL_ONLY_KEEP,26958
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_rcat_leo_features.py,,LOCAL_ONLY_KEEP,15281
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_rcmmc_features.py,,LOCAL_ONLY_KEEP,30049
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_rcmmc_leo_features.py,,LOCAL_ONLY_KEEP,17861
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_rcrmd_features.py,,LOCAL_ONLY_KEEP,22650
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_rcrmd_leo_features.py,,LOCAL_ONLY_KEEP,14906
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_recte_features.py,,LOCAL_ONLY_KEEP,24855
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_phase1_recte_leo_features.py,,LOCAL_ONLY_KEEP,15753
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/export_spaceborne_features.py,,LOCAL_ONLY_KEEP,57974
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/feature_masks.py,,LOCAL_ONLY_KEEP,56
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/model.py,,LOCAL_ONLY_KEEP,82583
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/model_dual_cvsincnet.py,,LOCAL_ONLY_KEEP,40588
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/open_world_head.py,,LOCAL_ONLY_KEEP,58
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/phase2_prototypes.py,,LOCAL_ONLY_KEEP,60
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/post_stage_cli.py,,LOCAL_ONLY_KEEP,5995
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/post_stage_common.py,,LOCAL_ONLY_KEEP,19481
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/post_stage_eval.py,,LOCAL_ONLY_KEEP,7552
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/sat_channel.py,,LOCAL_ONLY_KEEP,22321
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/target_domain_adaptation.py,,LOCAL_ONLY_KEEP,20961
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/target_old_only_finetune_diag.py,,LOCAL_ONLY_KEEP,18632
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/target_old_unknown_head_sweep.py,,LOCAL_ONLY_KEEP,24409
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/tp_rffi_mixstyle.py,,LOCAL_ONLY_KEEP,9662
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/train.py,,LOCAL_ONLY_KEEP,251239
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/training_controls.py,,LOCAL_ONLY_KEEP,16227
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/training_test_eval.py,,LOCAL_ONLY_KEEP,5902
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/train_cen31_distill.py,,LOCAL_ONLY_KEEP,43711
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/train_target_adapt.py,,LOCAL_ONLY_KEEP,30486
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/tx_rx_geometry.py,,LOCAL_ONLY_KEEP,57
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/adaptation_safety.py,,LOCAL_ONLY_KEEP,5514
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/balanced_tx_rx_sampler.py,,LOCAL_ONLY_KEEP,6208
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/checkpoint.py,,LOCAL_ONLY_KEEP,3326
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/checkpoint_loading.py,,LOCAL_ONLY_KEEP,3228
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/component_geometry.py,,LOCAL_ONLY_KEEP,2296
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/eval.py,,LOCAL_ONLY_KEEP,12285
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/eval_phase1_gd_proto_nll_pair.py,,LOCAL_ONLY_KEEP,79191
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/feature_masks.py,,LOCAL_ONLY_KEEP,4143
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/full_ablation_spec.py,,LOCAL_ONLY_KEEP,30327
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/gate_metrics.py,,LOCAL_ONLY_KEEP,2625
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/hard_gate.py,,LOCAL_ONLY_KEEP,15660
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/identity_only_forward.py,,LOCAL_ONLY_KEEP,1499
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/leakage_probe.py,,LOCAL_ONLY_KEEP,4853
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/leo_weak_cache.py,,LOCAL_ONLY_KEEP,26081
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/logging.py,,LOCAL_ONLY_KEEP,18845
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/losses.py,,LOCAL_ONLY_KEEP,219087
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/meta_episodes.py,,LOCAL_ONLY_KEEP,2015
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/negative_sampling.py,,LOCAL_ONLY_KEEP,6321
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/open_world_head.py,,LOCAL_ONLY_KEEP,16685
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/opgac_net.py,,LOCAL_ONLY_KEEP,53184
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/paic_star_ground.py,,LOCAL_ONLY_KEEP,20620
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_ablation_factory.py,,LOCAL_ONLY_KEEP,13994
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_adv3b02_deployment_bundle.py,,LOCAL_ONLY_KEEP,49028
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_cagm.py,,LOCAL_ONLY_KEEP,58431
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_cb_sfce.py,,LOCAL_ONLY_KEEP,37334
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_ccpc_leo.py,,LOCAL_ONLY_KEEP,27885
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_center_lowrank_prototype_bundle.py,,LOCAL_ONLY_KEEP,51921
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_clic.py,,LOCAL_ONLY_KEEP,85342
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_cp_sfce.py,,LOCAL_ONLY_KEEP,59844
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_dualreadout_bundle_v2.py,,LOCAL_ONLY_KEEP,21751
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_gd_proto_nll.py,,LOCAL_ONLY_KEEP,56117
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_geometry_streaming.py,,LOCAL_ONLY_KEEP,16915
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_gi_epior.py,,LOCAL_ONLY_KEEP,14806
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_hnccd.py,,LOCAL_ONLY_KEEP,109141
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_hscf.py,,LOCAL_ONLY_KEEP,90955
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_icmt.py,,LOCAL_ONLY_KEEP,51108
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_int8_prototype_bundle.py,,LOCAL_ONLY_KEEP,11906
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_pamr.py,,LOCAL_ONLY_KEEP,42967
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_rcat.py,,LOCAL_ONLY_KEEP,72157
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_rcmmc.py,,LOCAL_ONLY_KEEP,75045
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_rcrmd.py,,LOCAL_ONLY_KEEP,69539
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_recte.py,,LOCAL_ONLY_KEEP,82046
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_single_control_bundle_v1.py,,LOCAL_ONLY_KEEP,194838
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_v2_control.py,,LOCAL_ONLY_KEEP,40961
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase1_wrc_nct.py,,LOCAL_ONLY_KEEP,11505
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_bwrap_policy.py,,LOCAL_ONLY_KEEP,5759
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_candidate_capsule.py,,LOCAL_ONLY_KEEP,20252
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_isolated_runner.py,,LOCAL_ONLY_KEEP,34392
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_landlock_isolated_runner.py,,LOCAL_ONLY_KEEP,23103
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_landlock_policy.py,,LOCAL_ONLY_KEEP,10377
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_landlock_pre_run_evidence.py,,LOCAL_ONLY_KEEP,15912
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_pre_run_evidence.py,,LOCAL_ONLY_KEEP,29784
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_prototypes.py,,LOCAL_ONLY_KEEP,90043
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_runtime_closure.py,,LOCAL_ONLY_KEEP,24722
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase2_runtime_contract.py,,LOCAL_ONLY_KEEP,16492
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase3_care_poe.py,,LOCAL_ONLY_KEEP,41080
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/phase3_cirf_track_v3.py,,LOCAL_ONLY_KEEP,208881
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/presets.py,,LOCAL_ONLY_KEEP,27999
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/prototype_bank.py,,LOCAL_ONLY_KEEP,11580
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/runtime_threads.py,,LOCAL_ONLY_KEEP,3725
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/schedule.py,,LOCAL_ONLY_KEEP,14775
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_authority_lock_builder.py,,LOCAL_ONLY_KEEP,41279
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_cache_build_matrix.py,,LOCAL_ONLY_KEEP,51612
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_diagnostic_bundle_loader.py,,LOCAL_ONLY_KEEP,4863
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_diagnostic_enrollment_control.py,,LOCAL_ONLY_KEEP,13888
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_diagnostic_query_control.py,,LOCAL_ONLY_KEEP,23969
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_formal_matrix.py,,LOCAL_ONLY_KEEP,29560
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_head_artifact.py,,LOCAL_ONLY_KEEP,12514
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_isolated_runner.py,,LOCAL_ONLY_KEEP,26659
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_leo_weak_lineage_seal.py,,LOCAL_ONLY_KEEP,31575
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_lineage_authority.py,,LOCAL_ONLY_KEEP,83587
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_metric_scorer.py,,LOCAL_ONLY_KEEP,49932
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_offline_target_package.py,,LOCAL_ONLY_KEEP,99753
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_prediction_artifact.py,,LOCAL_ONLY_KEEP,22832
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_predictor_bundle.py,,LOCAL_ONLY_KEEP,107016
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_predictor_entry.py,,LOCAL_ONLY_KEEP,17289
code/runner_tmp_phase1_clic12_20260812_v4/extract/code/cvsrffi/somph_predictor_runtime.py,,LOCAL_ONLY_KEEP,41102
