row,epoch,family,metric,value
B4,52,LOSS-META-SSL,proto,0.0
B4,52,LOSS-META-SSL,dom,0.0
B4,52,LOSS-META-SSL,adv,0.0
B4,52,LOSS-META-SSL,coverage,0.0
B4,52,LOSS-META-SSL,accepted,0.0
B4,52,LOSS-META-SSL,proto_agree,nan
B4,52,LOSS-META-SSL,teacher_conf,nan
B4,52,LOSS-META-SSL,active_proto,0.0
B4,52,LOSS-META-SSL-W,tx,0.0
B4,52,LOSS-META-SSL-W,proto,0.0
B4,52,LOSS-META-SSL-W,dom,0.0
B4,52,LOSS-META-SSL-W,adv,0.0
B4,52,LOSS-WEIGHT,dom,1.0
B4,52,LOSS-WEIGHT,adv,1.0
B4,52,LOSS-WEIGHT,orth,1.0
B4,52,LOSS-WEIGHT,cons,0.874
B4,52,LOSS-WEIGHT,group_ce,1.0
B4,52,LOSS-WEIGHT,aux_scale,1.0
B4,52,LOSS-TOP,cls,2.7795
B4,52,LOSS-TOP,adv,1.3338
B4,52,LOSS-TOP,dom,1.0905
B4,52,LOSS-TOP,cls_pa,0.8544
B4,52,LOSS-TOP,pa_kl,0.0578
B4,52,LOSS-TOP,cons,0.0281
B4,52,LOSS-TOP,pa_joint_inv,0.0091
B4,52,LOSS-TOP,pa_reg,0.0026
B4,52,LOSS-TOP,orth,0.0002
B4,52,GRAD,total,1.891
B4,52,GRAD,backbone,1.0
B4,52,GRAD,aux,0.75
B4,52,GRAD,domain,0.5
B4,53,LOSS-CORE-RAW,total,6.6773
B4,53,LOSS-CORE-RAW,cls,3.1137
B4,53,LOSS-CORE-RAW,dom,1.1187
B4,53,LOSS-CORE-RAW,adv,2.6647
B4,53,LOSS-CORE-RAW,orth,0.003
B4,53,LOSS-CORE-RAW,cons,0.3266
B4,53,LOSS-CORE-RAW,group_ce,4.952
B4,53,LOSS-CORE-W,cls,3.1137
B4,53,LOSS-CORE-W,dom,1.1187
B4,53,LOSS-CORE-W,adv,1.3324
B4,53,LOSS-CORE-W,orth,0.0002
B4,53,LOSS-CORE-W,cons,0.0287
B4,53,LOSS-CORE-W,group_ce,0.0
B4,53,LOSS-AUX-RAW,cls_pa,3.2829
B4,53,LOSS-AUX-RAW,cls_dac,0.0
B4,53,LOSS-AUX-RAW,pa_joint_inv,0.3519
B4,53,LOSS-AUX-RAW,pa_kl,2.6991
B4,53,LOSS-AUX-RAW,dac_reg,0.0
B4,53,LOSS-AUX-RAW,pa_reg,0.0169
B4,53,LOSS-AUX-RAW,gap_dac,0.0
B4,53,LOSS-AUX-RAW,gap_pa,0.143
B4,53,LOSS-AUX-RAW,cos_joint_pa,0.6481
B4,53,LOSS-AUX-RAW,cos_imp_pa,nan
B4,53,LOSS-AUX-W,cls_pa,0.8275
B4,53,LOSS-AUX-W,cls_dac,0.0
B4,53,LOSS-AUX-W,pa_joint_inv,0.0092
B4,53,LOSS-AUX-W,pa_kl,0.0562
B4,53,LOSS-AUX-W,dac_reg,0.0
B4,53,LOSS-AUX-W,pa_reg,0.0027
B4,53,LOSS-SAT-RAW,cls_sat,5.1754
B4,53,LOSS-SAT-RAW,sat_cons,0.0
B4,53,LOSS-SAT-RAW,sat_cos,nan
B4,53,LOSS-SAT-W,cls_sat,0.0
B4,53,LOSS-SAT-W,sat_cons,0.0
B4,53,LOSS-DG-RAW,proto,0.0
B4,53,LOSS-DG-RAW,proto_cos,nan
B4,53,LOSS-DG-RAW,supcon,0.0
B4,53,LOSS-DG-RAW,fishr,0.0
B4,53,LOSS-DG-RAW,feature_norm,39.6748
B4,53,LOSS-DG-RAW,z_id_norm,4.7807
B4,53,LOSS-DG-W,proto,0.0
B4,53,LOSS-DG-W,supcon,0.0
B4,53,LOSS-DG-W,fishr,0.0
B4,53,LOSS-DG-W,ow_feat,0.0
B4,53,LOSS-DG-W,feature_norm,0.0
B4,53,LOSS-OW-FEAT,loss,0.0
B4,53,LOSS-OW-FEAT,compact,0.0
B4,53,LOSS-OW-FEAT,inter,0.0
B4,53,LOSS-OW-FEAT,sample_margin,0.0
B4,53,LOSS-OW-FEAT,domain_align,0.0
B4,53,LOSS-OW-FEAT,active_cls,0.0
B4,53,LOSS-OW-FEAT,pos_deg,nan
B4,53,LOSS-OW-FEAT,min_inter_deg,nan
B4,53,LOSS-META-SSL,tx,0.0
B4,53,LOSS-META-SSL,proto,0.0
B4,53,LOSS-META-SSL,dom,0.0
B4,53,LOSS-META-SSL,adv,0.0
B4,53,LOSS-META-SSL,coverage,0.0
B4,53,LOSS-META-SSL,accepted,0.0
B4,53,LOSS-META-SSL,proto_agree,nan
B4,53,LOSS-META-SSL,teacher_conf,nan
B4,53,LOSS-META-SSL,active_proto,0.0
B4,53,LOSS-META-SSL-W,tx,0.0
B4,53,LOSS-META-SSL-W,proto,0.0
B4,53,LOSS-META-SSL-W,dom,0.0
B4,53,LOSS-META-SSL-W,adv,0.0
B4,53,LOSS-WEIGHT,dom,1.0
B4,53,LOSS-WEIGHT,adv,1.0
B4,53,LOSS-WEIGHT,orth,1.0
B4,53,LOSS-WEIGHT,cons,0.88
B4,53,LOSS-WEIGHT,group_ce,1.0
B4,53,LOSS-WEIGHT,aux_scale,1.0
B4,53,LOSS-TOP,cls,3.1137
B4,53,LOSS-TOP,adv,1.3324
B4,53,LOSS-TOP,dom,1.1187
B4,53,LOSS-TOP,cls_pa,0.8275
B4,53,LOSS-TOP,pa_kl,0.0562
B4,53,LOSS-TOP,cons,0.0287
B4,53,LOSS-TOP,pa_joint_inv,0.0092
B4,53,LOSS-TOP,pa_reg,0.0027
B4,53,LOSS-TOP,orth,0.0002
B4,53,GRAD,total,1.99
B4,53,GRAD,backbone,1.0
B4,53,GRAD,aux,0.75
B4,53,GRAD,domain,0.5
B4,54,LOSS-CORE-RAW,total,6.4466
B4,54,LOSS-CORE-RAW,cls,2.8512
B4,54,LOSS-CORE-RAW,dom,1.1337
B4,54,LOSS-CORE-RAW,adv,2.6681
B4,54,LOSS-CORE-RAW,orth,0.003
B4,54,LOSS-CORE-RAW,cons,0.3306
B4,54,LOSS-CORE-RAW,group_ce,4.5904
B4,54,LOSS-CORE-W,cls,2.8512
B4,54,LOSS-CORE-W,dom,1.1337
B4,54,LOSS-CORE-W,adv,1.334
B4,54,LOSS-CORE-W,orth,0.0002
B4,54,LOSS-CORE-W,cons,0.0293
B4,54,LOSS-CORE-W,group_ce,0.0
B4,54,LOSS-AUX-RAW,cls_pa,3.2624
B4,54,LOSS-AUX-RAW,cls_dac,0.0
B4,54,LOSS-AUX-RAW,pa_joint_inv,0.3526
B4,54,LOSS-AUX-RAW,pa_kl,2.697
B4,54,LOSS-AUX-RAW,dac_reg,0.0
B4,54,LOSS-AUX-RAW,pa_reg,0.0166
B4,54,LOSS-AUX-RAW,gap_dac,0.0
B4,54,LOSS-AUX-RAW,gap_pa,0.1416
B4,54,LOSS-AUX-RAW,cos_joint_pa,0.6474
B4,54,LOSS-AUX-RAW,cos_imp_pa,nan
B4,54,LOSS-AUX-W,cls_pa,0.8314
B4,54,LOSS-AUX-W,cls_dac,0.0
B4,54,LOSS-AUX-W,pa_joint_inv,0.0093
B4,54,LOSS-AUX-W,pa_kl,0.0566
B4,54,LOSS-AUX-W,dac_reg,0.0
B4,54,LOSS-AUX-W,pa_reg,0.0027
B4,54,LOSS-SAT-RAW,cls_sat,6.4492
B4,54,LOSS-SAT-RAW,sat_cons,0.0
B4,54,LOSS-SAT-RAW,sat_cos,nan
B4,54,LOSS-SAT-W,cls_sat,0.0
B4,54,LOSS-SAT-W,sat_cons,0.0
B4,54,LOSS-DG-RAW,proto,0.0
B4,54,LOSS-DG-RAW,proto_cos,nan
B4,54,LOSS-DG-RAW,supcon,0.0
B4,54,LOSS-DG-RAW,fishr,0.0
B4,54,LOSS-DG-RAW,feature_norm,39.317
B4,54,LOSS-DG-RAW,z_id_norm,4.701
B4,54,LOSS-DG-W,proto,0.0
B4,54,LOSS-DG-W,supcon,0.0
B4,54,LOSS-DG-W,fishr,0.0
B4,54,LOSS-DG-W,ow_feat,0.0
B4,54,LOSS-DG-W,feature_norm,0.0
B4,54,LOSS-OW-FEAT,loss,0.0
B4,54,LOSS-OW-FEAT,compact,0.0
B4,54,LOSS-OW-FEAT,inter,0.0
B4,54,LOSS-OW-FEAT,sample_margin,0.0
B4,54,LOSS-OW-FEAT,domain_align,0.0
B4,54,LOSS-OW-FEAT,active_cls,0.0
B4,54,LOSS-OW-FEAT,pos_deg,nan
B4,54,LOSS-OW-FEAT,min_inter_deg,nan
B4,54,LOSS-META-SSL,tx,0.0
B4,54,LOSS-META-SSL,proto,0.0
B4,54,LOSS-META-SSL,dom,0.0
B4,54,LOSS-META-SSL,adv,0.0
B4,54,LOSS-META-SSL,coverage,0.0
B4,54,LOSS-META-SSL,accepted,0.0
B4,54,LOSS-META-SSL,proto_agree,nan
B4,54,LOSS-META-SSL,teacher_conf,nan
B4,54,LOSS-META-SSL,active_proto,0.0
B4,54,LOSS-META-SSL-W,tx,0.0
B4,54,LOSS-META-SSL-W,proto,0.0
B4,54,LOSS-META-SSL-W,dom,0.0
B4,54,LOSS-META-SSL-W,adv,0.0
B4,54,LOSS-WEIGHT,dom,1.0
B4,54,LOSS-WEIGHT,adv,1.0
B4,54,LOSS-WEIGHT,orth,1.0
B4,54,LOSS-WEIGHT,cons,0.887
B4,54,LOSS-WEIGHT,group_ce,1.0
B4,54,LOSS-WEIGHT,aux_scale,1.0
B4,54,LOSS-TOP,cls,2.8512
B4,54,LOSS-TOP,adv,1.334
B4,54,LOSS-TOP,dom,1.1337
B4,54,LOSS-TOP,cls_pa,0.8314
B4,54,LOSS-TOP,pa_kl,0.0566
B4,54,LOSS-TOP,cons,0.0293
B4,54,LOSS-TOP,pa_joint_inv,0.0093
B4,54,LOSS-TOP,pa_reg,0.0027
B4,54,LOSS-TOP,orth,0.0002
B4,54,GRAD,total,2.06
B4,54,GRAD,backbone,1.0
B4,54,GRAD,aux,0.75
B4,54,GRAD,domain,0.5
B4,55,LOSS-CORE-RAW,total,6.8783
B4,55,LOSS-CORE-RAW,cls,3.2829
B4,55,LOSS-CORE-RAW,dom,1.1447
B4,55,LOSS-CORE-RAW,adv,2.6705
B4,55,LOSS-CORE-RAW,orth,0.0035
B4,55,LOSS-CORE-RAW,cons,0.3302
B4,55,LOSS-CORE-RAW,group_ce,5.2339
B4,55,LOSS-CORE-W,cls,3.2829
B4,55,LOSS-CORE-W,dom,1.1447
B4,55,LOSS-CORE-W,adv,1.3353
B4,55,LOSS-CORE-W,orth,0.0002
B4,55,LOSS-CORE-W,cons,0.0295
B4,55,LOSS-CORE-W,group_ce,0.0
B4,55,LOSS-AUX-RAW,cls_pa,3.1953
B4,55,LOSS-AUX-RAW,cls_dac,0.0
B4,55,LOSS-AUX-RAW,pa_joint_inv,0.3366
B4,55,LOSS-AUX-RAW,pa_kl,2.5795
B4,55,LOSS-AUX-RAW,dac_reg,0.0
B4,55,LOSS-AUX-RAW,pa_reg,0.0167
B4,55,LOSS-AUX-RAW,gap_dac,0.0
B4,55,LOSS-AUX-RAW,gap_pa,0.1428
B4,55,LOSS-AUX-RAW,cos_joint_pa,0.6634
B4,55,LOSS-AUX-RAW,cos_imp_pa,nan
B4,55,LOSS-AUX-W,cls_pa,0.8239
B4,55,LOSS-AUX-W,cls_dac,0.0
B4,55,LOSS-AUX-W,pa_joint_inv,0.0089
B4,55,LOSS-AUX-W,pa_kl,0.0547
B4,55,LOSS-AUX-W,dac_reg,0.0
B4,55,LOSS-AUX-W,pa_reg,0.0027
B4,55,LOSS-SAT-RAW,cls_sat,6.3807
B4,55,LOSS-SAT-RAW,sat_cons,0.0
B4,55,LOSS-SAT-RAW,sat_cos,nan
B4,55,LOSS-SAT-W,cls_sat,0.0
B4,55,LOSS-SAT-W,sat_cons,0.0
B4,55,LOSS-DG-RAW,proto,0.0
B4,55,LOSS-DG-RAW,proto_cos,nan
B4,55,LOSS-DG-RAW,supcon,0.0
B4,55,LOSS-DG-RAW,fishr,0.0
B4,55,LOSS-DG-RAW,feature_norm,40.778
B4,55,LOSS-DG-RAW,z_id_norm,4.8221
B4,55,LOSS-DG-W,proto,0.0
B4,55,LOSS-DG-W,supcon,0.0
B4,55,LOSS-DG-W,fishr,0.0
B4,55,LOSS-DG-W,ow_feat,0.0
B4,55,LOSS-DG-W,feature_norm,0.0
B4,55,LOSS-OW-FEAT,loss,0.0
B4,55,LOSS-OW-FEAT,compact,0.0
B4,55,LOSS-OW-FEAT,inter,0.0
B4,55,LOSS-OW-FEAT,sample_margin,0.0
B4,55,LOSS-OW-FEAT,domain_align,0.0
B4,55,LOSS-OW-FEAT,active_cls,0.0
B4,55,LOSS-OW-FEAT,pos_deg,nan
B4,55,LOSS-OW-FEAT,min_inter_deg,nan
B4,55,LOSS-META-SSL,tx,0.0
B4,55,LOSS-META-SSL,proto,0.0
B4,55,LOSS-META-SSL,dom,0.0
B4,55,LOSS-META-SSL,adv,0.0
B4,55,LOSS-META-SSL,coverage,0.0
B4,55,LOSS-META-SSL,accepted,0.0
B4,55,LOSS-META-SSL,proto_agree,nan
B4,55,LOSS-META-SSL,teacher_conf,nan
B4,55,LOSS-META-SSL,active_proto,0.0
B4,55,LOSS-META-SSL-W,tx,0.0
B4,55,LOSS-META-SSL-W,proto,0.0
B4,55,LOSS-META-SSL-W,dom,0.0
B4,55,LOSS-META-SSL-W,adv,0.0
B4,55,LOSS-WEIGHT,dom,1.0
B4,55,LOSS-WEIGHT,adv,1.0
B4,55,LOSS-WEIGHT,orth,1.0
B4,55,LOSS-WEIGHT,cons,0.895
B4,55,LOSS-WEIGHT,group_ce,1.0
B4,55,LOSS-WEIGHT,aux_scale,1.0
B4,55,LOSS-TOP,cls,3.2829
B4,55,LOSS-TOP,adv,1.3353
B4,55,LOSS-TOP,dom,1.1447
B4,55,LOSS-TOP,cls_pa,0.8239
B4,55,LOSS-TOP,pa_kl,0.0547
B4,55,LOSS-TOP,cons,0.0295
B4,55,LOSS-TOP,pa_joint_inv,0.0089
B4,55,LOSS-TOP,pa_reg,0.0027
B4,55,LOSS-TOP,orth,0.0002
B4,55,GRAD,total,1.951
B4,55,GRAD,backbone,1.0
B4,55,GRAD,aux,0.75
B4,55,GRAD,domain,0.5
B4,56,LOSS-CORE-RAW,total,6.3989
B4,56,LOSS-CORE-RAW,cls,2.8623
B4,56,LOSS-CORE-RAW,dom,1.09
B4,56,LOSS-CORE-RAW,adv,2.6741
B4,56,LOSS-CORE-RAW,orth,0.0036
B4,56,LOSS-CORE-RAW,cons,0.3215
B4,56,LOSS-CORE-RAW,group_ce,4.7208
B4,56,LOSS-CORE-W,cls,2.8623
B4,56,LOSS-CORE-W,dom,1.09
B4,56,LOSS-CORE-W,adv,1.3371
B4,56,LOSS-CORE-W,orth,0.0002
B4,56,LOSS-CORE-W,cons,0.029
B4,56,LOSS-CORE-W,group_ce,0.0
B4,56,LOSS-AUX-RAW,cls_pa,3.1166
B4,56,LOSS-AUX-RAW,cls_dac,0.0
B4,56,LOSS-AUX-RAW,pa_joint_inv,0.3307
B4,56,LOSS-AUX-RAW,pa_kl,2.5399
B4,56,LOSS-AUX-RAW,dac_reg,0.0
B4,56,LOSS-AUX-RAW,pa_reg,0.0167
B4,56,LOSS-AUX-RAW,gap_dac,0.0
B4,56,LOSS-AUX-RAW,gap_pa,0.143
B4,56,LOSS-AUX-RAW,cos_joint_pa,0.6693
B4,56,LOSS-AUX-RAW,cos_imp_pa,nan
B4,56,LOSS-AUX-W,cls_pa,0.8137
B4,56,LOSS-AUX-W,cls_dac,0.0
B4,56,LOSS-AUX-W,pa_joint_inv,0.0088
B4,56,LOSS-AUX-W,pa_kl,0.0544
B4,56,LOSS-AUX-W,dac_reg,0.0
B4,56,LOSS-AUX-W,pa_reg,0.0027
B4,56,LOSS-SAT-RAW,cls_sat,7.2378
B4,56,LOSS-SAT-RAW,sat_cons,0.0
B4,56,LOSS-SAT-RAW,sat_cos,nan
B4,56,LOSS-SAT-W,cls_sat,0.0
B4,56,LOSS-SAT-W,sat_cons,0.0
B4,56,LOSS-DG-RAW,proto,0.0
B4,56,LOSS-DG-RAW,proto_cos,nan
B4,56,LOSS-DG-RAW,supcon,0.0
B4,56,LOSS-DG-RAW,fishr,0.0
B4,56,LOSS-DG-RAW,feature_norm,43.0381
B4,56,LOSS-DG-RAW,z_id_norm,4.951
B4,56,LOSS-DG-W,proto,0.0
B4,56,LOSS-DG-W,supcon,0.0
B4,56,LOSS-DG-W,fishr,0.0
B4,56,LOSS-DG-W,ow_feat,0.0
B4,56,LOSS-DG-W,feature_norm,0.0
B4,56,LOSS-OW-FEAT,loss,0.0
B4,56,LOSS-OW-FEAT,compact,0.0
B4,56,LOSS-OW-FEAT,inter,0.0
B4,56,LOSS-OW-FEAT,sample_margin,0.0
B4,56,LOSS-OW-FEAT,domain_align,0.0
B4,56,LOSS-OW-FEAT,active_cls,0.0
B4,56,LOSS-OW-FEAT,pos_deg,nan
B4,56,LOSS-OW-FEAT,min_inter_deg,nan
B4,56,LOSS-META-SSL,tx,0.0
B4,56,LOSS-META-SSL,proto,0.0
B4,56,LOSS-META-SSL,dom,0.0
B4,56,LOSS-META-SSL,adv,0.0
B4,56,LOSS-META-SSL,coverage,0.0
B4,56,LOSS-META-SSL,accepted,0.0
B4,56,LOSS-META-SSL,proto_agree,nan
B4,56,LOSS-META-SSL,teacher_conf,nan
B4,56,LOSS-META-SSL,active_proto,0.0
B4,56,LOSS-META-SSL-W,tx,0.0
B4,56,LOSS-META-SSL-W,proto,0.0
B4,56,LOSS-META-SSL-W,dom,0.0
B4,56,LOSS-META-SSL-W,adv,0.0
B4,56,LOSS-WEIGHT,dom,1.0
B4,56,LOSS-WEIGHT,adv,1.0
B4,56,LOSS-WEIGHT,orth,1.0
B4,56,LOSS-WEIGHT,cons,0.903
B4,56,LOSS-WEIGHT,group_ce,1.0
B4,56,LOSS-WEIGHT,aux_scale,1.0
B4,56,LOSS-TOP,cls,2.8623
B4,56,LOSS-TOP,adv,1.3371
B4,56,LOSS-TOP,dom,1.09
B4,56,LOSS-TOP,cls_pa,0.8137
B4,56,LOSS-TOP,pa_kl,0.0544
B4,56,LOSS-TOP,cons,0.029
B4,56,LOSS-TOP,pa_joint_inv,0.0088
B4,56,LOSS-TOP,pa_reg,0.0027
B4,56,LOSS-TOP,orth,0.0002
B4,56,GRAD,total,1.993
B4,56,GRAD,backbone,1.0
B4,56,GRAD,aux,0.75
B4,56,GRAD,domain,0.5
B4,57,LOSS-CORE-RAW,total,6.7747
B4,57,LOSS-CORE-RAW,cls,3.1666
B4,57,LOSS-CORE-RAW,dom,1.1477
B4,57,LOSS-CORE-RAW,adv,2.6817
B4,57,LOSS-CORE-RAW,orth,0.0032
B4,57,LOSS-CORE-RAW,cons,0.3343
B4,57,LOSS-CORE-RAW,group_ce,5.0438
B4,57,LOSS-CORE-W,cls,3.1666
B4,57,LOSS-CORE-W,dom,1.1477
B4,57,LOSS-CORE-W,adv,1.3409
B4,57,LOSS-CORE-W,orth,0.0002
B4,57,LOSS-CORE-W,cons,0.0305
B4,57,LOSS-CORE-W,group_ce,0.0
B4,57,LOSS-AUX-RAW,cls_pa,3.1626
B4,57,LOSS-AUX-RAW,cls_dac,0.0
B4,57,LOSS-AUX-RAW,pa_joint_inv,0.3309
B4,57,LOSS-AUX-RAW,pa_kl,2.5724
B4,57,LOSS-AUX-RAW,dac_reg,0.0
B4,57,LOSS-AUX-RAW,pa_reg,0.0167
B4,57,LOSS-AUX-RAW,gap_dac,0.0
B4,57,LOSS-AUX-RAW,gap_pa,0.1408
B4,57,LOSS-AUX-RAW,cos_joint_pa,0.6691
B4,57,LOSS-AUX-RAW,cos_imp_pa,nan
B4,57,LOSS-AUX-W,cls_pa,0.8366
B4,57,LOSS-AUX-W,cls_dac,0.0
B4,57,LOSS-AUX-W,pa_joint_inv,0.0089
B4,57,LOSS-AUX-W,pa_kl,0.0557
B4,57,LOSS-AUX-W,dac_reg,0.0
B4,57,LOSS-AUX-W,pa_reg,0.0027
B4,57,LOSS-SAT-RAW,cls_sat,5.0609
B4,57,LOSS-SAT-RAW,sat_cons,0.0
B4,57,LOSS-SAT-RAW,sat_cos,nan
B4,57,LOSS-SAT-W,cls_sat,0.0
B4,57,LOSS-SAT-W,sat_cons,0.0
B4,57,LOSS-DG-RAW,proto,0.0
B4,57,LOSS-DG-RAW,proto_cos,nan
B4,57,LOSS-DG-RAW,supcon,0.0
B4,57,LOSS-DG-RAW,fishr,0.0
B4,57,LOSS-DG-RAW,feature_norm,40.7904
B4,57,LOSS-DG-RAW,z_id_norm,4.6958
B4,57,LOSS-DG-W,proto,0.0
B4,57,LOSS-DG-W,supcon,0.0
B4,57,LOSS-DG-W,fishr,0.0
B4,57,LOSS-DG-W,ow_feat,0.0
B4,57,LOSS-DG-W,feature_norm,0.0
B4,57,LOSS-OW-FEAT,loss,0.0
B4,57,LOSS-OW-FEAT,compact,0.0
B4,57,LOSS-OW-FEAT,inter,0.0
B4,57,LOSS-OW-FEAT,sample_margin,0.0
B4,57,LOSS-OW-FEAT,domain_align,0.0
B4,57,LOSS-OW-FEAT,active_cls,0.0
B4,57,LOSS-OW-FEAT,pos_deg,nan
B4,57,LOSS-OW-FEAT,min_inter_deg,nan
B4,57,LOSS-META-SSL,tx,0.0
B4,57,LOSS-META-SSL,proto,0.0
B4,57,LOSS-META-SSL,dom,0.0
B4,57,LOSS-META-SSL,adv,0.0
B4,57,LOSS-META-SSL,coverage,0.0
B4,57,LOSS-META-SSL,accepted,0.0
B4,57,LOSS-META-SSL,proto_agree,nan
B4,57,LOSS-META-SSL,teacher_conf,nan
B4,57,LOSS-META-SSL,active_proto,0.0
B4,57,LOSS-META-SSL-W,tx,0.0
B4,57,LOSS-META-SSL-W,proto,0.0
B4,57,LOSS-META-SSL-W,dom,0.0
B4,57,LOSS-META-SSL-W,adv,0.0
B4,57,LOSS-WEIGHT,dom,1.0
B4,57,LOSS-WEIGHT,adv,1.0
B4,57,LOSS-WEIGHT,orth,1.0
B4,57,LOSS-WEIGHT,cons,0.911
B4,57,LOSS-WEIGHT,group_ce,1.0
B4,57,LOSS-WEIGHT,aux_scale,1.0
B4,57,LOSS-TOP,cls,3.1666
B4,57,LOSS-TOP,adv,1.3409
B4,57,LOSS-TOP,dom,1.1477
B4,57,LOSS-TOP,cls_pa,0.8366
B4,57,LOSS-TOP,pa_kl,0.0557
B4,57,LOSS-TOP,cons,0.0305
B4,57,LOSS-TOP,pa_joint_inv,0.0089
B4,57,LOSS-TOP,pa_reg,0.0027
B4,57,LOSS-TOP,orth,0.0002
B4,57,GRAD,total,2.198
B4,57,GRAD,backbone,1.0
B4,57,GRAD,aux,0.75
B4,57,GRAD,domain,0.5
B4,58,LOSS-CORE-RAW,total,6.8615
B4,58,LOSS-CORE-RAW,cls,3.2868
B4,58,LOSS-CORE-RAW,dom,1.1465
B4,58,LOSS-CORE-RAW,adv,2.6777
B4,58,LOSS-CORE-RAW,orth,0.0032
B4,58,LOSS-CORE-RAW,cons,0.3232
B4,58,LOSS-CORE-RAW,group_ce,4.9908
B4,58,LOSS-CORE-W,cls,3.2868
B4,58,LOSS-CORE-W,dom,1.1465
B4,58,LOSS-CORE-W,adv,1.3389
B4,58,LOSS-CORE-W,orth,0.0002
B4,58,LOSS-CORE-W,cons,0.0298
B4,58,LOSS-CORE-W,group_ce,0.0
B4,58,LOSS-AUX-RAW,cls_pa,2.9947
B4,58,LOSS-AUX-RAW,cls_dac,0.0
B4,58,LOSS-AUX-RAW,pa_joint_inv,0.327
B4,58,LOSS-AUX-RAW,pa_kl,2.4359
B4,58,LOSS-AUX-RAW,dac_reg,0.0
B4,58,LOSS-AUX-RAW,pa_reg,0.0166
B4,58,LOSS-AUX-RAW,gap_dac,0.0
B4,58,LOSS-AUX-RAW,gap_pa,0.1409
B4,58,LOSS-AUX-RAW,cos_joint_pa,0.673
B4,58,LOSS-AUX-RAW,cos_imp_pa,nan
B4,58,LOSS-AUX-W,cls_pa,0.8033
B4,58,LOSS-AUX-W,cls_dac,0.0
B4,58,LOSS-AUX-W,pa_joint_inv,0.0089
B4,58,LOSS-AUX-W,pa_kl,0.0533
B4,58,LOSS-AUX-W,dac_reg,0.0
B4,58,LOSS-AUX-W,pa_reg,0.0028
B4,58,LOSS-SAT-RAW,cls_sat,5.7557
B4,58,LOSS-SAT-RAW,sat_cons,0.0
B4,58,LOSS-SAT-RAW,sat_cos,nan
B4,58,LOSS-SAT-W,cls_sat,0.0
B4,58,LOSS-SAT-W,sat_cons,0.0
B4,58,LOSS-DG-RAW,proto,0.0
B4,58,LOSS-DG-RAW,proto_cos,nan
B4,58,LOSS-DG-RAW,supcon,0.0
B4,58,LOSS-DG-RAW,fishr,0.0
B4,58,LOSS-DG-RAW,feature_norm,43.195
B4,58,LOSS-DG-RAW,z_id_norm,4.9146
B4,58,LOSS-DG-W,proto,0.0
B4,58,LOSS-DG-W,supcon,0.0
B4,58,LOSS-DG-W,fishr,0.0
B4,58,LOSS-DG-W,ow_feat,0.0
B4,58,LOSS-DG-W,feature_norm,0.0
B4,58,LOSS-OW-FEAT,loss,0.0
B4,58,LOSS-OW-FEAT,compact,0.0
B4,58,LOSS-OW-FEAT,inter,0.0
B4,58,LOSS-OW-FEAT,sample_margin,0.0
B4,58,LOSS-OW-FEAT,domain_align,0.0
B4,58,LOSS-OW-FEAT,active_cls,0.0
B4,58,LOSS-OW-FEAT,pos_deg,nan
B4,58,LOSS-OW-FEAT,min_inter_deg,nan
B4,58,LOSS-META-SSL,tx,0.0
B4,58,LOSS-META-SSL,proto,0.0
B4,58,LOSS-META-SSL,dom,0.0
B4,58,LOSS-META-SSL,adv,0.0
B4,58,LOSS-META-SSL,coverage,0.0
B4,58,LOSS-META-SSL,accepted,0.0
B4,58,LOSS-META-SSL,proto_agree,nan
B4,58,LOSS-META-SSL,teacher_conf,nan
B4,58,LOSS-META-SSL,active_proto,0.0
B4,58,LOSS-META-SSL-W,tx,0.0
B4,58,LOSS-META-SSL-W,proto,0.0
B4,58,LOSS-META-SSL-W,dom,0.0
B4,58,LOSS-META-SSL-W,adv,0.0
B4,58,LOSS-WEIGHT,dom,1.0
B4,58,LOSS-WEIGHT,adv,1.0
B4,58,LOSS-WEIGHT,orth,1.0
B4,58,LOSS-WEIGHT,cons,0.921
B4,58,LOSS-WEIGHT,group_ce,1.0
B4,58,LOSS-WEIGHT,aux_scale,1.0
B4,58,LOSS-TOP,cls,3.2868
B4,58,LOSS-TOP,adv,1.3389
B4,58,LOSS-TOP,dom,1.1465
B4,58,LOSS-TOP,cls_pa,0.8033
B4,58,LOSS-TOP,pa_kl,0.0533
B4,58,LOSS-TOP,cons,0.0298
B4,58,LOSS-TOP,pa_joint_inv,0.0089
B4,58,LOSS-TOP,pa_reg,0.0028
B4,58,LOSS-TOP,orth,0.0002
B4,58,GRAD,total,1.946
B4,58,GRAD,backbone,1.0
B4,58,GRAD,aux,0.75
B4,58,GRAD,domain,0.5
B4,59,LOSS-CORE-RAW,total,6.9129
B4,59,LOSS-CORE-RAW,cls,3.3179
B4,59,LOSS-CORE-RAW,dom,1.1372
B4,59,LOSS-CORE-RAW,adv,2.6781
B4,59,LOSS-CORE-RAW,orth,0.0033
B4,59,LOSS-CORE-RAW,cons,0.3363
B4,59,LOSS-CORE-RAW,group_ce,5.1977
B4,59,LOSS-CORE-W,cls,3.3179
B4,59,LOSS-CORE-W,dom,1.1372
B4,59,LOSS-CORE-W,adv,1.339
B4,59,LOSS-CORE-W,orth,0.0002
B4,59,LOSS-CORE-W,cons,0.0313
B4,59,LOSS-CORE-W,group_ce,0.0
