before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.6666666865348816,0.06666666269302368,20,protonet_cda,20-1,leo_low_elev_weak,713102,0.7333333492279053
0.675000011920929,-0.04166668653488159,20,protonet_cda,20-1,leo_rain_weak,713102,0.6333333253860474
0.7083333134651184,0.050000011920928955,5,dadda_sda,20-1,leo_clear_weak,713102,0.7583333253860474
0.6666666865348816,0.016666650772094727,5,dadda_sda,20-1,leo_low_elev_weak,713102,0.6833333373069763
0.675000011920929,0.050000011920928955,5,dadda_sda,20-1,leo_rain_weak,713102,0.7250000238418579
0.7083333134651184,0.125,5,mrior_sda,20-1,leo_clear_weak,713102,0.8333333134651184
0.6666666865348816,0.125,5,mrior_sda,20-1,leo_low_elev_weak,713102,0.7916666865348816
0.675000011920929,0.06666666269302368,5,mrior_sda,20-1,leo_rain_weak,713102,0.7416666746139526
0.7083333134651184,-0.016666650772094727,5,protonet_cda,20-1,leo_clear_weak,713102,0.6916666626930237
0.6666666865348816,-0.04166668653488159,5,protonet_cda,20-1,leo_low_elev_weak,713102,0.625
0.675000011920929,-0.050000011920928955,5,protonet_cda,20-1,leo_rain_weak,713102,0.625
0.6083333492279053,-0.008333325386047363,1,dadda_sda,20-1,leo_clear_weak,713103,0.6000000238418579
0.5833333134651184,-0.041666626930236816,1,dadda_sda,20-1,leo_low_elev_weak,713103,0.5416666865348816
0.6166666746139526,-0.025000035762786865,1,dadda_sda,20-1,leo_rain_weak,713103,0.5916666388511658
0.6083333492279053,-0.11666667461395264,1,mrior_sda,20-1,leo_clear_weak,713103,0.49166667461395264
0.5833333134651184,0.050000011920928955,1,mrior_sda,20-1,leo_low_elev_weak,713103,0.6333333253860474
0.6166666746139526,-0.06666666269302368,1,mrior_sda,20-1,leo_rain_weak,713103,0.550000011920929
0.6083333492279053,-0.18333333730697632,1,protonet_cda,20-1,leo_clear_weak,713103,0.42500001192092896
0.5833333134651184,-0.18333330750465393,1,protonet_cda,20-1,leo_low_elev_weak,713103,0.4000000059604645
0.6166666746139526,-0.04166668653488159,1,protonet_cda,20-1,leo_rain_weak,713103,0.574999988079071
0.6083333492279053,0.09999996423721313,10,dadda_sda,20-1,leo_clear_weak,713103,0.7083333134651184
0.5833333134651184,0.05833333730697632,10,dadda_sda,20-1,leo_low_elev_weak,713103,0.6416666507720947
0.6166666746139526,0.1666666865348816,10,dadda_sda,20-1,leo_rain_weak,713103,0.7833333611488342
0.6083333492279053,0.16666662693023682,10,mrior_sda,20-1,leo_clear_weak,713103,0.7749999761581421
0.5833333134651184,0.19166666269302368,10,mrior_sda,20-1,leo_low_elev_weak,713103,0.7749999761581421
0.6166666746139526,0.17500001192092896,10,mrior_sda,20-1,leo_rain_weak,713103,0.7916666865348816
0.6083333492279053,-0.05833333730697632,10,protonet_cda,20-1,leo_clear_weak,713103,0.550000011920929
0.5833333134651184,-0.04999995231628418,10,protonet_cda,20-1,leo_low_elev_weak,713103,0.5333333611488342
0.6166666746139526,0.008333325386047363,10,protonet_cda,20-1,leo_rain_weak,713103,0.625
0.6083333492279053,-0.10000002384185791,2,dadda_sda,20-1,leo_clear_weak,713103,0.5083333253860474
0.5833333134651184,0.025000035762786865,2,dadda_sda,20-1,leo_low_elev_weak,713103,0.6083333492279053
0.6166666746139526,-0.050000011920928955,2,dadda_sda,20-1,leo_rain_weak,713103,0.5666666626930237
0.6083333492279053,0.016666650772094727,2,mrior_sda,20-1,leo_clear_weak,713103,0.625
0.5833333134651184,0.025000035762786865,2,mrior_sda,20-1,leo_low_elev_weak,713103,0.6083333492279053
0.6166666746139526,0.016666650772094727,2,mrior_sda,20-1,leo_rain_weak,713103,0.6333333253860474
0.6083333492279053,-0.18333333730697632,2,protonet_cda,20-1,leo_clear_weak,713103,0.42500001192092896
0.5833333134651184,-0.041666626930236816,2,protonet_cda,20-1,leo_low_elev_weak,713103,0.5416666865348816
0.6166666746139526,-0.016666650772094727,2,protonet_cda,20-1,leo_rain_weak,713103,0.6000000238418579
0.6083333492279053,0.13333332538604736,20,dadda_sda,20-1,leo_clear_weak,713103,0.7416666746139526
0.5833333134651184,0.15000003576278687,20,dadda_sda,20-1,leo_low_elev_weak,713103,0.7333333492279053
0.6166666746139526,0.15833330154418945,20,dadda_sda,20-1,leo_rain_weak,713103,0.7749999761581421
0.6083333492279053,0.30000001192092896,20,mrior_sda,20-1,leo_clear_weak,713103,0.9083333611488342
0.5833333134651184,0.3250000476837158,20,mrior_sda,20-1,leo_low_elev_weak,713103,0.9083333611488342
0.6166666746139526,0.28333330154418945,20,mrior_sda,20-1,leo_rain_weak,713103,0.8999999761581421
