method,scene,group_type,group,accuracy,closed_set_accuracy,accepted_risk,coverage,nll,brier,ece,count,accepted_count
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[0,2]",0.64475,0.6447499990463257,0.3552500009536743,1.0,74.35768127441406,0.709370493888855,0.3546201287972508,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[0,3]",0.971,0.9710000157356262,0.02899998426437378,1.0,1.25238835811615,0.05739753320813179,0.028729475023283157,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[0,4]",0.18,0.18000000715255737,0.8199999928474426,1.0,321.1188659667969,1.6385414600372314,0.8187513369703083,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[0,5]",0.342,0.34200000762939453,0.6579999923706055,1.0,235.7121124267578,1.3136662244796753,0.6566807749914005,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[10,0]",0.19525,0.195250004529953,0.804749995470047,1.0,140.0521697998047,1.6032497882843018,0.8001954501087312,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[10,1]",0.3095,0.3095000088214874,0.6904999911785126,1.0,94.74034118652344,1.3753496408462524,0.6868696599485702,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[10,2]",0.09775,0.09775000065565109,0.9022499993443489,1.0,194.15179443359375,1.801987648010254,0.9011241279222304,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[10,3]",0.82175,0.8217499852180481,0.1782500147819519,1.0,11.48703384399414,0.35202035307884216,0.174547503618669,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[10,4]",0.1035,0.10350000113248825,0.8964999988675117,1.0,377.99249267578125,1.7906734943389893,0.8948490586626576,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[10,5]",0.769,0.7689999938011169,0.23100000619888306,1.0,57.27842330932617,0.4594663977622986,0.23022310770102195,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[11,0]",0.0565,0.05649999901652336,0.9435000009834766,1.0,211.96685791015625,1.884540319442749,0.9417307863914175,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[11,1]",0.283,0.28299999237060547,0.7170000076293945,1.0,149.56317138671875,1.431304693222046,0.7150908591793268,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[11,2]",0.00075,0.000750000006519258,0.9992499999934807,1.0,253.61557006835938,1.9975183010101318,0.9985457907896489,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[11,3]",0.99075,0.9907500147819519,0.009249985218048096,1.0,0.5406275391578674,0.01827356219291687,0.009240005867468426,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[11,4]",0.24525,0.24525000154972076,0.7547499984502792,1.0,201.61314392089844,1.5069080591201782,0.7532288755028276,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[11,5]",0.66075,0.6607499718666077,0.33925002813339233,1.0,95.0421371459961,0.6773422956466675,0.3390250155935064,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[2,0]",0.06,0.05999999865889549,0.9400000013411045,1.0,241.44293212890625,1.8788964748382568,0.9395161691209069,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[2,1]",0.05475,0.054749999195337296,0.9452500008046627,1.0,202.52841186523438,1.8895212411880493,0.9446053602005122,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[2,2]",0.0745,0.07450000196695328,0.9254999980330467,1.0,228.17507934570312,1.847837209701538,0.9236111341015203,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[2,3]",0.6375,0.637499988079071,0.36250001192092896,1.0,31.935544967651367,0.7183765172958374,0.3583586467175337,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[2,4]",0.129,0.1289999932050705,0.8710000067949295,1.0,363.03582763671875,1.739130973815918,0.869451235877932,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[2,5]",0.559,0.5590000152587891,0.44099998474121094,1.0,160.82400512695312,0.8801783323287964,0.4402074895770056,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[5,0]",0.1295,0.12950000166893005,0.87049999833107,1.0,195.87498474121094,1.7367241382598877,0.8666497374360915,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[5,1]",0.278,0.27799999713897705,0.722000002861023,1.0,130.14646911621094,1.4417080879211426,0.7200483943347535,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[5,2]",0.35675,0.3567500114440918,0.6432499885559082,1.0,118.73497772216797,1.2792738676071167,0.6390985863399692,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[5,3]",0.8885,0.8884999752044678,0.11150002479553223,1.0,7.120050430297852,0.22096648812294006,0.11028504639034509,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[5,4]",0.2425,0.24250000715255737,0.7574999928474426,1.0,247.5496063232422,1.5131837129592896,0.7563496228794975,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[5,5]",0.886,0.8859999775886536,0.11400002241134644,1.0,27.576536178588867,0.22640004754066467,0.11346730573859531,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[7,0]",0.1065,0.10649999976158142,0.8935000002384186,1.0,203.09312438964844,1.7836980819702148,0.8912917042653135,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[7,1]",0.329,0.32899999618530273,0.6710000038146973,1.0,122.7613525390625,1.338571548461914,0.6692596416323795,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[7,2]",0.04025,0.04024999961256981,0.9597500003874302,1.0,223.36712646484375,1.9176809787750244,0.9581761564768385,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[7,3]",0.7575,0.7574999928474426,0.24250000715255737,1.0,20.440929412841797,0.4809369146823883,0.23927929624915123,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[7,4]",0.04175,0.041749998927116394,0.9582500010728836,1.0,508.8892822265625,1.9132344722747803,0.9560051724110963,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[7,5]",0.557,0.5569999814033508,0.44300001859664917,1.0,183.74124145507812,0.8854294419288635,0.4428918502526358,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[9,0]",0.2425,0.24250000715255737,0.7574999928474426,1.0,162.43482971191406,1.5111994743347168,0.7557725462829694,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[9,1]",0.148,0.14800000190734863,0.8519999980926514,1.0,192.14369201660156,1.7030574083328247,0.8516066970187239,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[9,2]",0.077,0.07699999958276749,0.9230000004172325,1.0,200.8052520751953,1.843658685684204,0.921598524437286,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[9,3]",0.989,0.9890000224113464,0.010999977588653564,1.0,0.7349159121513367,0.02147451601922512,0.010827715144841932,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[9,4]",0.2975,0.29750001430511475,0.7024999856948853,1.0,188.13731384277344,1.40315580368042,0.7013327796885278,4000,4000
diagonal_gaussian,leo_rain_weak,by_receiver_class,"[9,5]",0.597,0.597000002861023,0.40299999713897705,1.0,99.51008605957031,0.8023301362991333,0.40091193325133645,4000,4000
linear_ridge,clean,by_receiver,[0],0.7994166666666667,0.7994166612625122,0.2005833387374878,1.0,1.3136451244354248,0.6300780177116394,0.49228775035408034,24000,24000
linear_ridge,clean,by_receiver,[10],0.77975,0.7797499895095825,0.22025001049041748,1.0,1.3272501230239868,0.638512134552002,0.4765091690351255,24000,24000
linear_ridge,clean,by_receiver,[11],0.7724166666666666,0.7724166512489319,0.22758334875106812,1.0,1.3377737998962402,0.641563355922699,0.4665238960278657,24000,24000
linear_ridge,clean,by_receiver,[2],0.6115833333333334,0.6115833520889282,0.3884166479110718,1.0,1.4603629112243652,0.6961901187896729,0.31269101705402136,24000,24000
linear_ridge,clean,by_receiver,[5],0.8500833333333333,0.8500833511352539,0.1499166488647461,1.0,1.2895357608795166,0.6226003170013428,0.5444548285977362,24000,24000
linear_ridge,clean,by_receiver,[7],0.6939583333333333,0.6939583420753479,0.3060416579246521,1.0,1.4337835311889648,0.6867896318435669,0.4019613024829596,24000,24000
linear_ridge,clean,by_receiver,[9],0.7062916666666667,0.706291675567627,0.29370832443237305,1.0,1.3573706150054932,0.6525800824165344,0.39977022365201265,24000,24000
linear_ridge,clean,by_day,[1],0.7848095238095238,0.7848095297813416,0.21519047021865845,1.0,1.327299952507019,0.6385022401809692,0.4782746517594205,42000,42000
linear_ridge,clean,by_day,[2],0.6952380952380952,0.6952381134033203,0.3047618865966797,1.0,1.3776285648345947,0.6596027612686157,0.3894184253294952,42000,42000
linear_ridge,clean,by_day,[3],0.7692857142857142,0.7692857384681702,0.23071426153182983,1.0,1.3478033542633057,0.6483394503593445,0.4663964323226537,42000,42000
linear_ridge,clean,by_day,[0],0.7298095238095238,0.7298095226287842,0.2701904773712158,1.0,1.3871091604232788,0.6640204787254333,0.4289047998317983,42000,42000
linear_ridge,clean,by_class,[0],0.8856071428571428,0.885607123374939,0.11439287662506104,1.0,1.2227916717529297,0.5920343995094299,0.5681024946461548,28000,28000
linear_ridge,clean,by_class,[1],0.5011785714285715,0.5011785626411438,0.4988214373588562,1.0,1.580777883529663,0.7548276782035828,0.329348266357556,28000,28000
linear_ridge,clean,by_class,[2],0.58325,0.5832499861717224,0.4167500138282776,1.0,1.5465431213378906,0.7324722409248352,0.3203175667549658,28000,28000
linear_ridge,clean,by_class,[3],0.6518214285714286,0.6518214344978333,0.34817856550216675,1.0,1.3860725164413452,0.6600444912910461,0.3342352065446903,28000,28000
linear_ridge,clean,by_class,[4],0.9971071428571429,0.9971071481704712,0.0028928518295288086,1.0,1.1268832683563232,0.5470442771911621,0.6713639216068259,28000,28000
linear_ridge,clean,by_class,[5],0.84975,0.8497499823570251,0.15025001764297485,1.0,1.2966928482055664,0.6292743682861328,0.5467122260597534,28000,28000
linear_ridge,clean,by_receiver_day,"[0,1]",0.8208333333333333,0.8208333253860474,0.17916667461395264,1.0,1.2773923873901367,0.6132009029388428,0.521714588670875,6000,6000
linear_ridge,clean,by_receiver_day,"[0,2]",0.8891666666666667,0.8891666531562805,0.11083334684371948,1.0,1.2504782676696777,0.6044284701347351,0.5747110643933411,6000,6000
linear_ridge,clean,by_receiver_day,"[0,3]",0.8423333333333334,0.8423333168029785,0.15766668319702148,1.0,1.3016276359558105,0.6279512643814087,0.5330812425891054,6000,6000
linear_ridge,clean,by_receiver_day,"[10,1]",0.7968333333333333,0.796833336353302,0.203166663646698,1.0,1.3087671995162964,0.6290625929832458,0.491035315732006,6000,6000
linear_ridge,clean,by_receiver_day,"[10,2]",0.6851666666666667,0.6851666569709778,0.3148333430290222,1.0,1.3768889904022217,0.6601880192756653,0.3836682413748349,6000,6000
linear_ridge,clean,by_receiver_day,"[10,3]",0.8485,0.8485000133514404,0.15149998664855957,1.0,1.3048330545425415,0.6308995485305786,0.5461662326706573,6000,6000
linear_ridge,clean,by_receiver_day,"[11,1]",0.8251666666666667,0.825166642665863,0.17483335733413696,1.0,1.2927265167236328,0.622873842716217,0.5254288508294849,6000,6000
linear_ridge,clean,by_receiver_day,"[11,2]",0.737,0.7369999885559082,0.2630000114440918,1.0,1.3695968389511108,0.653753936290741,0.42952591758876224,6000,6000
linear_ridge,clean,by_receiver_day,"[11,3]",0.7406666666666667,0.7406666874885559,0.2593333125114441,1.0,1.329681396484375,0.6374610066413879,0.43779175743839005,6000,6000
linear_ridge,clean,by_receiver_day,"[2,1]",0.5643333333333334,0.5643333196640015,0.43566668033599854,1.0,1.528093934059143,0.7261152267456055,0.27029616152867675,6000,6000
linear_ridge,clean,by_receiver_day,"[2,2]",0.5366666666666666,0.5366666913032532,0.4633333086967468,1.0,1.4575119018554688,0.6938632726669312,0.2579126909840852,6000,6000
linear_ridge,clean,by_receiver_day,"[2,3]",0.7353333333333333,0.7353333234786987,0.26466667652130127,1.0,1.410237193107605,0.6765225529670715,0.45384730273508467,6000,6000
linear_ridge,clean,by_receiver_day,"[5,1]",0.9001666666666667,0.9001666903495789,0.09983330965042114,1.0,1.2259622812271118,0.5947989225387573,0.5872514949733159,6000,6000
linear_ridge,clean,by_receiver_day,"[5,2]",0.8913333333333333,0.8913333415985107,0.10866665840148926,1.0,1.235903024673462,0.5993788242340088,0.5799667954415781,6000,6000
linear_ridge,clean,by_receiver_day,"[5,3]",0.7885,0.7885000109672546,0.21149998903274536,1.0,1.3552097082138062,0.6508786082267761,0.4839221094516688,6000,6000
linear_ridge,clean,by_receiver_day,"[7,1]",0.7138333333333333,0.7138333320617676,0.2861666679382324,1.0,1.4228026866912842,0.6836904287338257,0.416875111769059,6000,6000
linear_ridge,clean,by_receiver_day,"[7,2]",0.4066666666666667,0.40666666626930237,0.5933333337306976,1.0,1.6246142387390137,0.7660194635391235,0.12500783614814281,6000,6000
linear_ridge,clean,by_receiver_day,"[7,3]",0.747,0.746999979019165,0.25300002098083496,1.0,1.3810285329818726,0.6643093824386597,0.45658062178699765,6000,6000
linear_ridge,clean,by_receiver_day,"[9,1]",0.8725,0.8725000023841858,0.1274999976158142,1.0,1.2353547811508179,0.5997739434242249,0.569870713254204,6000,6000
linear_ridge,clean,by_receiver_day,"[9,2]",0.7206666666666667,0.7206666469573975,0.27933335304260254,1.0,1.3284060955047607,0.6395874619483948,0.40373570821247995,6000,6000
linear_ridge,clean,by_receiver_day,"[9,3]",0.6826666666666666,0.6826666593551636,0.3173333406448364,1.0,1.3520060777664185,0.6503541469573975,0.3784358114353381,6000,6000
linear_ridge,clean,by_receiver_day,"[0,0]",0.6453333333333333,0.6453333497047424,0.35466665029525757,1.0,1.4250820875167847,0.6747316718101501,0.34243908151984215,6000,6000
linear_ridge,clean,by_receiver_day,"[10,0]",0.7885,0.7885000109672546,0.21149998903274536,1.0,1.3185110092163086,0.6338985562324524,0.48531589668709785,6000,6000
linear_ridge,clean,by_receiver_day,"[11,0]",0.7868333333333334,0.7868333458900452,0.21316665410995483,1.0,1.3590909242630005,0.6521645188331604,0.4807690988527611,6000,6000
linear_ridge,clean,by_receiver_day,"[2,0]",0.61,0.6100000143051147,0.38999998569488525,1.0,1.4456087350845337,0.6882593035697937,0.3086638976819813,6000,6000
linear_ridge,clean,by_receiver_day,"[5,0]",0.8203333333333334,0.8203333616256714,0.1796666383743286,1.0,1.3410680294036865,0.6453450322151184,0.5269474294036627,6000,6000
linear_ridge,clean,by_receiver_day,"[7,0]",0.9083333333333333,0.9083333611488342,0.09166663885116577,1.0,1.3066885471343994,0.6331392526626587,0.6226453320668952,6000,6000
linear_ridge,clean,by_receiver_day,"[9,0]",0.5493333333333333,0.5493333339691162,0.4506666660308838,1.0,1.5137155055999756,0.7206049561500549,0.24948270560707897,6000,6000
linear_ridge,clean,by_receiver_class,"[0,0]",0.9955,0.9955000281333923,0.004499971866607666,1.0,1.1361351013183594,0.5517484545707703,0.67240208950534,4000,4000
linear_ridge,clean,by_receiver_class,"[0,1]",0.274,0.27399998903274536,0.7260000109672546,1.0,1.810499906539917,0.8534702658653259,0.32382074755150825,4000,4000
linear_ridge,clean,by_receiver_class,"[0,2]",0.72425,0.7242500185966492,0.27574998140335083,1.0,1.4173029661178589,0.6723868250846863,0.4501694687642157,4000,4000
linear_ridge,clean,by_receiver_class,"[0,3]",0.9665,0.9664999842643738,0.03350001573562622,1.0,1.0935269594192505,0.5277494192123413,0.6259866742345821,4000,4000
linear_ridge,clean,by_receiver_class,"[0,4]",0.9905,0.9904999732971191,0.00950002670288086,1.0,1.1147942543029785,0.5406619310379028,0.6611517129931599,4000,4000
linear_ridge,clean,by_receiver_class,"[0,5]",0.84575,0.8457499742507935,0.15425002574920654,1.0,1.3096115589141846,0.6344517469406128,0.5571458845006418,4000,4000
linear_ridge,clean,by_receiver_class,"[10,0]",0.998,0.9980000257492065,0.001999974250793457,1.0,1.085439682006836,0.5256250500679016,0.6592772240837803,4000,4000
linear_ridge,clean,by_receiver_class,"[10,1]",0.60575,0.6057500243186951,0.39424997568130493,1.0,1.486801266670227,0.715715229511261,0.38473624526523054,4000,4000
linear_ridge,clean,by_receiver_class,"[10,2]",0.71325,0.7132499814033508,0.28675001859664917,1.0,1.428102970123291,0.6874939203262329,0.4430467782658525,4000,4000
linear_ridge,clean,by_receiver_class,"[10,3]",0.36575,0.3657500147819519,0.6342499852180481,1.0,1.6460829973220825,0.7739879488945007,0.08616728673223406,4000,4000
linear_ridge,clean,by_receiver_class,"[10,4]",0.99975,0.999750018119812,0.0002499818801879883,1.0,1.1305115222930908,0.5496905446052551,0.6761749103607144,4000,4000
linear_ridge,clean,by_receiver_class,"[10,5]",0.996,0.9959999918937683,0.0040000081062316895,1.0,1.186561942100525,0.5785602331161499,0.6897413404622057,4000,4000
linear_ridge,clean,by_receiver_class,"[11,0]",0.8465,0.8464999794960022,0.1535000205039978,1.0,1.317108392715454,0.6396841406822205,0.557695715004229,4000,4000
linear_ridge,clean,by_receiver_class,"[11,1]",0.49125,0.49125000834465027,0.5087499916553497,1.0,1.5487927198410034,0.738300621509552,0.18750062005710788,4000,4000
linear_ridge,clean,by_receiver_class,"[11,2]",0.30625,0.3062500059604645,0.6937499940395355,1.0,1.7932405471801758,0.8347172141075134,0.2313887346535921,4000,4000
linear_ridge,clean,by_receiver_class,"[11,3]",0.99225,0.9922500252723694,0.007749974727630615,1.0,1.108275294303894,0.5378237366676331,0.6603337920969352,4000,4000
linear_ridge,clean,by_receiver_class,"[11,4]",0.99975,0.999750018119812,0.0002499818801879883,1.0,1.0965213775634766,0.5320522785186768,0.6654596312728245,4000,4000
linear_ridge,clean,by_receiver_class,"[11,5]",0.9985,0.9984999895095825,0.0015000104904174805,1.0,1.1627053022384644,0.5668017864227295,0.6855628326811711,4000,4000
linear_ridge,clean,by_receiver_class,"[2,0]",0.82825,0.828249990940094,0.171750009059906,1.0,1.278183102607727,0.622165322303772,0.5207477919757366,4000,4000
linear_ridge,clean,by_receiver_class,"[2,1]",0.55775,0.5577499866485596,0.44225001335144043,1.0,1.5569164752960205,0.7465280294418335,0.40102630853652954,4000,4000
linear_ridge,clean,by_receiver_class,"[2,2]",0.33625,0.3362500071525574,0.6637499928474426,1.0,1.7544364929199219,0.8191365003585815,0.17484781984239817,4000,4000
linear_ridge,clean,by_receiver_class,"[2,3]",0.03825,0.03824999928474426,0.9617500007152557,1.0,1.9095373153686523,0.8904989361763,0.25843466172227636,4000,4000
linear_ridge,clean,by_receiver_class,"[2,4]",0.99875,0.9987499713897705,0.0012500286102294922,1.0,1.1813162565231323,0.5756533741950989,0.6909020334205707,4000,4000
linear_ridge,clean,by_receiver_class,"[2,5]",0.91025,0.9102500081062317,0.08974999189376831,1.0,1.0817879438400269,0.5231583118438721,0.5598943508084631,4000,4000
linear_ridge,clean,by_receiver_class,"[5,0]",0.83225,0.8322499990463257,0.16775000095367432,1.0,1.3377152681350708,0.64576655626297,0.5456386352307163,4000,4000
linear_ridge,clean,by_receiver_class,"[5,1]",0.58,0.5799999833106995,0.42000001668930054,1.0,1.5202856063842773,0.7286486029624939,0.32846725605486427,4000,4000
linear_ridge,clean,by_receiver_class,"[5,2]",0.9175,0.9175000190734863,0.08249998092651367,1.0,1.2763233184814453,0.6180484294891357,0.6292206388752675,4000,4000
linear_ridge,clean,by_receiver_class,"[5,3]",0.791,0.7910000085830688,0.20899999141693115,1.0,1.2591257095336914,0.6054580211639404,0.46728648617863655,4000,4000
linear_ridge,clean,by_receiver_class,"[5,4]",0.999,0.9990000128746033,0.0009999871253967285,1.0,1.0521525144577026,0.50770503282547,0.6490089697545045,4000,4000
linear_ridge,clean,by_receiver_class,"[5,5]",0.98075,0.9807500243186951,0.01924997568130493,1.0,1.291612148284912,0.6299755573272705,0.7022260196972638,4000,4000
linear_ridge,clean,by_receiver_class,"[7,0]",0.845,0.8450000286102295,0.1549999713897705,1.0,1.2032705545425415,0.5837972164154053,0.5146057605288661,4000,4000
linear_ridge,clean,by_receiver_class,"[7,1]",0.588,0.5879999995231628,0.41200000047683716,1.0,1.5302895307540894,0.7303317785263062,0.4033517460920848,4000,4000
linear_ridge,clean,by_receiver_class,"[7,2]",0.4965,0.4964999854564667,0.5035000145435333,1.0,1.6220914125442505,0.76426762342453,0.25048533485096414,4000,4000
linear_ridge,clean,by_receiver_class,"[7,3]",0.42075,0.4207499921321869,0.5792500078678131,1.0,1.6054019927978516,0.7621899247169495,0.16057368670590222,4000,4000
linear_ridge,clean,by_receiver_class,"[7,4]",0.9925,0.9925000071525574,0.007499992847442627,1.0,1.2407392263412476,0.604564368724823,0.700860759432544,4000,4000
linear_ridge,clean,by_receiver_class,"[7,5]",0.821,0.8209999799728394,0.17900002002716064,1.0,1.4009088277816772,0.6755868792533875,0.5782453403808177,4000,4000
linear_ridge,clean,by_receiver_class,"[9,0]",0.85375,0.8537499904632568,0.14625000953674316,1.0,1.2016899585723877,0.5754541158676147,0.5153227328191861,4000,4000
linear_ridge,clean,by_receiver_class,"[9,1]",0.4115,0.4115000069141388,0.5884999930858612,1.0,1.6118606328964233,0.7707995772361755,0.32167376921279356,4000,4000
linear_ridge,clean,by_receiver_class,"[9,2]",0.58875,0.5887500047683716,0.4112499952316284,1.0,1.5343043804168701,0.7312549948692322,0.35311484383419156,4000,4000
linear_ridge,clean,by_receiver_class,"[9,3]",0.98825,0.9882500171661377,0.011749982833862305,1.0,1.0805586576461792,0.5226030945777893,0.6478255791298579,4000,4000
linear_ridge,clean,by_receiver_class,"[9,4]",0.9995,0.9994999766349792,0.000500023365020752,1.0,1.0721474885940552,0.5189826488494873,0.6569421690510353,4000,4000
linear_ridge,clean,by_receiver_class,"[9,5]",0.396,0.3959999978542328,0.6040000021457672,1.0,1.6436620950698853,0.7963863611221313,0.3603130001865793,4000,4000
linear_ridge,leo_clear_weak,by_receiver,[0],0.647,0.6470000147819519,0.3529999852180481,1.0,1.4871394634246826,0.7090816497802734,0.3655310511285279,24000,24000
linear_ridge,leo_clear_weak,by_receiver,[10],0.56375,0.5637500286102295,0.4362499713897705,1.0,1.543300747871399,0.7327266335487366,0.30104209797718795,24000,24000
linear_ridge,leo_clear_weak,by_receiver,[11],0.562625,0.562624990940094,0.437375009059906,1.0,1.514366865158081,0.7185238599777222,0.28757562003011117,24000,24000
linear_ridge,leo_clear_weak,by_receiver,[2],0.3436666666666667,0.343666672706604,0.656333327293396,1.0,1.6750081777572632,0.7885531187057495,0.07459595041291323,24000,24000
linear_ridge,leo_clear_weak,by_receiver,[5],0.625625,0.6256250143051147,0.37437498569488525,1.0,1.4964946508407593,0.7140021324157715,0.3537679745495552,24000,24000
linear_ridge,leo_clear_weak,by_receiver,[7],0.4044583333333333,0.40445834398269653,0.5955416560173035,1.0,1.6638269424438477,0.7843842506408691,0.17355662027330254,24000,24000
linear_ridge,leo_clear_weak,by_receiver,[9],0.5572916666666666,0.5572916865348816,0.4427083134651184,1.0,1.5347696542739868,0.7314428687095642,0.28147032181732357,24000,24000
linear_ridge,leo_clear_weak,by_day,[1],0.5598571428571428,0.5598571300506592,0.4401428699493408,1.0,1.533406376838684,0.7292065024375916,0.286450974593663,42000,42000
linear_ridge,leo_clear_weak,by_day,[2],0.5024761904761905,0.5024762153625488,0.49752378463745117,1.0,1.5751680135726929,0.7467193603515625,0.22760964569170028,42000,42000
linear_ridge,leo_clear_weak,by_day,[3],0.5457380952380952,0.5457381010055542,0.4542618989944458,1.0,1.553270697593689,0.7375020384788513,0.2769427008497587,42000,42000
linear_ridge,leo_clear_weak,by_day,[0],0.5087380952380952,0.508738100528717,0.49126189947128296,1.0,1.5752441883087158,0.7458375096321106,0.23691665680780716,42000,42000
linear_ridge,leo_clear_weak,by_class,[0],0.47660714285714284,0.47660714387893677,0.5233928561210632,1.0,1.5864510536193848,0.7542177438735962,0.20656483904167544,28000,28000
linear_ridge,leo_clear_weak,by_class,[1],0.3489642857142857,0.34896427392959595,0.651035726070404,1.0,1.6916275024414062,0.8042673468589783,0.19230250148029882,28000,28000
linear_ridge,leo_clear_weak,by_class,[2],0.40817857142857145,0.40817856788635254,0.5918214321136475,1.0,1.6734552383422852,0.7861084938049316,0.18151070541716763,28000,28000
linear_ridge,leo_clear_weak,by_class,[3],0.6168571428571429,0.6168571710586548,0.3831428289413452,1.0,1.449413776397705,0.6898999214172363,0.3300918050153996,28000,28000
linear_ridge,leo_clear_weak,by_class,[4],0.5135714285714286,0.5135714411735535,0.48642855882644653,1.0,1.584734320640564,0.7408496141433716,0.24118865894888586,28000,28000
linear_ridge,leo_clear_weak,by_class,[5],0.8110357142857143,0.811035692691803,0.18896430730819702,1.0,1.3699525594711304,0.663554847240448,0.5384215290832799,28000,28000
linear_ridge,leo_clear_weak,by_receiver_day,"[0,1]",0.6685,0.6685000061988831,0.33149999380111694,1.0,1.4354139566421509,0.6889023184776306,0.3771647858702636,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[0,2]",0.7106666666666667,0.7106666564941406,0.2893333435058594,1.0,1.4450019598007202,0.6929484605789185,0.43332223004836123,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[0,3]",0.6461666666666667,0.6461666822433472,0.35383331775665283,1.0,1.515529751777649,0.722000002861023,0.3762685876863543,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[10,1]",0.5553333333333333,0.5553333163261414,0.44466668367385864,1.0,1.5426993370056152,0.7315803170204163,0.29642231480102055,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[10,2]",0.48033333333333333,0.4803333282470703,0.5196666717529297,1.0,1.5824068784713745,0.7486668229103088,0.22155379712057766,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[10,3]",0.6043333333333333,0.6043333411216736,0.3956666588783264,1.0,1.5326662063598633,0.7295792102813721,0.33981443603988737,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[11,1]",0.569,0.5690000057220459,0.4309999942779541,1.0,1.4991099834442139,0.7124444246292114,0.30631003600137774,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[11,2]",0.5216666666666666,0.5216666460037231,0.47833335399627686,1.0,1.5424495935440063,0.7304689288139343,0.23772195039782673,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[11,3]",0.5976666666666667,0.5976666808128357,0.4023333191871643,1.0,1.4934148788452148,0.7086456418037415,0.3270310712978244,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[2,1]",0.363,0.3630000054836273,0.6369999945163727,1.0,1.6829822063446045,0.793186604976654,0.12260495591908693,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[2,2]",0.3541666666666667,0.3541666567325592,0.6458333432674408,1.0,1.6508615016937256,0.7773812413215637,0.08092102105729282,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[2,3]",0.3845,0.38449999690055847,0.6155000030994415,1.0,1.6447900533676147,0.7762326002120972,0.12012007413432002,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[5,1]",0.7388333333333333,0.7388333082199097,0.26116669178009033,1.0,1.4163455963134766,0.6793422698974609,0.4589898429258028,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[5,2]",0.6768333333333333,0.6768333315849304,0.3231666684150696,1.0,1.4749350547790527,0.706188976764679,0.4059831170743564,6000,6000
linear_ridge,leo_clear_weak,by_receiver_day,"[5,3]",0.532,0.5320000052452087,0.46799999475479126,1.0,1.5645086765289307,0.7444877028465271,0.26848088309634477,6000,6000
