run_id,method,seed,scene,scope,group,tx,count,accuracy_pct,macro_f1_pct,macro_recall_pct
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,1,3,7000,60.05714285714285,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,1,4,7000,90.32857142857142,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,1,5,7000,87.82857142857144,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day,2,,42000,63.30238095238096,63.30403933446615,63.30238095238096
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,2,0,7000,68.07142857142857,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,2,1,7000,25.742857142857144,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,2,2,7000,47.91428571428572,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,2,3,7000,55.77142857142857,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,2,4,7000,97.14285714285714,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,2,5,7000,85.17142857142858,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day,3,,42000,65.40714285714286,65.06370035343065,65.40714285714286
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,3,0,7000,54.38571428571428,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,3,1,7000,35.95714285714286,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,3,2,7000,43.957142857142856,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,3,3,7000,73.67142857142858,,
