arm,adapter_epoch,receiver,seed,k_shot,scenario,old_before,old_acc,seen_new_acc,H_old_new,average_forgetting,head_macs,persistent_state_bytes,scoring_latency_per_query_ms
E2,2,8-8,713101,2,leo_clear_weak,0.8166666666666667,0.725,0.6,0.6566037735849056,0.09166666666666667,1351680,34113,0.010124890832230449
E2,2,8-8,713101,2,leo_low_elev_weak,0.7416666666666667,0.6416666666666667,0.675,0.6579113924050632,0.09999999999999998,1351680,34113,0.009009716450236738
E2,2,8-8,713101,2,leo_rain_weak,0.8166666666666667,0.7333333333333333,0.375,0.4962406015037593,0.08333333333333337,1351680,34113,0.008798693306744099
E2,2,8-8,713101,20,leo_clear_weak,0.8833333333333333,0.8333333333333334,0.95,0.8878504672897196,0.04999999999999993,9461760,86529,0.03558412427082658
E2,2,8-8,713101,20,leo_low_elev_weak,0.8083333333333333,0.7583333333333333,0.9,0.8231155778894473,0.050000000000000044,9461760,86529,0.03475810226518661
E2,2,8-8,713101,20,leo_rain_weak,0.8583333333333333,0.8333333333333334,0.85,0.8415841584158417,0.02499999999999991,9461760,86529,0.032771576661616564
E2,2,8-8,713101,5,leo_clear_weak,0.8833333333333333,0.7916666666666666,0.85,0.8197969543147208,0.09166666666666667,2703360,42849,0.010311329970136285
E2,2,8-8,713101,5,leo_low_elev_weak,0.8166666666666667,0.7166666666666667,0.75,0.7329545454545454,0.09999999999999998,2703360,42849,0.008629041258245707
E2,2,8-8,713101,5,leo_rain_weak,0.825,0.7583333333333333,0.55,0.637579617834395,0.06666666666666665,2703360,42849,0.008433987386524677
E2,2,8-8,713102,1,leo_clear_weak,0.8166666666666667,0.75,0.575,0.6509433962264151,0.06666666666666665,901120,31201,0.008985656313598156
E2,2,8-8,713102,1,leo_low_elev_weak,0.6666666666666666,0.6166666666666667,0.25,0.3557692307692308,0.04999999999999993,901120,31201,0.007442393689416349
E2,2,8-8,713102,1,leo_rain_weak,0.85,0.775,0.6,0.6763636363636363,0.07499999999999996,901120,31201,0.007060210919007659
E2,2,8-8,713102,10,leo_clear_weak,0.825,0.775,0.875,0.821969696969697,0.04999999999999993,4956160,57409,0.03284593403805047
E2,2,8-8,713102,10,leo_low_elev_weak,0.8166666666666667,0.775,0.9,0.8328358208955223,0.04166666666666663,4956160,57409,0.02871949109248817
E2,2,8-8,713102,10,leo_rain_weak,0.9333333333333333,0.8833333333333333,0.7,0.7810526315789473,0.050000000000000044,4956160,57409,0.028628489235416055
E2,2,8-8,713102,2,leo_clear_weak,0.8166666666666667,0.7083333333333334,0.75,0.7285714285714285,0.10833333333333328,1351680,34113,0.009979726746678352
E2,2,8-8,713102,2,leo_low_elev_weak,0.8,0.75,0.475,0.5816326530612244,0.050000000000000044,1351680,34113,0.008598004933446646
E2,2,8-8,713102,2,leo_rain_weak,0.8916666666666667,0.8,0.575,0.6690909090909091,0.09166666666666667,1351680,34113,0.00831302022561431
E2,2,8-8,713102,20,leo_clear_weak,0.8416666666666667,0.7833333333333333,0.925,0.8482926829268292,0.05833333333333335,9461760,86529,0.030058607808314264
E2,2,8-8,713102,20,leo_low_elev_weak,0.8333333333333334,0.8,0.875,0.8358208955223881,0.033333333333333326,9461760,86529,0.029138021636754274
E2,2,8-8,713102,20,leo_rain_weak,0.9333333333333333,0.8833333333333333,0.875,0.8791469194312796,0.050000000000000044,9461760,86529,0.02798117056954652
E2,2,8-8,713102,5,leo_clear_weak,0.8333333333333334,0.775,0.75,0.7622950819672132,0.05833333333333335,2703360,42849,0.010390655370429158
E2,2,8-8,713102,5,leo_low_elev_weak,0.8333333333333334,0.7583333333333333,0.725,0.7412921348314606,0.07500000000000007,2703360,42849,0.008438347140327096
E2,2,8-8,713102,5,leo_rain_weak,0.9083333333333333,0.85,0.675,0.7524590163934426,0.05833333333333335,2703360,42849,0.008429388981312513
E2,2,8-8,713103,1,leo_clear_weak,0.7916666666666666,0.6833333333333333,0.475,0.5604316546762591,0.10833333333333328,901120,31201,0.008902756962925196
E2,2,8-8,713103,1,leo_low_elev_weak,0.5916666666666667,0.5083333333333333,0.5,0.5041322314049587,0.08333333333333337,901120,31201,0.007582645048387349
E2,2,8-8,713103,1,leo_rain_weak,0.8,0.6916666666666667,0.425,0.5264925373134328,0.10833333333333339,901120,31201,0.007311702938750386
E2,2,8-8,713103,10,leo_clear_weak,0.8833333333333333,0.8333333333333334,0.825,0.8291457286432161,0.04999999999999993,4956160,57409,0.03522966871969402
E2,2,8-8,713103,10,leo_low_elev_weak,0.8166666666666667,0.7666666666666667,0.775,0.7708108108108108,0.04999999999999993,4956160,57409,0.031136756297200918
E2,2,8-8,713103,10,leo_rain_weak,0.8916666666666667,0.8333333333333334,0.775,0.8031088082901554,0.05833333333333335,4956160,57409,0.03214882453903556
E2,2,8-8,713103,2,leo_clear_weak,0.85,0.775,0.675,0.721551724137931,0.07499999999999996,1351680,34113,0.01001556811388582
E2,2,8-8,713103,2,leo_low_elev_weak,0.675,0.55,0.625,0.5851063829787234,0.125,1351680,34113,0.008641681051813066
E2,2,8-8,713103,2,leo_rain_weak,0.7916666666666666,0.675,0.725,0.6991071428571429,0.11666666666666659,1351680,34113,0.008492576307617128
E2,2,8-8,713103,20,leo_clear_weak,0.8583333333333333,0.825,0.85,0.8373134328358209,0.033333333333333326,9461760,86529,0.06840457790531218
E2,2,8-8,713103,20,leo_low_elev_weak,0.8583333333333333,0.8416666666666667,0.975,0.903440366972477,0.016666666666666607,9461760,86529,0.03878180868923664
E2,2,8-8,713103,20,leo_rain_weak,0.8833333333333333,0.8583333333333333,0.75,0.8005181347150258,0.025000000000000022,9461760,86529,0.03180427884217352
E2,2,8-8,713103,5,leo_clear_weak,0.8583333333333333,0.8,0.825,0.8123076923076924,0.05833333333333324,2703360,42849,0.010014546569436789
E2,2,8-8,713103,5,leo_low_elev_weak,0.8166666666666667,0.675,0.75,0.7105263157894738,0.1416666666666666,2703360,42849,0.008781417272984982
E2,2,8-8,713103,5,leo_rain_weak,0.8416666666666667,0.7166666666666667,0.75,0.7329545454545454,0.125,2703360,42849,0.008785832324065268
E2,2,8-8,713104,1,leo_clear_weak,0.6083333333333333,0.5,0.65,0.5652173913043479,0.10833333333333328,901120,31201,0.056657378445379436
E2,2,8-8,713104,1,leo_low_elev_weak,0.7,0.6416666666666667,0.3,0.40884955752212393,0.05833333333333324,901120,31201,0.009669610881246626
E2,2,8-8,713104,1,leo_rain_weak,0.725,0.575,0.725,0.6413461538461538,0.15000000000000002,901120,31201,0.007512210868299007
E2,2,8-8,713104,10,leo_clear_weak,0.9083333333333333,0.8833333333333333,0.95,0.9154545454545454,0.025000000000000022,4956160,57409,0.14162811276037246
E2,2,8-8,713104,10,leo_low_elev_weak,0.8166666666666667,0.7666666666666667,0.9,0.8280000000000001,0.04999999999999993,4956160,57409,0.20998732361476868
E2,2,8-8,713104,10,leo_rain_weak,0.825,0.7833333333333333,0.825,0.8036269430051813,0.04166666666666663,4956160,57409,0.03393187653273344
E2,2,8-8,713104,2,leo_clear_weak,0.75,0.7083333333333334,0.725,0.7165697674418605,0.04166666666666663,1351680,34113,0.012159644393250346
E2,2,8-8,713104,2,leo_low_elev_weak,0.7666666666666667,0.6666666666666666,0.625,0.6451612903225806,0.10000000000000009,1351680,34113,0.010805088095366955
E2,2,8-8,713104,2,leo_rain_weak,0.75,0.5916666666666667,0.85,0.6976878612716764,0.15833333333333333,1351680,34113,0.0082628452219069
E2,2,8-8,713104,20,leo_clear_weak,0.9,0.8833333333333333,0.95,0.9154545454545454,0.01666666666666672,9461760,86529,0.18520411103963852
E2,2,8-8,713104,20,leo_low_elev_weak,0.85,0.8083333333333333,0.925,0.8627403846153847,0.04166666666666663,9461760,86529,0.13265305024106055
E2,2,8-8,713104,20,leo_rain_weak,0.8666666666666667,0.8333333333333334,0.875,0.8536585365853658,0.033333333333333326,9461760,86529,0.06420241843443364
E2,2,8-8,713104,5,leo_clear_weak,0.8416666666666667,0.85,0.925,0.8859154929577465,-0.008333333333333304,2703360,42849,0.010396339348517358
E2,2,8-8,713104,5,leo_low_elev_weak,0.8166666666666667,0.75,0.7,0.7241379310344827,0.06666666666666665,2703360,42849,0.008125556632876396
E2,2,8-8,713104,5,leo_rain_weak,0.8,0.7083333333333334,0.75,0.7285714285714285,0.09166666666666667,2703360,42849,0.008626154158264399
E2,2,8-8,713105,1,leo_clear_weak,0.7,0.6166666666666667,0.525,0.5671532846715329,0.08333333333333326,901120,31201,0.011523696593940258
E2,2,8-8,713105,1,leo_low_elev_weak,0.6583333333333333,0.525,0.55,0.5372093023255814,0.1333333333333333,901120,31201,0.009464280446991324
E2,2,8-8,713105,1,leo_rain_weak,0.7333333333333333,0.6083333333333333,0.425,0.5004032258064516,0.125,901120,31201,0.009629872511141002
E2,2,8-8,713105,10,leo_clear_weak,0.8666666666666667,0.8166666666666667,0.85,0.833,0.050000000000000044,4956160,57409,0.1520604913821444
E2,2,8-8,713105,10,leo_low_elev_weak,0.8333333333333334,0.7916666666666666,0.8,0.7958115183246073,0.04166666666666674,4956160,57409,0.33895289234351367
E2,2,8-8,713105,10,leo_rain_weak,0.8833333333333333,0.8166666666666667,0.65,0.7238636363636364,0.06666666666666665,4956160,57409,0.22430239478126168
E2,2,8-8,713105,2,leo_clear_weak,0.7,0.6166666666666667,0.275,0.380373831775701,0.08333333333333326,1351680,34113,0.008854627958498895
E2,2,8-8,713105,2,leo_low_elev_weak,0.675,0.6083333333333333,0.425,0.5004032258064516,0.06666666666666676,1351680,34113,0.01165444846265018
E2,2,8-8,713105,2,leo_rain_weak,0.7833333333333333,0.65,0.425,0.513953488372093,0.1333333333333333,1351680,34113,0.011312583228573203
E2,2,8-8,713105,20,leo_clear_weak,0.875,0.8,0.9,0.8470588235294118,0.07499999999999996,9461760,86529,0.33359335211571306
E2,2,8-8,713105,20,leo_low_elev_weak,0.825,0.7666666666666667,0.825,0.7947643979057591,0.05833333333333324,9461760,86529,0.04001677443739027
E2,2,8-8,713105,20,leo_rain_weak,0.875,0.825,0.775,0.79921875,0.050000000000000044,9461760,86529,0.03392226935829967
E2,2,8-8,713105,5,leo_clear_weak,0.7833333333333333,0.7,0.525,0.6,0.08333333333333337,2703360,42849,0.010447142994962633
E2,2,8-8,713105,5,leo_low_elev_weak,0.8333333333333334,0.7583333333333333,0.625,0.6852409638554217,0.07500000000000007,2703360,42849,0.008189858635887504
E2,2,8-8,713105,5,leo_rain_weak,0.825,0.7583333333333333,0.625,0.6852409638554217,0.06666666666666665,2703360,42849,0.008126127067953348
E20,20,20-1,713101,1,leo_clear_weak,0.6,0.5333333333333333,0.65,0.5859154929577465,0.06666666666666665,901120,31201,0.011146592441946268
E20,20,20-1,713101,1,leo_low_elev_weak,0.65,0.575,0.525,0.5488636363636363,0.07500000000000007,901120,31201,0.01069351565092802
E20,20,20-1,713101,1,leo_rain_weak,0.6083333333333333,0.525,0.5,0.5121951219512195,0.08333333333333326,901120,31201,0.007003682549111545
E20,20,20-1,713101,10,leo_clear_weak,0.85,0.8166666666666667,0.75,0.7819148936170214,0.033333333333333326,4956160,57409,0.030115505796857178
E20,20,20-1,713101,10,leo_low_elev_weak,0.725,0.725,0.825,0.771774193548387,0.0,4956160,57409,0.02986958425026387
E20,20,20-1,713101,10,leo_rain_weak,0.8583333333333333,0.8583333333333333,0.75,0.8005181347150258,0.0,4956160,57409,0.029635900864377618
E20,20,20-1,713101,2,leo_clear_weak,0.8,0.7916666666666666,0.725,0.7568681318681317,0.008333333333333415,1351680,34113,0.015213750884868205
E20,20,20-1,713101,2,leo_low_elev_weak,0.6833333333333333,0.6833333333333333,0.725,0.7035502958579882,0.0,1351680,34113,0.012045862968079746
E20,20,20-1,713101,2,leo_rain_weak,0.6583333333333333,0.5916666666666667,0.5,0.5419847328244274,0.06666666666666665,1351680,34113,0.01311197702307254
E20,20,20-1,713101,20,leo_clear_weak,0.9,0.8916666666666667,0.775,0.82925,0.008333333333333304,9461760,86529,0.03251991875004023
E20,20,20-1,713101,20,leo_low_elev_weak,0.8,0.7833333333333333,0.825,0.8036269430051813,0.01666666666666672,9461760,86529,0.032381166238337755
E20,20,20-1,713101,20,leo_rain_weak,0.825,0.8416666666666667,0.8,0.8203045685279188,-0.01666666666666672,9461760,86529,0.03643904929049313
E20,20,20-1,713101,5,leo_clear_weak,0.85,0.825,0.75,0.7857142857142856,0.025000000000000022,2703360,42849,0.015608815010637045
E20,20,20-1,713101,5,leo_low_elev_weak,0.7333333333333333,0.7166666666666667,0.75,0.7329545454545454,0.016666666666666607,2703360,42849,0.012638131738640368
E20,20,20-1,713101,5,leo_rain_weak,0.7833333333333333,0.7416666666666667,0.55,0.6316129032258064,0.04166666666666663,2703360,42849,0.011358220945112407
E20,20,20-1,713102,1,leo_clear_weak,0.7416666666666667,0.65,0.625,0.6372549019607844,0.09166666666666667,901120,31201,0.012689491268247366
E20,20,20-1,713102,1,leo_low_elev_weak,0.6666666666666666,0.6333333333333333,0.625,0.6291390728476821,0.033333333333333326,901120,31201,0.00783633440732956
E20,20,20-1,713102,1,leo_rain_weak,0.5416666666666666,0.4083333333333333,0.625,0.4939516129032258,0.1333333333333333,901120,31201,0.007108182762749493
E20,20,20-1,713102,10,leo_clear_weak,0.9,0.8916666666666667,0.825,0.8570388349514563,0.008333333333333304,4956160,57409,0.031502736965194345
E20,20,20-1,713102,10,leo_low_elev_weak,0.8833333333333333,0.8833333333333333,0.825,0.8531707317073169,0.0,4956160,57409,0.02844418922904879
E20,20,20-1,713102,10,leo_rain_weak,0.85,0.825,0.725,0.771774193548387,0.025000000000000022,4956160,57409,0.027858317480422556
E20,20,20-1,713102,2,leo_clear_weak,0.75,0.6583333333333333,0.625,0.6412337662337663,0.09166666666666667,1351680,34113,0.010028909309767187
E20,20,20-1,713102,2,leo_low_elev_weak,0.6833333333333333,0.6,0.65,0.624,0.08333333333333337,1351680,34113,0.01131898898165673
E20,20,20-1,713102,2,leo_rain_weak,0.6666666666666666,0.5583333333333333,0.6,0.5784172661870505,0.10833333333333328,1351680,34113,0.011117584654130042
E20,20,20-1,713102,20,leo_clear_weak,0.9083333333333333,0.9,0.875,0.8873239436619719,0.008333333333333304,9461760,86529,0.029960376559756696
E20,20,20-1,713102,20,leo_low_elev_weak,0.8833333333333333,0.8916666666666667,0.775,0.82925,-0.008333333333333415,9461760,86529,0.029469787841662765
E20,20,20-1,713102,20,leo_rain_weak,0.85,0.8666666666666667,0.8,0.832,-0.01666666666666672,9461760,86529,0.028631818713620305
E20,20,20-1,713102,5,leo_clear_weak,0.85,0.8,0.725,0.760655737704918,0.04999999999999993,2703360,42849,0.010572484461590648
E20,20,20-1,713102,5,leo_low_elev_weak,0.8166666666666667,0.7666666666666667,0.75,0.7582417582417583,0.04999999999999993,2703360,42849,0.008463021367788315
E20,20,20-1,713102,5,leo_rain_weak,0.8916666666666667,0.8416666666666667,0.6,0.7005780346820809,0.050000000000000044,2703360,42849,0.008418987272307277
E20,20,20-1,713103,1,leo_clear_weak,0.6833333333333333,0.675,0.6,0.6352941176470589,0.008333333333333304,901120,31201,0.008920207619667053
E20,20,20-1,713103,1,leo_low_elev_weak,0.6083333333333333,0.5083333333333333,0.575,0.5396153846153846,0.09999999999999998,901120,31201,0.007213873323053122
E20,20,20-1,713103,1,leo_rain_weak,0.6416666666666667,0.6,0.7,0.6461538461538462,0.04166666666666674,901120,31201,0.007420449401251972
E20,20,20-1,713103,10,leo_clear_weak,0.8916666666666667,0.85,0.8,0.8242424242424243,0.04166666666666674,4956160,57409,0.032120439573191106
E20,20,20-1,713103,10,leo_low_elev_weak,0.7916666666666666,0.7666666666666667,0.675,0.7179190751445087,0.02499999999999991,4956160,57409,0.029554404318332672
E20,20,20-1,713103,10,leo_rain_weak,0.8083333333333333,0.7833333333333333,0.65,0.7104651162790697,0.025000000000000022,4956160,57409,0.028462315094657242
E20,20,20-1,713103,2,leo_clear_weak,0.7916666666666666,0.75,0.625,0.6818181818181818,0.04166666666666663,1351680,34113,0.009407283505424857
E20,20,20-1,713103,2,leo_low_elev_weak,0.7166666666666667,0.6333333333333333,0.65,0.6415584415584417,0.08333333333333337,1351680,34113,0.00803394359536469
E20,20,20-1,713103,2,leo_rain_weak,0.6833333333333333,0.6583333333333333,0.5,0.5683453237410072,0.025000000000000022,1351680,34113,0.00815867679193616
E20,20,20-1,713103,20,leo_clear_weak,0.875,0.8583333333333333,0.8,0.828140703517588,0.01666666666666672,9461760,86529,0.06274009356275201
E20,20,20-1,713103,20,leo_low_elev_weak,0.825,0.8083333333333333,0.7,0.7502762430939226,0.016666666666666607,9461760,86529,0.030587325454689562
E20,20,20-1,713103,20,leo_rain_weak,0.8333333333333334,0.825,0.575,0.6776785714285714,0.008333333333333415,9461760,86529,0.03017724957317114
E20,20,20-1,713103,5,leo_clear_weak,0.8583333333333333,0.825,0.675,0.7425,0.033333333333333326,2703360,42849,0.010370623203925788
E20,20,20-1,713103,5,leo_low_elev_weak,0.75,0.7,0.6,0.6461538461538462,0.050000000000000044,2703360,42849,0.00824914313852787
E20,20,20-1,713103,5,leo_rain_weak,0.7416666666666667,0.7166666666666667,0.55,0.6223684210526317,0.025000000000000022,2703360,42849,0.008200944284908473
E20,20,20-1,713104,1,leo_clear_weak,0.725,0.6083333333333333,0.75,0.6717791411042944,0.1166666666666667,901120,31201,0.008967868052423
E20,20,20-1,713104,1,leo_low_elev_weak,0.5916666666666667,0.49166666666666664,0.475,0.4831896551724138,0.10000000000000003,901120,31201,0.010417529847472906
E20,20,20-1,713104,1,leo_rain_weak,0.6083333333333333,0.5416666666666666,0.575,0.5578358208955223,0.06666666666666665,901120,31201,0.006973408744670451
E20,20,20-1,713104,10,leo_clear_weak,0.825,0.8166666666666667,0.85,0.833,0.008333333333333304,4956160,57409,0.09319375385530293
E20,20,20-1,713104,10,leo_low_elev_weak,0.7333333333333333,0.725,0.825,0.771774193548387,0.008333333333333304,4956160,57409,0.02734694571699947
E20,20,20-1,713104,10,leo_rain_weak,0.7583333333333333,0.7166666666666667,0.75,0.7329545454545454,0.04166666666666663,4956160,57409,0.09103278862312436
E20,20,20-1,713104,2,leo_clear_weak,0.75,0.7166666666666667,0.75,0.7329545454545454,0.033333333333333326,1351680,34113,0.009545241482555866
E20,20,20-1,713104,2,leo_low_elev_weak,0.6416666666666667,0.55,0.575,0.5622222222222222,0.09166666666666667,1351680,34113,0.007957036723382771
E20,20,20-1,713104,2,leo_rain_weak,0.6666666666666666,0.6,0.55,0.5739130434782609,0.06666666666666665,1351680,34113,0.007860350888222456
E20,20,20-1,713104,20,leo_clear_weak,0.9083333333333333,0.9,0.875,0.8873239436619719,0.008333333333333304,9461760,86529,0.03302766417618841
E20,20,20-1,713104,20,leo_low_elev_weak,0.7916666666666666,0.7916666666666666,0.8,0.7958115183246073,0.0,9461760,86529,0.032673735404387116
E20,20,20-1,713104,20,leo_rain_weak,0.775,0.7666666666666667,0.8,0.7829787234042553,0.008333333333333304,9461760,86529,0.03149124968331307
E20,20,20-1,713104,5,leo_clear_weak,0.8083333333333333,0.7666666666666667,0.8,0.7829787234042553,0.04166666666666663,2703360,42849,0.010734863462857902
E20,20,20-1,713104,5,leo_low_elev_weak,0.7583333333333333,0.725,0.65,0.6854545454545454,0.033333333333333326,2703360,42849,0.009107810910791159
E20,20,20-1,713104,5,leo_rain_weak,0.7333333333333333,0.7,0.7,0.7,0.033333333333333326,2703360,42849,0.008847526623867452
E20,20,20-1,713105,1,leo_clear_weak,0.625,0.6083333333333333,0.525,0.5636029411764706,0.01666666666666672,901120,31201,0.009315207717008889
E20,20,20-1,713105,1,leo_low_elev_weak,0.6833333333333333,0.6083333333333333,0.475,0.5334615384615384,0.07500000000000007,901120,31201,0.0069197703851386905
E20,20,20-1,713105,1,leo_rain_weak,0.5916666666666667,0.48333333333333334,0.55,0.5145161290322581,0.10833333333333334,901120,31201,0.006648330600000918
E20,20,20-1,713105,10,leo_clear_weak,0.9333333333333333,0.9166666666666666,0.8,0.854368932038835,0.01666666666666672,4956160,57409,0.03172127762809396
E20,20,20-1,713105,10,leo_low_elev_weak,0.8583333333333333,0.8333333333333334,0.725,0.7754010695187166,0.02499999999999991,4956160,57409,0.02846771094482392
E20,20,20-1,713105,10,leo_rain_weak,0.8583333333333333,0.8416666666666667,0.6,0.7005780346820809,0.016666666666666607,4956160,57409,0.027638455503620207
E20,20,20-1,713105,2,leo_clear_weak,0.6916666666666667,0.6666666666666666,0.625,0.6451612903225806,0.025000000000000022,1351680,34113,0.009515570127405226
E20,20,20-1,713105,2,leo_low_elev_weak,0.7333333333333333,0.675,0.6,0.6352941176470589,0.05833333333333324,1351680,34113,0.008093076758086681
E20,20,20-1,713105,2,leo_rain_weak,0.7333333333333333,0.6416666666666667,0.55,0.5923076923076923,0.09166666666666656,1351680,34113,0.008104415610432625
E20,20,20-1,713105,20,leo_clear_weak,0.8916666666666667,0.8916666666666667,0.85,0.8703349282296651,0.0,9461760,86529,0.03381211718078703
E20,20,20-1,713105,20,leo_low_elev_weak,0.8583333333333333,0.8416666666666667,0.675,0.7491758241758242,0.016666666666666607,9461760,86529,0.03376056847628206
E20,20,20-1,713105,20,leo_rain_weak,0.9,0.9,0.625,0.7377049180327869,0.0,9461760,86529,0.030968320788815618
E20,20,20-1,713105,5,leo_clear_weak,0.8916666666666667,0.8833333333333333,0.7,0.7810526315789473,0.008333333333333415,2703360,42849,0.010295645915903151
E20,20,20-1,713105,5,leo_low_elev_weak,0.7833333333333333,0.7416666666666667,0.725,0.7332386363636363,0.04166666666666663,2703360,42849,0.00851342047099024
E20,20,20-1,713105,5,leo_rain_weak,0.8166666666666667,0.8083333333333333,0.55,0.654601226993865,0.008333333333333304,2703360,42849,0.008684958447702229
E20,20,3-19,713101,1,leo_clear_weak,0.575,0.5583333333333333,0.45,0.4983471074380166,0.016666666666666607,901120,31201,0.008569253259338439
E20,20,3-19,713101,1,leo_low_elev_weak,0.5416666666666666,0.49166666666666664,0.4,0.4411214953271028,0.04999999999999999,901120,31201,0.007193093188107014
E20,20,3-19,713101,1,leo_rain_weak,0.6166666666666667,0.4666666666666667,0.25,0.32558139534883723,0.15000000000000002,901120,31201,0.007053944864310324
E20,20,3-19,713101,10,leo_clear_weak,0.7666666666666667,0.7333333333333333,0.675,0.7029585798816569,0.03333333333333344,4956160,57409,0.03945490752812475
E20,20,3-19,713101,10,leo_low_elev_weak,0.7666666666666667,0.7,0.625,0.6603773584905661,0.06666666666666676,4956160,57409,0.034730316838249564
E20,20,3-19,713101,10,leo_rain_weak,0.6833333333333333,0.6,0.45,0.5142857142857143,0.08333333333333337,4956160,57409,0.031960802152752876
E20,20,3-19,713101,2,leo_clear_weak,0.6916666666666667,0.6666666666666666,0.45,0.5373134328358209,0.025000000000000022,1351680,34113,0.009781229891814291
E20,20,3-19,713101,2,leo_low_elev_weak,0.6666666666666666,0.575,0.375,0.4539473684210526,0.09166666666666667,1351680,34113,0.00819718698039651
E20,20,3-19,713101,2,leo_rain_weak,0.6416666666666667,0.525,0.375,0.43750000000000006,0.1166666666666667,1351680,34113,0.008052701014094055
E20,20,3-19,713101,20,leo_clear_weak,0.7666666666666667,0.7333333333333333,0.6,0.6599999999999999,0.03333333333333344,9461760,86529,0.034059069002978504
E20,20,3-19,713101,20,leo_low_elev_weak,0.775,0.725,0.6,0.6566037735849056,0.050000000000000044,9461760,86529,0.031457989825867116
E20,20,3-19,713101,20,leo_rain_weak,0.6916666666666667,0.6333333333333333,0.575,0.6027586206896551,0.05833333333333335,9461760,86529,0.03128032840322703
E20,20,3-19,713101,5,leo_clear_weak,0.775,0.6916666666666667,0.4,0.5068702290076336,0.08333333333333337,2703360,42849,0.010704071610234678
E20,20,3-19,713101,5,leo_low_elev_weak,0.7083333333333334,0.6333333333333333,0.375,0.47107438016528924,0.07500000000000007,2703360,42849,0.008718602475710213
E20,20,3-19,713101,5,leo_rain_weak,0.725,0.6,0.325,0.4216216216216216,0.125,2703360,42849,0.008544904994778335
E20,20,3-19,713102,1,leo_clear_weak,0.6333333333333333,0.5166666666666667,0.4,0.4509090909090909,0.11666666666666659,901120,31201,0.008576366235502064
E20,20,3-19,713102,1,leo_low_elev_weak,0.475,0.35833333333333334,0.525,0.42594339622641514,0.11666666666666664,901120,31201,0.007458773325197399
E20,20,3-19,713102,1,leo_rain_weak,0.575,0.5333333333333333,0.375,0.44036697247706424,0.04166666666666663,901120,31201,0.007115054177120328
E20,20,3-19,713102,10,leo_clear_weak,0.7583333333333333,0.675,0.625,0.6490384615384616,0.08333333333333326,4956160,57409,0.124569539912045
E20,20,3-19,713102,10,leo_low_elev_weak,0.75,0.6416666666666667,0.725,0.6807926829268293,0.10833333333333328,4956160,57409,0.02618444850668311
E20,20,3-19,713102,10,leo_rain_weak,0.675,0.6166666666666667,0.575,0.5951048951048951,0.05833333333333335,4956160,57409,0.026217030244879425
E20,20,3-19,713102,2,leo_clear_weak,0.6833333333333333,0.6,0.525,0.56,0.08333333333333337,1351680,34113,0.009373674402013421
E20,20,3-19,713102,2,leo_low_elev_weak,0.7083333333333334,0.575,0.6,0.5872340425531916,0.13333333333333341,1351680,34113,0.007688815821893513
E20,20,3-19,713102,2,leo_rain_weak,0.6333333333333333,0.6083333333333333,0.4,0.4826446280991735,0.025000000000000022,1351680,34113,0.007591972826048732
E20,20,3-19,713102,20,leo_clear_weak,0.775,0.7166666666666667,0.725,0.7208092485549132,0.05833333333333335,9461760,86529,0.04646174784284085
E20,20,3-19,713102,20,leo_low_elev_weak,0.7583333333333333,0.6416666666666667,0.8,0.7121387283236994,0.11666666666666659,9461760,86529,0.02972381771542132
E20,20,3-19,713102,20,leo_rain_weak,0.7333333333333333,0.625,0.575,0.5989583333333334,0.10833333333333328,9461760,86529,0.03388106997590512
E20,20,3-19,713102,5,leo_clear_weak,0.7416666666666667,0.675,0.45,0.54,0.06666666666666665,2703360,42849,0.010060853674076498
E20,20,3-19,713102,5,leo_low_elev_weak,0.7333333333333333,0.675,0.45,0.54,0.05833333333333324,2703360,42849,0.00832652731332928
E20,20,3-19,713102,5,leo_rain_weak,0.6333333333333333,0.5916666666666667,0.675,0.630592105263158,0.04166666666666663,2703360,42849,0.008419158984906971
E20,20,3-19,713103,1,leo_clear_weak,0.65,0.5083333333333333,0.5,0.5041322314049587,0.14166666666666672,901120,31201,0.008143976447172463
E20,20,3-19,713103,1,leo_low_elev_weak,0.5916666666666667,0.49166666666666664,0.425,0.45590909090909093,0.10000000000000003,901120,31201,0.006445238250307739
E20,20,3-19,713103,1,leo_rain_weak,0.6083333333333333,0.48333333333333334,0.5,0.4915254237288135,0.12499999999999994,901120,31201,0.0062087958212941885
E20,20,3-19,713103,10,leo_clear_weak,0.6833333333333333,0.6166666666666667,0.65,0.6328947368421054,0.06666666666666665,4956160,57409,0.11919079988729209
E20,20,3-19,713103,10,leo_low_elev_weak,0.7083333333333334,0.6333333333333333,0.5,0.5588235294117647,0.07500000000000007,4956160,57409,0.06469153449870646
E20,20,3-19,713103,10,leo_rain_weak,0.7166666666666667,0.6666666666666666,0.55,0.6027397260273972,0.050000000000000044,4956160,57409,0.03116474545095116
E20,20,3-19,713103,2,leo_clear_weak,0.6416666666666667,0.5166666666666667,0.525,0.5208,0.125,1351680,34113,0.009696331107988954
E20,20,3-19,713103,2,leo_low_elev_weak,0.7,0.5833333333333334,0.55,0.5661764705882354,0.11666666666666659,1351680,34113,0.008506313315592706
E20,20,3-19,713103,2,leo_rain_weak,0.5833333333333334,0.5166666666666667,0.35,0.4173076923076923,0.06666666666666665,1351680,34113,0.007940659997984767
E20,20,3-19,713103,20,leo_clear_weak,0.7666666666666667,0.675,0.7,0.6872727272727273,0.09166666666666667,9461760,86529,0.0490951060783118
